Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,06/02/2016,Galatasaray,Konyaspor,0.0,0.0,D,0.0,0.0,1.53,4.33,5.5,1.44,4.25,6.5,1.5,3.8,5.7,1.53,3.8,6.0,2015/16,€117.23m,€36.05m,1.5,0.036742346141747706,1.9995642177525037,0.024494897427831803,0.012499999999999956,0.2501562799411555,4.045,0.2466272491027706,1.99731882043131,0.060970889765827097,0.03152039555006181,0.2509254192255862,5.925,0.37666297933298404,1.997110933984305,0.0635718108578876,0.034810126582278667,0.25095796498899114,H
T1,06/02/2016,Kayserispor,Mersin Idman Yurdu,0.0,1.0,A,0.0,1.0,1.57,4.0,5.75,1.6,3.6,5.5,1.55,3.7,5.4,1.57,3.8,5.5,2015/16,€39.35m,€21.68m,1.5725,0.01785357107135714,1.9999071557640973,0.011353622302929819,0.005961844197138522,0.25003193764436715,3.7749999999999995,0.14790199457749034,1.9988984884208068,0.03917933631191798,0.021523178807947074,0.2503721299420124,5.5375,0.1293010054098574,1.9996090667318067,0.023350068697039712,0.011851015801354281,0.25013148248444894,H
T1,07/02/2016,Akhisar Belediyespor,Trabzonspor,2.0,1.0,H,1.0,1.0,2.5,3.25,2.8,2.35,3.3,2.85,2.3,3.2,2.8,2.45,3.1,2.88,2015/16,€34.75m,€107.30m,2.4,0.07905694150420955,1.9992170952115054,0.03294039229342065,0.01822916666666674,0.2502715858283149,3.2125000000000004,0.0739509972887451,1.9996164131297,0.023019765692994583,0.012645914396887115,0.25013531045298476,2.8325000000000005,0.03418698582794342,1.99989503109464,0.012069544864234215,0.00639894086496029,0.25003618273820305,H
T1,07/02/2016,Besiktas,Gaziantepspor,4.0,0.0,H,2.0,0.0,1.25,5.5,12.0,1.28,5.0,10.0,1.25,5.0,10.0,1.25,5.5,9.5,2015/16,€127.95m,€38.30m,1.2575,0.012990381056766592,1.9999233239043683,0.01033032290796548,0.004473161033797135,0.2500260536280159,5.25,0.25,1.9983636725938132,0.047619047619047616,0.023809523809523725,0.25056689342403626,10.375,0.960143218483576,1.9939930871513782,0.09254392467311576,0.04518072289156616,0.25180765252307014,H
T1,07/02/2016,Rizespor,Eskisehirspor,1.0,1.0,D,0.0,1.0,1.95,3.5,3.75,1.9,3.4,3.9,1.9,3.3,3.7,1.95,3.3,3.75,2015/16,€36.65m,€38.58m,1.9249999999999998,0.025000000000000022,1.9998783322990064,0.012987012987013,0.006493506493506551,0.2500421656265812,3.375,0.08291561975888508,1.9995663076193992,0.024567591039669653,0.012962962962963065,0.2501473995636872,3.7750000000000004,0.07499999999999991,1.9997169058741522,0.01986754966887415,0.009933774834437026,0.2500953294322579,H
T1,08/02/2016,Kasimpasa,Genclerbirligi,0.0,1.0,A,0.0,0.0,1.6,4.0,5.25,1.6,4.0,5.0,1.6,3.6,5.0,1.62,3.75,5.0,2015/16,€55.65m,€37.35m,1.605,0.008660254037844393,1.9999790416188095,0.005395796908314264,0.002336448598130758,0.2500071887969788,3.8375,0.17093492913971675,1.9985622816144284,0.044543304010349644,0.023615635179153216,0.250509280217293,5.0625,0.10825317547305482,1.9996728229883816,0.021383343303319473,0.0092592592592593,0.2501088692117869,H
T1,12/02/2016,Fenerbahce,Kasimpasa,3.0,1.0,H,2.0,0.0,1.53,4.2,6.0,1.5,4.33,6.5,1.5,3.8,5.7,1.53,3.8,6.0,2015/16,€168.80m,€55.65m,1.5150000000000001,0.015000000000000013,1.999929285432166,0.00990099009900991,0.004950495049504955,0.25002450740123516,4.032500000000001,0.23699947257325293,1.9975121046014186,0.058772342857595264,0.030843149411035498,0.25085352366581154,6.05,0.28722813232690136,1.9983859226991316,0.04747572435155394,0.024793388429751984,0.25054027484538394,H
T1,13/02/2016,Genclerbirligi,Bursaspor,2.0,0.0,H,0.0,0.0,2.3,3.5,2.9,2.45,3.1,2.85,2.4,3.2,2.7,2.38,3.3,2.8,2015/16,€37.35m,€81.00m,2.3825,0.054025456962435894,1.999627915571882,0.022675952555062287,0.01232948583420801,0.2501310436954626,3.2749999999999995,0.14790199457749034,1.9985375270802292,0.04516091437480622,0.024809160305343525,0.2504923988296515,2.8125,0.07395099728874512,1.9994992833199587,0.026293687924887153,0.014444444444444482,0.2501771009651013,H
T1,13/02/2016,Konyaspor,Osmanlispor,1.0,1.0,D,0.0,0.0,2.5,3.25,2.8,2.5,3.0,2.85,2.4,3.1,2.8,2.4,3.0,3.0,2015/16,€36.05m,€44.60m,2.45,0.050000000000000044,1.999699542856517,0.020408163265306138,0.010204081632653184,0.25010412328196585,3.0875,0.10231690964840563,1.9992135855771553,0.0331390800480666,0.01720647773279338,0.2502627485943357,2.8625,0.08196798155377508,1.9994137539731316,0.028635102726209637,0.014192139737991383,0.2501943063424159,H
T1,13/02/2016,Mersin Idman Yurdu,Galatasaray,2.0,1.0,H,1.0,0.0,4.33,3.6,1.8,4.25,3.6,1.75,4.6,3.5,1.65,3.8,3.8,1.8,2015/16,€21.68m,€117.23m,4.244999999999999,0.28779332862316315,1.9966455994055141,0.06779583713148721,0.036513545347467424,0.25123595083686645,3.625,0.10897247358851676,1.999352185133717,0.030061372024418418,0.015517241379310542,0.25021771670393506,1.75,0.061237243569579505,1.9991079338324718,0.03499271061118829,0.017857142857142794,0.2503247997531999,A
T1,14/02/2016,Buyuksehyr,Besiktas,2.0,2.0,D,1.0,0.0,3.2,3.4,2.2,3.0,3.2,2.3,3.0,3.2,2.2,3.0,3.3,2.25,2015/16,€54.10m,€127.95m,3.05,0.08660254037844393,1.9994246030975857,0.028394275533916047,0.012295081967212962,0.25018896447467887,3.2749999999999995,0.08291561975888487,1.9995394706875227,0.02531774649126256,0.013358778625954137,0.2501564306067181,2.2375,0.04145780987944235,1.9997530859036974,0.01852863011371725,0.009776536312849027,0.25008431243510715,A
T1,14/02/2016,Eskisehirspor,Antalyaspor,3.0,2.0,H,0.0,1.0,2.3,3.3,3.1,2.35,3.4,2.75,2.2,3.2,3.0,2.38,3.3,2.8,2015/16,€38.58m,€47.55m,2.3075,0.06832825184358216,1.9993634803297433,0.029611376746947846,0.015980498374864593,0.2502277240647492,3.3,0.07071067811865465,1.9996687520844425,0.02142747821777414,0.011363636363636465,0.250114942431724,2.9124999999999996,0.14306903927824502,1.9982622525530809,0.04912241691956911,0.02682403433476388,0.25059662181526043,H
T1,14/02/2016,Gaziantepspor,Akhisar Belediyespor,0.0,1.0,A,0.0,0.0,2.7,3.2,2.63,2.6,3.1,2.7,2.55,3.2,2.55,2.62,3.1,2.62,2015/16,€38.30m,€34.75m,2.6175,0.05402545696243589,1.9996934868229352,0.020640098170940167,0.011222540592168206,0.25010490078006953,3.1500000000000004,0.050000000000000044,1.999818246960343,0.015873015873015886,0.007936507936507908,0.2500629881582263,2.625,0.053150729063673366,1.9997042238016558,0.020247896786161283,0.010952380952381047,0.2501026182554917,No Consensus
T1,14/02/2016,Sivasspor,Rizespor,2.0,1.0,H,1.0,0.0,2.2,3.3,3.3,2.2,3.4,3.0,2.2,3.2,3.0,2.2,3.3,3.1,2015/16,€32.05m,€36.65m,2.2,0.0,2.0,0.0,0.0,0.25,3.3,0.07071067811865465,1.9996687520844425,0.02142747821777414,0.011363636363636465,0.250114942431724,3.1,0.12247448713915883,1.9988856063761238,0.03950789907714801,0.020161290322580516,0.25036677110965133,H
T1,15/02/2016,Trabzonspor,Kayserispor,2.0,1.0,H,2.0,0.0,2.1,3.3,3.5,2.15,3.25,3.25,1.9,3.3,3.7,2.0,3.3,3.6,2015/16,€107.30m,€39.35m,2.0375,0.09601432184835762,1.9983902062847654,0.04712359354520619,0.0260736196319018,0.25057192077400026,3.2874999999999996,0.02165063509461089,1.9999686338557123,0.006585744515470994,0.002851711026615966,0.2500110098207602,3.5125,0.16723860200324572,1.9983484974686627,0.047612413381706964,0.025800711743772187,0.25060176238907717,H
T1,17/02/2016,Besiktas,Mersin Idman Yurdu,1.0,0.0,H,0.0,0.0,1.25,6.0,10.0,1.28,5.25,9.5,1.3,4.8,8.5,1.29,5.0,9.0,2015/16,€127.95m,€21.68m,1.28,0.018708286933869722,1.999845376511602,0.01461584916708572,0.0078125,0.25005451349696395,5.2625,0.4546633369868303,1.9947199625564944,0.08639683363170172,0.04572446555819476,0.251661027115799,9.25,0.5590169943749475,1.9973627848128312,0.06043426966215648,0.03378378378378377,0.2509195172780146,H
T1,19/02/2016,Konyaspor,Sivasspor,2.0,1.0,H,1.0,0.0,2.1,3.25,3.5,2.15,3.25,3.6,2.1,3.3,3.1,2.15,3.1,3.4,2015/16,€36.05m,€32.05m,2.125,0.02499999999999991,1.9999001572094888,0.0117647058823529,0.00588235294117645,0.25003460207612455,3.2249999999999996,0.07499999999999991,1.999607104976187,0.023255813953488347,0.011627906976744207,0.25014106658201696,3.4,0.18708286933869706,1.9977861657392972,0.0550243733349109,0.02941176470588225,0.25082154682736996,H
T1,20/02/2016,Antalyaspor,Rizespor,2.0,1.0,H,1.0,1.0,2.25,3.25,3.2,2.3,3.25,3.0,2.2,3.2,3.0,2.15,3.3,3.2,2015/16,€47.55m,€36.65m,2.2249999999999996,0.05590169943749469,1.999544582732189,0.025124359297750427,0.014044943820224587,0.2501579998176322,3.25,0.03535533905932725,1.9999146300616968,0.010878565864408385,0.005769230769230749,0.2500295963047226,3.1,0.10000000000000009,1.9992492479956567,0.03225806451612906,0.016129032258064502,0.2502601456815817,H
T1,20/02/2016,Bursaspor,Fenerbahce,0.0,0.0,D,0.0,0.0,4.33,3.75,1.8,4.25,3.7,1.75,4.3,3.4,1.75,4.33,3.6,1.75,2015/16,€81.00m,€168.80m,4.3025,0.032691742076555085,1.999958274856901,0.007598313091587468,0.003922138291690969,0.25001459774783547,3.6125000000000003,0.13404756618454516,1.9989982632875196,0.03710659271544502,0.019896193771626436,0.25036234996063744,1.7625,0.021650635094610984,1.9998916585608881,0.012284048280630346,0.005319148936170137,0.25003667661010315,A
T1,20/02/2016,Kasimpasa,Eskisehirspor,2.0,1.0,H,2.0,0.0,1.65,3.75,5.25,1.67,3.6,5.0,1.75,3.4,4.3,1.73,3.5,4.6,2015/16,€55.65m,€38.58m,1.7,0.041231056256176644,1.9995756271001472,0.024253562503633322,0.013235294117647012,0.25014711635049586,3.5625,0.12930100540985753,1.999052192272426,0.036295019062416146,0.020175438596491402,0.25032445100561346,4.7875,0.36464880364537067,1.9958014508700197,0.07616685193636986,0.04242819843342027,0.2514789924060268,H
T1,21/02/2016,Akhisar Belediyespor,Buyuksehyr,0.0,0.0,D,0.0,0.0,2.6,3.2,2.75,2.6,3.0,2.75,2.5,3.2,2.6,2.6,3.0,2.75,2015/16,€34.75m,€54.10m,2.575,0.043301270189221974,1.9997946751504678,0.01681602725795028,0.007281553398058138,0.25007352220370554,3.0999999999999996,0.10000000000000009,1.9992492479956567,0.032258064516129066,0.016129032258064502,0.2502601456815817,2.7125,0.06495190528383286,1.9995824855555133,0.023945402869615804,0.010368663594469973,0.2501516138451517,H
T1,21/02/2016,Galatasaray,Trabzonspor,2.0,1.0,H,0.0,1.0,1.75,3.5,4.75,1.67,3.8,4.5,1.7,3.5,4.4,1.73,3.8,4.2,2015/16,€117.23m,€107.30m,1.7125000000000001,0.03031088913245538,1.999773748740755,0.0176997892744265,0.009854014598539962,0.2500788776427215,3.65,0.1499999999999999,1.9987813930727563,0.04109589041095888,0.020547945205479312,0.25042221805216736,4.4625,0.19803724397193567,1.998582204044201,0.044378093887268495,0.024509803921568762,0.25048718173471796,H
T1,21/02/2016,Kayserispor,Gaziantepspor,2.0,2.0,D,1.0,0.0,1.67,3.6,5.5,1.65,3.5,5.25,1.58,4.15,6.66,1.7,3.4,5.0,2015/16,€39.35m,€38.30m,1.65,0.044158804331639184,1.9994803967471524,0.026762911716144963,0.014393939393939403,0.25018530337777073,3.6625,0.29020466915609766,1.9955754302010467,0.07923676973545328,0.04010238907849817,0.25136382145786196,5.6025,0.635624692723623,1.9909900410437735,0.11345376041474751,0.05834448906738077,0.2526873076433639,H
T1,21/02/2016,Osmanlispor,Mersin Idman Yurdu,3.0,1.0,H,1.0,1.0,1.57,3.8,6.0,1.55,3.8,5.75,1.6,3.6,5.0,1.62,3.6,5.5,2015/16,€44.60m,€21.68m,1.585,0.026925824035672542,1.9997918124063168,0.016987901599793402,0.009463722397476504,0.2500721769232243,3.6999999999999997,0.09999999999999987,1.9994730201859836,0.027027027027026994,0.013513513513513598,0.25018261504747985,5.5625,0.369754986443726,1.9967774476586808,0.06647280655168109,0.03651685393258419,0.25118173197882643,H
T1,22/02/2016,Besiktas,Genclerbirligi,1.0,0.0,H,0.0,0.0,1.44,4.33,7.0,1.44,4.33,6.5,1.4,4.1,7.0,1.44,4.33,6.5,2015/16,€127.95m,€37.35m,1.4300000000000002,0.01732050807568879,1.9998936741990638,0.012112243409572579,0.005244755244755206,0.25003772446054023,4.2725,0.09959292143521063,1.9996044425144959,0.023310221517895992,0.010093622001170477,0.25014346053199177,6.75,0.25,1.9990102708804813,0.037037037037037035,0.0185185185185186,0.2503429355281207,H
T1,26/02/2016,Buyuksehyr,Kayserispor,1.0,0.0,H,0.0,0.0,1.8,3.5,4.5,1.75,3.5,4.4,1.9,3.3,3.7,1.8,3.4,4.33,2015/16,€54.10m,€39.35m,1.8125,0.05448623679425838,1.9993521851337166,0.030061372024418418,0.015517241379310542,0.25021771670393506,3.425,0.08291561975888508,1.9995754864095185,0.024208940075586886,0.012773722627737127,0.25015018575738046,4.2325,0.31331892697377856,1.99593825886066,0.07402691718222766,0.036473715298287024,0.25160945860567346,H
T1,27/02/2016,Eskisehirspor,Bursaspor,0.0,1.0,A,0.0,1.0,3.1,3.3,2.3,2.85,3.25,2.4,2.6,3.2,2.5,2.75,3.4,2.38,2015/16,€38.58m,€81.00m,2.8249999999999997,0.18200274723201296,1.9970260790586851,0.06442575123257097,0.03539823008849563,0.2509988527290176,3.2874999999999996,0.0739509972887451,1.999636126442376,0.02249459993573996,0.012357414448669335,0.2501241872774089,2.3949999999999996,0.07123903424387511,1.9993628963665948,0.02974489947552197,0.01617954070981198,0.2502190518722866,A
T1,27/02/2016,Mersin Idman Yurdu,Konyaspor,0.0,2.0,A,0.0,0.0,2.9,3.2,2.45,2.85,3.2,2.4,2.7,3.2,2.4,2.88,3.2,2.38,2015/16,€21.68m,€36.05m,2.8324999999999996,0.07854139036202494,1.999440169824672,0.027728646200185333,0.013901147396293112,0.25020325644501895,3.2,0.0,2.0,0.0,0.0,0.25,2.4074999999999998,0.025860201081971616,1.9999170048579875,0.010741516544951866,0.005451713395638658,0.2500283625373833,A
T1,27/02/2016,Rizespor,Kasimpasa,2.0,0.0,H,1.0,0.0,3.0,3.1,2.45,2.95,3.2,2.35,2.5,3.2,2.6,2.8,3.3,2.38,2015/16,€36.65m,€55.65m,2.8125,0.19485571585149872,1.9964742544489404,0.0692820323027551,0.036666666666666625,0.25133760963630136,3.2,0.07071067811865465,1.9996477221810776,0.022097086912079577,0.01171875,0.25012224927205307,2.4450000000000003,0.09656603957913987,1.9988848916055124,0.039495312711304645,0.020961145194273945,0.25036944017970997,A
T1,27/02/2016,Trabzonspor,Osmanlispor,1.0,2.0,A,0.0,1.0,3.3,3.3,2.2,3.1,3.25,2.2,2.8,3.2,2.3,3.2,3.2,2.2,2015/16,€107.30m,€44.60m,3.1000000000000005,0.1870828693386971,1.997333170238206,0.06034931268990228,0.032258064516129226,0.2509967932649009,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,2.225,0.04330127018922178,1.9997288037824326,0.01946124502886372,0.008426966292134797,0.2500905687718875,A
T1,28/02/2016,Gaziantepspor,Galatasaray,2.0,0.0,H,1.0,0.0,3.3,3.5,2.1,3.5,3.5,1.95,4.0,3.4,1.8,3.4,3.5,2.0,2015/16,€38.30m,€117.23m,3.55,0.26925824035672524,1.9959388664771553,0.07584739164978176,0.03873239436619724,0.2512630714087046,3.475,0.043301270189221974,1.9998874512721907,0.012460797176754525,0.0053956834532373765,0.25003995950769886,1.9625,0.10825317547305485,1.9977899072371472,0.055160853744231776,0.030254777070063632,0.2507944818207813,A
T1,28/02/2016,Genclerbirligi,Akhisar Belediyespor,3.0,1.0,H,0.0,1.0,2.05,3.3,3.6,1.95,3.2,4.0,2.1,3.2,3.2,1.91,3.1,4.2,2015/16,€37.35m,€34.75m,2.0025,0.0759522876548166,1.9989626815416637,0.03792873291126921,0.020911360799001466,0.2503586221385039,3.2,0.07071067811865465,1.9996477221810776,0.022097086912079577,0.01171875,0.25012224927205307,3.75,0.3840572873934304,1.99234031980171,0.1024152766382481,0.056666666666666865,0.2528239992755396,H
T1,28/02/2016,Sivasspor,Antalyaspor,0.0,0.0,D,0.0,0.0,1.85,3.6,4.0,1.91,3.4,3.75,1.9,3.4,3.6,1.85,3.6,3.8,2015/16,€32.05m,€47.55m,1.8775,0.02772634126602346,1.9998427165172763,0.014767691752875345,0.007656458055925297,0.25005444551703293,3.5,0.10000000000000009,1.9994110647387553,0.0285714285714286,0.014285714285714235,0.2502040816326531,3.7875,0.14306903927824494,1.9989735197642413,0.03777400376983365,0.02062706270627057,0.2503513612530269,H
T1,29/02/2016,Fenerbahce,Besiktas,2.0,0.0,H,1.0,0.0,2.1,3.4,3.4,2.05,3.25,3.5,1.9,3.3,3.7,2.0,3.5,3.4,2015/16,€168.80m,€127.95m,2.0125,0.07395099728874523,1.9990203982860448,0.036745837162109427,0.02018633540372683,0.2503495451683636,3.3625,0.09601432184835762,1.9994132766247352,0.02855444515936286,0.01579925650557601,0.25020088178268135,3.5,0.12247448713915901,1.9991247788994804,0.03499271061118829,0.017857142857142794,0.25028969982952903,H
T1,04/03/2016,Mersin Idman Yurdu,Sivasspor,1.0,0.0,H,0.0,0.0,3.1,3.3,2.3,2.85,3.2,2.4,2.5,3.2,2.6,2.75,3.25,2.45,2015/16,€21.68m,€32.05m,2.8,0.21505813167606572,1.9957366373077425,0.07680647559859491,0.04241071428571441,0.25149839550439773,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,2.4375,0.10825317547305494,1.9985831459638665,0.04441155916843279,0.024358974358974494,0.25048156559634815,A
T1,05/03/2016,Bursaspor,Rizespor,1.0,0.0,H,1.0,0.0,1.73,3.75,4.5,1.72,3.5,4.6,1.8,3.4,4.0,1.75,3.6,4.33,2015/16,€81.00m,€36.65m,1.75,0.03082207001484491,1.9997772216895957,0.017612611437054233,0.00928571428571412,0.25007552237222297,3.5625,0.12930100540985753,1.999052192272426,0.036295019062416146,0.020175438596491402,0.25032445100561346,4.3575,0.2278568629644496,1.9980051115160231,0.0522907316040045,0.028255880665519095,0.2507319660991616,H
T1,05/03/2016,Kayserispor,Genclerbirligi,0.0,2.0,A,0.0,2.0,2.1,3.2,3.6,2.0,3.3,3.6,1.9,3.3,3.7,2.05,3.1,3.75,2015/16,€39.35m,€37.35m,2.0124999999999997,0.07395099728874523,1.9990203982860448,0.03674583716210943,0.02018633540372683,0.25034954516836366,3.2249999999999996,0.08291561975888487,1.9995210732554167,0.025710269692677482,0.013565891472868241,0.25016966048337025,3.6624999999999996,0.06495190528383288,1.9997734037347858,0.01773430860992024,0.009385665529010323,0.2500780503638674,H
T1,05/03/2016,Osmanlispor,Gaziantepspor,1.0,1.0,D,0.0,0.0,1.55,3.8,6.0,1.55,3.7,6.25,1.65,3.5,4.6,1.62,3.6,5.5,2015/16,€44.60m,€38.30m,1.5925000000000002,0.04380353866983805,1.9994550073852135,0.02750614673145246,0.014521193092621676,0.250187464024924,3.65,0.11180339887498944,1.999323013098343,0.030631068184928615,0.017123287671233056,0.2502349888075788,5.5875,0.6308476440472772,1.9905579216290878,0.11290338148497131,0.06096196868008952,0.2537399414740612,H
T1,06/03/2016,Akhisar Belediyespor,Fenerbahce,0.0,3.0,A,0.0,1.0,4.5,3.75,1.75,4.75,3.3,1.78,4.0,3.4,1.8,4.2,3.3,1.85,2015/16,€34.75m,€168.80m,4.3625,0.28586491565073174,1.996905654388691,0.06552777436119926,0.036532951289398374,0.25106736200788504,3.4375,0.18498310733685933,1.9979463584210038,0.053813267588904534,0.026363636363636367,0.25065313708835696,1.7950000000000002,0.03640054944640263,1.9997040688961218,0.02027885763030787,0.011142061281337101,0.2501013636725191,A
T1,06/03/2016,Galatasaray,Buyuksehyr,3.0,3.0,D,0.0,2.0,2.1,3.4,3.4,2.15,3.2,3.3,1.9,3.3,3.7,2.1,3.3,3.3,2015/16,€117.23m,€54.10m,2.0625,0.09601432184835763,1.9984113446914988,0.046552398471930975,0.022727272727272707,0.2505965308200473,3.3,0.07071067811865465,1.9996687520844425,0.02142747821777414,0.011363636363636465,0.250114942431724,3.425,0.16393596310755015,1.9983713310740994,0.047864514775927056,0.023722627737226443,0.25052447320679005,H
T1,06/03/2016,Kasimpasa,Antalyaspor,2.0,1.0,H,0.0,0.0,1.8,3.75,4.2,1.8,3.4,4.4,1.85,3.4,3.8,1.8,3.5,4.2,2015/16,€55.65m,€47.55m,1.8125,0.021650635094610987,1.9998975404698252,0.011945177983233649,0.005172413793103292,0.2500347077606553,3.5125,0.143069039278245,1.9988172120950012,0.04073139908277437,0.020462633451957535,0.25038646214890325,4.15,0.21794494717703386,1.9979858154173276,0.052516854741453935,0.027108433734939874,0.25074336527179414,H
T1,06/03/2016,Konyaspor,Trabzonspor,2.0,0.0,H,1.0,0.0,2.15,3.4,3.3,2.1,3.25,3.4,2.1,3.3,3.1,2.2,3.2,3.2,2015/16,€36.05m,€107.30m,2.1375,0.04145780987944252,1.9997294787125228,0.019395466610265505,0.010233918128654818,0.2500923110115052,3.2875000000000005,0.0739509972887451,1.999636126442376,0.02249459993573995,0.012357414448669335,0.2501241872774089,3.2499999999999996,0.11180339887498938,1.999146057925888,0.034401045807689046,0.019230769230769384,0.25029653156166315,H
T1,07/03/2016,Besiktas,Eskisehirspor,3.0,1.0,H,2.0,0.0,1.33,4.75,10.0,1.35,4.75,8.0,1.27,5.0,9.0,1.33,4.8,8.0,2015/16,€127.95m,€38.58m,1.3199999999999998,0.030000000000000027,1.999624822643977,0.02272727272727275,0.011363636363636243,0.2501345942963223,4.825,0.10307764064044153,1.9996731392639777,0.021363241583511196,0.010362694300518172,0.2501092737705757,8.75,0.82915619758885,1.9936085608919831,0.09476070829586856,0.050000000000000044,0.2520685150239513,H
T1,11/03/2016,Trabzonspor,Mersin Idman Yurdu,1.0,0.0,H,0.0,0.0,1.8,3.6,4.33,1.78,3.5,4.25,1.9,3.3,3.7,1.85,3.6,3.8,2015/16,€107.30m,€21.68m,1.8325,0.04656984002549285,1.9995353583524231,0.02541328241500292,0.013983628922237479,0.2501589135953219,3.5,0.12247448713915901,1.9991079338324718,0.03499271061118829,0.017857142857142794,0.2503247997531999,4.02,0.27376997644007645,1.9966502535426605,0.06810198418907375,0.03638059701492513,0.2511640410447243,H
T1,12/03/2016,Buyuksehyr,Osmanlispor,2.0,3.0,A,1.0,2.0,2.0,3.5,3.6,2.0,3.4,3.5,2.0,3.3,3.3,2.05,3.25,3.5,2015/16,€54.10m,€44.60m,2.0125,0.02165063509461089,1.9999168559045242,0.01075807955011721,0.004658385093167849,0.25002822838646543,3.3625,0.09601432184835762,1.9994132766247352,0.02855444515936286,0.01579925650557601,0.25020088178268146,3.4749999999999996,0.10897247358851693,1.9992855534652352,0.031358985205328614,0.01618705035971235,0.2502567235294417,H
T1,12/03/2016,Gaziantepspor,Konyaspor,0.0,1.0,A,0.0,1.0,2.88,3.4,2.38,3.1,3.2,2.25,2.8,3.2,2.3,3.0,3.0,2.4,2015/16,€38.30m,€36.05m,2.9450000000000003,0.11434596626029281,1.998913452061569,0.038827153229301456,0.02164685908319197,0.2503750066342512,3.2,0.14142135623730948,1.9985901994471325,0.04419417382415921,0.0234375,0.25049115161170493,2.3324999999999996,0.06057020719792856,1.999512638103233,0.025967934490001534,0.01420150053590552,0.2501704940971992,A
