Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
B1,20/08/2016,Waregem,Oostende,D,2.3,3.4,3.0,2.35,3.5,2.95,2.3,3.3,2.9,2.3,3.4,2.7,2016/17,€32.35m,€42.30m,2.3125,0.02165063509461108,1.9999369958421678,0.009362436797669656,0.004054054054054124,0.25002144756784583,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,2.8875,0.11388041973930368,1.9988650652988016,0.039439106403222055,0.02056277056277045,0.2504165206343269
B1,21/08/2016,Eupen,Anderlecht,D,4.0,3.5,1.91,3.8,3.75,1.91,3.8,3.45,1.9,3.5,3.3,1.95,2016/17,€22.88m,€136.20m,3.7750000000000004,0.17853571071357124,1.9983748028331532,0.04729422800359503,0.024834437086092676,0.2505850105724802,3.5,0.16201851746019655,1.998463687056787,0.046291004988627586,0.025000000000000133,0.25051717996137546,1.9175,0.019202864369671536,1.999927892569804,0.010014531613909536,0.004889178617992096,0.2500245832473035
B1,21/08/2016,Gent,Westerlo,H,1.25,5.5,12.0,1.25,6.0,12.0,1.3,5.0,9.0,1.25,5.0,10.0,2016/17,€80.85m,€13.20m,1.2625,0.021650635094610987,1.9997892361698864,0.017149017896721575,0.00742574257425721,0.250070694693185,5.375,0.414578098794425,1.9957563893204375,0.07713080907803255,0.04069767441860472,0.2513891393073153,10.75,1.299038105676658,1.9893413598378609,0.12084075401643331,0.06395348837209291,0.2538927335640138
B1,21/08/2016,Lokeren,Genk,A,2.7,3.3,2.55,2.75,3.4,2.55,2.75,3.3,2.4,2.7,3.25,2.38,2016/17,€17.50m,€92.70m,2.725,0.02499999999999991,1.999939284770655,0.009174311926605472,0.004587155963302836,0.25002104199983166,3.3125,0.0544862367942584,1.9998055124423033,0.016448675258644047,0.008490566037735903,0.25006624807513955,2.4699999999999998,0.08031189202104501,1.999237045945657,0.032514936040908916,0.01670040485829971,0.25026473044143505
B1,26/08/2016,Charleroi,Eupen,H,1.75,3.4,5.0,1.75,3.6,4.6,1.75,3.5,4.5,1.75,3.6,4.0,2016/17,€21.15m,€22.88m,1.75,0.0,2.0,0.0,0.0,0.25,3.525,0.08291561975888508,1.9995992793531778,0.023522161633726262,0.012411347517730542,0.25014168271727844,4.525,0.35619517121937516,1.9954968672064721,0.07871716491035914,0.04281767955801108,0.2516282773350327
B1,27/08/2016,Lokeren,Mouscron,H,1.83,3.4,4.5,1.8,3.5,4.4,1.75,3.5,4.5,1.8,3.4,4.0,2016/17,€17.50m,€19.60m,1.795,0.02872281323269017,1.999814783606728,0.016001567260551627,0.008356545961002881,0.25006510271510346,3.45,0.050000000000000044,1.9998484829291057,0.014492753623188418,0.007246376811594457,0.25005250997689565,4.35,0.20615528128088306,1.9983521528303014,0.04739201868526048,0.022988505747126187,0.2506211296678551
B1,27/08/2016,Oostende,Waasland-Beveren,H,1.55,4.0,5.75,1.53,4.1,5.75,1.6,3.9,5.0,1.57,3.8,5.0,2016/17,€42.30m,€21.75m,1.5625,0.025860201081971523,1.999802658737536,0.016550528692461774,0.009199999999999875,0.2500679685527012,3.9499999999999997,0.11180339887498944,1.9994219631687495,0.028304657943035303,0.015822784810126445,0.2502005969138053,5.375,0.375,1.996485989886783,0.06976744186046512,0.03488372093023262,0.2512168739859384
B1,27/08/2016,St Truiden,Kortrijk,A,2.5,3.1,2.9,2.4,3.1,3.0,2.5,3.3,2.65,2.38,3.1,2.8,2016/17,€23.43m,€27.85m,2.4450000000000003,0.05545268253204714,1.9996287807759776,0.0226800337554385,0.011758691206543936,0.2501288913504725,3.1500000000000004,0.08660254037844375,1.9994603774300086,0.02749286996141071,0.011904761904761862,0.2501775147928994,2.8375,0.12930100540985756,1.9984956538945027,0.045568636267791215,0.025330396475770955,0.2505331469112915
B1,27/08/2016,Westerlo,Mechelen,A,2.88,3.4,2.35,2.85,3.4,2.35,2.75,3.3,2.4,2.6,3.4,2.38,2016/17,€13.20m,€22.55m,2.77,0.10931605554537718,1.9988673102766794,0.03946427998028057,0.021209386281588305,0.2504089775964765,3.375,0.043301270189221974,1.9998806655962857,0.012830005981991697,0.005555555555555536,0.2500423992311607,2.37,0.02121320343559634,1.9999422620850895,0.008950718749196767,0.004746835443038,0.25001991809909857
B1,28/08/2016,Anderlecht,Gent,D,2.15,3.5,3.2,2.25,3.4,3.0,2.2,3.3,3.1,2.15,3.3,3.0,2016/17,€136.20m,€80.85m,2.1875,0.04145780987944255,1.9997416863508612,0.01895214165917374,0.010000000000000009,0.25008817582438314,3.375,0.08291561975888508,1.9995663076193992,0.024567591039669653,0.012962962962963065,0.2501473995636872,3.0749999999999997,0.08291561975888508,1.9994777463270101,0.026964429189881328,0.014227642276422703,0.25017717363869485
B1,28/08/2016,Club Brugge,Standard,D,1.5,4.33,6.0,1.5,4.1,6.25,1.55,4.0,5.5,1.5,4.0,5.5,2016/17,€82.00m,€70.75m,1.5125,0.021650635094610987,1.999852995731125,0.014314469484040323,0.006198347107437829,0.25004957366646835,4.1075,0.13479150566708575,1.9992303105412585,0.03281594781913226,0.016585514303103954,0.2502547137111988,5.8125,0.3247595264191645,1.9977556285089246,0.05587260669577024,0.029569892473118253,0.2507636891717624
B1,28/08/2016,Genk,Waregem,H,1.8,3.6,4.33,1.7,4.0,4.33,1.75,3.5,4.5,1.8,3.6,3.75,2016/17,€92.70m,€32.35m,1.7625,0.04145780987944254,1.9995992793531778,0.023522161633726262,0.012411347517730542,0.25014168271727844,3.675,0.1920286436967152,1.9980626203981686,0.05225269216237149,0.025510204081632626,0.25061818181818174,4.2275,0.2842863872928143,1.9966633781653194,0.06724692780433218,0.0332643406268478,0.25129408681863485
B1,09/09/2016,Waasland-Beveren,Club Brugge,H,5.0,3.8,1.65,5.5,4.0,1.62,5.4,3.7,1.6,4.75,3.6,1.67,2016/17,€21.75m,€82.00m,5.1625,0.302851035989643,1.997505669990197,0.05866363893261851,0.03208232445520576,0.2508843431585152,3.7750000000000004,0.14790199457749034,1.9988984884208068,0.039179336311917966,0.021523178807947074,0.2503721299420124,1.6349999999999998,0.02692582403567244,1.9998043517320072,0.016468393905610057,0.00917431192660545,0.25006782824929275
B1,10/09/2016,Eupen,Oostende,H,2.88,3.4,2.38,2.75,3.6,2.45,2.75,3.3,2.4,2.6,3.5,2.4,2016/17,€22.88m,€42.30m,2.745,0.09912113800799498,1.9990573058272423,0.036109704192347894,0.019125683060109422,0.25033082801627005,3.45,0.11180339887498958,1.999242223543839,0.03240678228260567,0.018115942028985366,0.2502630802136237,2.4075,0.025860201081971613,1.9999170048579875,0.010741516544951863,0.005451713395638658,0.2500283625373833
B1,10/09/2016,Kortrijk,Westerlo,H,1.57,3.8,6.0,1.6,4.1,5.5,1.55,3.9,5.6,1.55,3.8,5.5,2016/17,€27.85m,€13.20m,1.5675,0.020463381929681144,1.9998774248387583,0.013054789109844431,0.006778309409888328,0.2500418584707884,3.9,0.12247448713915883,1.9992944640758277,0.03140371465106637,0.01602564102564097,0.25023460240840995,5.65,0.20615528128088303,1.9990511754264733,0.03648766040369611,0.017699115044247815,0.25030942252782473
B1,10/09/2016,Mechelen,St Truiden,H,1.91,3.4,4.0,1.91,3.6,4.0,1.75,3.5,4.5,1.91,3.3,3.75,2016/17,€22.55m,€23.43m,1.8699999999999999,0.06928203230275505,1.9989951777550947,0.037049215135163134,0.016042780748663166,0.2503745201460629,3.45,0.11180339887498959,1.9992422235438387,0.03240678228260568,0.018115942028985366,0.2502630802136238,4.0625,0.2724311839712921,1.9967984444116944,0.0670599837467796,0.034615384615384714,0.25104153515970207
B1,10/09/2016,Mouscron,Waregem,A,2.63,3.3,2.6,2.75,3.3,2.6,2.6,3.2,2.6,2.7,3.3,2.4,2016/17,€19.60m,€32.35m,2.67,0.058736700622353664,1.9996512836647975,0.02199876427803508,0.01217228464419473,0.25012019496977717,3.2749999999999995,0.04330127018922177,1.9998732472131233,0.013221761889838712,0.005725190839694694,0.25004506940688664,2.55,0.08660254037844395,1.9991567338115652,0.033961780540566255,0.014705882352941124,0.25031236984589755
B1,11/09/2016,Anderlecht,Charleroi,H,1.62,4.0,5.0,1.65,4.1,5.0,1.6,4.0,5.0,1.6,3.75,5.0,2016/17,€136.20m,€21.15m,1.6175000000000002,0.020463381929681054,1.9998848754363643,0.01265124076023558,0.006568778979907153,0.25003933183813365,3.9625,0.12930100540985742,1.9992249564868776,0.03263116855769273,0.016561514195583493,0.2502810590473183,5.0,0.0,2.0,0.0,0.0,0.25
B1,11/09/2016,Gent,Lokeren,H,1.4,4.5,8.0,1.44,4.6,7.5,1.5,4.0,6.1,1.44,4.33,6.0,2016/17,€80.85m,€17.50m,1.4449999999999998,0.03570714214271428,1.9995609310092197,0.024710825012259022,0.012975778546712835,0.25014983456621875,4.3575,0.2278568629644496,1.9980051115160231,0.0522907316040045,0.028255880665519095,0.2507319660991616,6.9,0.8689073598491384,1.9885822005969112,0.12592860287668672,0.06702898550724634,0.2538752666773959
B1,11/09/2016,Standard,Genk,H,2.1,3.5,3.25,2.15,3.4,3.4,2.2,3.3,3.1,2.05,3.4,3.25,2016/17,€70.75m,€92.70m,2.125,0.055901699437494845,1.9995007030889922,0.026306682088232867,0.014705882352941124,0.2501732405283318,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,3.25,0.10606601717798207,1.9992314278641914,0.03263569759322525,0.017307692307692468,0.2502671245124647
B1,16/09/2016,Charleroi,Mechelen,D,1.73,3.75,4.5,1.78,3.6,4.4,1.9,3.45,3.8,1.8,3.5,4.0,2016/17,€21.15m,€22.55m,1.8024999999999998,0.06179603547154135,1.9991573119101793,0.03428351482471088,0.0183772538141469,0.2502834647570451,3.575,0.11456439237389596,1.9992629430900017,0.03204598388081006,0.0174825174825175,0.2502491101835462,4.175,0.28613807855649004,1.9965980058798776,0.06853606672011738,0.03742514970059885,0.2512005621542184
B1,17/09/2016,Club Brugge,Eupen,H,1.33,5.25,8.0,1.3,5.25,9.25,1.3,5.0,9.0,1.3,5.0,8.5,2016/17,€82.00m,€22.88m,1.3074999999999999,0.012990381056766592,1.9999290654959754,0.009935281878980186,0.004302103250477973,0.2500241208400484,5.125,0.125,1.9995708393473224,0.024390243902439025,0.012195121951219523,0.2501487209994052,8.6875,0.480071609241788,1.9977841577400117,0.05526004135157272,0.030575539568345356,0.25079109994220183
B1,17/09/2016,St Truiden,Waasland-Beveren,H,2.0,3.4,3.75,1.95,3.4,3.75,2.1,3.3,3.3,1.95,3.4,3.5,2016/17,€23.43m,€21.75m,2.0,0.061237243569579505,1.999329165990751,0.030618621784789753,0.015625,0.25022328734213983,3.375,0.043301270189221974,1.9998806655962857,0.012830005981991697,0.005555555555555536,0.2500423992311607,3.575,0.1887458608817688,1.99797404084067,0.052796045001893374,0.027972027972027913,0.2507287379972566
B1,17/09/2016,Waregem,Kortrijk,H,1.91,3.6,3.75,1.9,3.5,3.9,2.0,3.3,3.6,1.91,3.5,3.6,2016/17,€32.35m,€27.85m,1.93,0.04062019202317984,1.9996829234760067,0.021046731618227895,0.009715025906735786,0.2501057115564381,3.4749999999999996,0.10897247358851693,1.9992855534652352,0.031358985205328614,0.01618705035971235,0.2502567235294417,3.7125,0.12437342963832741,1.999194625628579,0.03350126050864038,0.017676767676767513,0.25027187494505987
B1,17/09/2016,Westerlo,Mouscron,A,2.38,3.6,2.75,2.4,3.4,2.8,2.4,3.3,2.75,2.4,3.3,2.7,2016/17,€13.20m,€19.60m,2.395,0.008660254037844393,1.9999905550207064,0.0036159724583901434,0.0015657620041753528,0.2500032962831112,3.4000000000000004,0.12247448713915901,1.9990727785143636,0.03602190798210559,0.018382352941176405,0.2503065123741948,2.75,0.03535533905932725,1.9998807624348156,0.012856486930664456,0.006818181818181834,0.2500413428100992
B1,18/09/2016,Genk,Anderlecht,A,2.5,3.5,2.63,2.4,3.3,2.85,2.6,3.2,2.6,2.4,3.3,2.7,2016/17,€92.70m,€136.20m,2.475,0.08291561975888508,1.999194625628579,0.03350126050864043,0.017676767676767735,0.2502718749450599,3.325,0.1089724735885168,1.9992304244430559,0.0327736762672231,0.016917293233082775,0.25025797014557427,2.695,0.09656603957913987,1.9990814461895672,0.03583155457481999,0.019016697588126075,0.25030553679686574
B1,18/09/2016,Lokeren,Standard,A,2.63,3.4,2.55,2.5,3.3,2.7,2.65,3.3,2.5,2.5,3.25,2.6,2016/17,€17.50m,€70.75m,2.57,0.07035623639735139,1.9994594693112733,0.027375967469786534,0.014105058365758927,0.25018706790665796,3.3125,0.0544862367942584,1.9998055124423033,0.016448675258644047,0.008490566037735903,0.25006624807513955,2.5875,0.0739509972887453,1.9994130812218056,0.028580095570529585,0.01570048309178751,0.2501995447845932
B1,18/09/2016,Oostende,Gent,H,3.2,3.6,2.1,3.1,3.5,2.15,3.1,3.3,2.2,3.0,3.4,2.15,2016/17,€42.30m,€80.85m,3.1,0.07071067811865482,1.9996246239978286,0.022809896167308007,0.012096774193548487,0.2501302760443018,3.45,0.11180339887498958,1.999242223543839,0.03240678228260567,0.018115942028985366,0.2502630802136237,2.1500000000000004,0.03535533905932741,1.9998049181839037,0.016444343748524375,0.008720930232558155,0.2500676589788458
B1,23/09/2016,Mouscron,Club Brugge,A,5.75,4.0,1.57,5.25,3.9,1.67,4.5,3.5,1.75,4.6,3.75,1.65,2016/17,€19.60m,€82.00m,5.025,0.5080600358225394,1.9926894676951925,0.10110647479055511,0.054726368159204064,0.2524187220247196,3.7875,0.18833148966649202,1.9982009351706964,0.04972448572052594,0.027227722772277252,0.2506514295453547,1.6600000000000001,0.06403124237432847,1.9989262019186578,0.03857303757489667,0.02108433734939741,0.2503735540680645
B1,24/09/2016,Charleroi,Oostende,H,2.1,3.5,3.25,2.15,3.4,3.4,2.0,3.3,3.6,2.15,3.3,3.1,2016/17,€21.15m,€42.30m,2.1,0.061237243569579415,1.999381562918148,0.029160592175990197,0.014880952380952328,0.25022327437191505,3.375,0.08291561975888508,1.9995663076193992,0.024567591039669653,0.012962962962963065,0.2501473995636872,3.3375,0.18498310733685927,1.997788993860942,0.055425650138384804,0.030898876404494402,0.2507585830493072
B1,24/09/2016,Gent,St Truiden,H,1.3,5.0,10.0,1.33,5.25,9.5,1.35,4.8,7.6,1.29,5.0,9.0,2016/17,€80.85m,€23.43m,1.3175,0.023848480035423662,1.9997638932561534,0.01810131311986616,0.009962049335863199,0.250081392354311,5.0125,0.15958931668504636,1.9992703531902851,0.03183826766783967,0.016832917705735584,0.2502504214409616,9.025,0.8954747344286159,1.9927215879389835,0.09922157722200729,0.05332409972299157,0.2528580875184915
B1,24/09/2016,Mechelen,Waregem,A,2.8,3.4,2.38,2.75,3.4,2.55,2.6,3.2,2.6,2.62,3.4,2.4,2016/17,€22.55m,€32.35m,2.6925,0.08466847110938039,1.9992873536267455,0.031446043123261054,0.016945218198699985,0.25024568686285686,3.3499999999999996,0.08660254037844375,1.9995129978642308,0.025851504590580228,0.011194029850746245,0.2501775147928994,2.4825,0.09443913383762056,1.9989569282738504,0.03804194716520466,0.020392749244713126,0.2503596545432961
B1,24/09/2016,Waasland-Beveren,Lokeren,D,2.3,3.3,3.1,2.25,3.4,3.25,2.3,3.3,2.9,2.25,3.3,2.9,2016/17,€21.75m,€17.50m,2.275,0.02499999999999991,1.999912889501356,0.01098901098901095,0.005494505494505475,0.25003018959062906,3.325,0.043301270189221974,1.9998782669372914,0.013022938402773526,0.005639097744360999,0.25004115226337453,3.0375,0.147372826531895,1.998310962348027,0.04851780297346338,0.025720164609053464,0.2505696174115175
B1,25/09/2016,Anderlecht,Westerlo,A,1.2,6.5,13.0,1.2,7.25,12.0,1.2,5.8,13.0,1.22,6.0,10.0,2016/17,€136.20m,€13.20m,1.205,0.008660254037844393,1.9999628432802958,0.0071869328114891225,0.003112033195020736,0.2500127013158564,6.3875,0.5594361000150062,1.994542884746457,0.08758295107867024,0.047455968688845385,0.25176530904387256,12.0,1.224744871391589,1.9922486751129085,0.10206207261596574,0.05208333333333326,0.2531336292269659
B1,25/09/2016,Kortrijk,Genk,H,2.6,3.2,2.7,2.65,3.25,2.75,2.5,3.3,2.65,2.5,3.25,2.62,2016/17,€27.85m,€92.70m,2.5625,0.06495190528383288,1.9995373267607686,0.02534708498881283,0.013414634146341475,0.25015896129881643,3.25,0.03535533905932725,1.9999146300616968,0.010878565864408385,0.005769230769230749,0.2500295963047226,2.68,0.049497474683058325,1.9997542552672491,0.018469206971290418,0.010261194029850706,0.2500846265821811
B1,25/09/2016,Standard,Eupen,H,1.62,3.75,5.5,1.65,3.9,5.25,1.6,3.9,5.0,1.65,3.6,4.8,2016/17,€70.75m,€22.88m,1.63,0.02121320343559634,1.9998776536936445,0.013014235236562173,0.006901840490797451,0.25004269786468203,3.7875,0.12437342963832741,1.9992177193358278,0.03283786921143958,0.017326732673267342,0.25027889076304644,5.1375,0.26309456474811493,1.9981104793280118,0.05121062087554548,0.028588807785888015,0.250651325459106
B1,30/09/2016,Oostende,St Truiden,D,1.62,3.7,5.5,1.7,3.8,4.6,1.7,3.6,4.7,1.65,3.75,4.6,2016/17,€42.30m,€23.43m,1.6675000000000002,0.03418698582794331,1.9996961984039445,0.02050194052650273,0.01086956521739113,0.250106313939254,3.7125,0.0739509972887451,1.9997129188839569,0.01991946054915693,0.01094276094276081,0.25010101566135035,4.85,0.3774917217635376,1.9957470678059397,0.07783334469351291,0.03608247422680422,0.25128351045687847
B1,01/10/2016,Eupen,Mouscron,A,1.95,3.5,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.0,3.5,3.3,2016/17,€22.88m,€19.60m,2.025,0.05590169943749477,1.9994501616675164,0.027605777499997416,0.015432098765431945,0.25019079885917106,3.4000000000000004,0.10000000000000009,1.999375906957651,0.029411764705882377,0.014705882352941124,0.2502162629757785,3.4875,0.1948557158514988,1.9977556285089246,0.055872606695770266,0.029569892473118253,0.2507636891717625
B1,01/10/2016,Lokeren,Kortrijk,H,2.4,3.3,2.9,2.35,3.25,2.95,2.4,3.3,2.75,2.3,3.25,2.88,2016/17,€17.50m,€27.85m,2.3625,0.04145780987944252,1.9997772068840225,0.017548279314049745,0.0092592592592593,0.2500783644018232,3.2750000000000004,0.02499999999999991,1.999957965472508,0.007633587786259514,0.003816793893129722,0.2500145679156227,2.87,0.07382411530116703,1.9995195822623273,0.025722688258246352,0.013501742160278996,0.25017206766435274
B1,01/10/2016,Waregem,Charleroi,D,2.0,3.5,3.6,2.05,3.4,3.5,2.0,3.3,3.6,2.05,3.4,3.25,2016/17,€32.35m,€21.15m,2.025,0.02499999999999991,1.9998900524545515,0.012345679012345635,0.006172839506172867,0.250038103947569,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,3.4875,0.143069039278245,1.9987703468087927,0.04102338043820645,0.020609318996415826,0.2504542728754203
B1,01/10/2016,Westerlo,Waasland-Beveren,H,2.7,3.3,2.55,2.6,3.4,2.55,2.6,3.2,2.6,2.7,3.3,2.4,2016/17,€13.20m,€21.75m,2.65,0.050000000000000044,1.999743186071085,0.018867924528301903,0.00943396226415083,0.25008899964400144,3.3,0.07071067811865465,1.9996687520844425,0.02142747821777414,0.011363636363636465,0.250114942431724,2.525,0.07500000000000002,1.9993577685981077,0.029702970297029715,0.014851485148515087,0.25023293429344207
B1,02/10/2016,Club Brugge,Gent,H,2.1,3.4,3.4,2.1,3.4,3.3,2.0,3.3,3.6,2.1,3.3,3.2,2016/17,€82.00m,€80.85m,2.075,0.043301270189221974,1.9996832923974175,0.020868082018902154,0.009036144578313143,0.25011431184270694,3.3499999999999996,0.050000000000000044,1.9998393017810492,0.014925373134328374,0.007462686567164312,0.2500556916907997,3.3749999999999996,0.1479019945774904,1.998622688952581,0.04382281320814531,0.024074074074073915,0.2504640732198301
B1,02/10/2016,Genk,Mechelen,H,1.62,3.8,5.5,1.6,3.8,5.5,1.6,3.9,5.0,1.62,3.8,4.75,2016/17,€92.70m,€22.55m,1.6099999999999999,0.010000000000000009,1.9999721711292533,0.006211180124223608,0.0031055900621117516,0.2500096446896338,3.8249999999999997,0.043301270189221974,1.9999079533580346,0.011320593513522086,0.00490196078431393,0.2500312174817898,5.1875,0.3247595264191645,1.9971577943202206,0.0626042460567064,0.033132530120481896,0.25100957858211315
B1,02/10/2016,Standard,Anderlecht,A,2.7,3.5,2.45,2.8,3.4,2.4,2.6,3.2,2.6,2.7,3.2,2.45,2016/17,€70.75m,€136.20m,2.6999999999999997,0.07071067811865465,1.9995051354402409,0.02618914004394617,0.01388888888888884,0.25017182098208596,3.325,0.1299038105676657,1.9989016671133297,0.039068815208320506,0.020676691729323293,0.2503756815284785,2.475,0.07500000000000002,1.99934333674,0.03030303030303031,0.015151515151515138,0.25021792169012064
B1,14/10/2016,Charleroi,Club Brugge,H,3.1,3.5,2.2,3.2,3.5,2.3,3.6,3.3,2.0,3.1,3.3,2.15,2016/17,€21.15m,€82.00m,3.25,0.206155281280883,1.9971564953676124,0.0634323942402717,0.03076923076923066,0.2508883297756306,3.4000000000000004,0.10000000000000009,1.999375906957651,0.029411764705882377,0.014705882352941124,0.2502162629757786,2.1625,0.1082531754730548,1.9981811210104334,0.05005927189505424,0.027456647398844014,0.2506512675223381
B1,15/10/2016,Kortrijk,Standard,D,2.7,3.25,2.6,2.75,3.3,2.6,2.6,3.2,2.6,2.5,3.3,2.6,2016/17,€27.85m,€70.75m,2.6375,0.09601432184835762,1.9990404958505188,0.036403534350088196,0.020142180094786744,0.2503387915385835,3.2625,0.04145780987944235,1.9998832701248068,0.01270737467569114,0.006704980842911823,0.25004088804644686,2.6,0.0,2.0,0.0,0.0,0.25
B1,15/10/2016,Mouscron,Genk,D,3.8,3.4,1.95,3.5,3.6,2.05,3.3,3.3,2.1,3.25,3.4,2.05,2016/17,€19.60m,€92.70m,3.4625000000000004,0.21614520582238225,1.9972215092536374,0.06242460817974938,0.03339350180505418,0.25090850578545226,3.425,0.10897247358851693,1.9992745705826054,0.03181678060978597,0.01642335766423364,0.2502433928724234,2.0375,0.054486236794258444,1.9994810212800442,0.026741711310065492,0.013803680981595123,0.2501854474759187
