Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,PSH,PSD,PSA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
G1,05/10/2024,Aris,Lamia,H,1.48,4.1,7.0,1.49,4.33,6.0,1.37,5.01,8.51,1.44,4.2,6.0,2024/25,€33.10m,€6.88m,1.5,4.22,6.3,1.38,4.5,8.0,1.445,0.04716990566028297,1.9992253308826313,0.03264353332891555,0.01730103806228378,0.25027911724389695,4.41,0.35587919298548487,1.995415642845233,0.080698229701924,0.04053287981859399,0.25140491290721645,6.8774999999999995,1.027141056525344,1.984364108201183,0.14934802712109693,0.07751726644856416,0.25468773790308613
G1,06/10/2024,Panserraikos,OFI Crete,A,2.63,3.2,2.7,2.65,3.25,2.6,2.58,3.06,3.09,2.5,3.25,2.6,2024/25,€13.53m,€13.68m,2.68,3.1,2.78,2.4,3.2,3.0,2.59,0.05787918451395109,1.9996381497975617,0.022347175488012006,0.012065637065637125,0.25012824216852114,3.19,0.07778174593052022,1.9995677780492047,0.02438299245470853,0.01214733542319757,0.2501557353385382,2.7475,0.2019127286725628,1.996194461121231,0.07348961917108746,0.03571428571428559,0.2511712543908863
G1,06/10/2024,Athens Kallithea,Asteras Tripolis,A,2.38,3.1,3.1,2.45,3.2,2.8,2.65,3.0,3.05,2.3,3.1,2.9,2024/25,€7.45m,€11.35m,2.44,3.08,3.12,2.5,3.25,2.8,2.445,0.1297112177107285,1.9979897346613078,0.05305162278557403,0.02862985685071573,0.2506637881026733,3.1,0.07071067811865482,1.9996246239978286,0.022809896167308007,0.012096774193548487,0.25013027604430177,2.9625000000000004,0.11924240017711828,1.9988279654048107,0.040250599215904896,0.02215189873417711,0.2504119196980168
G1,06/10/2024,Levadeiakos,PAOK,A,6.0,4.33,1.5,6.75,4.33,1.44,6.63,4.09,1.54,7.0,4.2,1.4,2024/25,€7.55m,€90.78m,7.16,4.51,1.43,6.25,3.9,1.55,6.595,0.3685444342274076,1.997715384697684,0.05588240094426196,0.029567854435178065,0.2508503072547321,4.2375,0.10034316120194746,1.9995941315657177,0.023679802053556923,0.012536873156341999,0.2501430712771139,1.47,0.053851648071345085,1.999031607725165,0.036633774198193934,0.020408163265305923,0.25033615226134276
G1,06/10/2024,Panathinaikos,Olympiakos,D,2.7,3.2,2.63,2.6,3.3,2.6,2.92,3.05,2.72,2.5,3.3,2.5,2024/25,€101.15m,€112.80m,2.84,2.97,2.74,2.75,3.25,2.55,2.68,0.15556349186104043,1.9975904171838832,0.05804607905262702,0.03171641791044766,0.2508008267061548,3.2125000000000004,0.10231690964840562,1.9992626762497072,0.03184962168043754,0.01653696498054469,0.2502654276305437,2.6125000000000003,0.0785413903620251,1.999347236961654,0.03006369009072731,0.016507177033492804,0.25022777904696375
G1,19/10/2024,Volos NFC,Panserraikos,A,2.15,3.0,3.7,2.1,3.25,3.4,2.37,3.02,3.49,2.05,3.1,3.4,2024/25,€9.35m,€13.53m,2.17,3.14,3.61,2.3,3.0,3.3,2.1675,0.12214233500306115,1.9977444787707124,0.05635171165077792,0.02912341407151109,0.2507236094530387,3.0925,0.09832980219648568,1.9992760467931912,0.03179621736345536,0.016774454324979704,0.25024186272653887,3.4975,0.12255100978776155,1.9991230470848096,0.035039602512583715,0.01769120800571833,0.25028924366911853
G1,19/10/2024,Atromitos,Panetolikos,A,1.75,3.4,4.75,1.8,3.5,4.33,1.98,3.09,4.73,1.75,3.3,4.4,2024/25,€8.73m,€11.03m,1.79,3.38,4.93,1.9,3.2,4.5,1.8199999999999998,0.09460443964212249,1.9980830230882303,0.05198046134182555,0.025412087912087822,0.25061102726774853,3.3225,0.15171931320698764,1.9984841449182327,0.04566420262061329,0.02501881113619242,0.25054648425902326,4.5525,0.1892584212129014,1.9987521265014108,0.04157241542293276,0.021828665568369043,0.2504339146163919
G1,19/10/2024,Lamia,Asteras Tripolis,D,3.4,3.25,2.15,3.2,3.3,2.15,3.39,3.03,2.42,3.25,3.3,2.05,2024/25,€6.88m,€11.35m,3.45,3.19,2.21,3.2,3.1,2.35,3.31,0.08689073598491379,1.9995023352614205,0.026250977638946762,0.013972809667673669,0.25017339445979486,3.2199999999999998,0.111579568022107,1.9991229740251892,0.034652039758418324,0.016692546583850998,0.2503233455869077,2.1925,0.13754544703478921,1.997206978690416,0.06273452544346145,0.031641961231471116,0.2508929269151374
G1,20/10/2024,Olympiakos,Levadeiakos,D,1.22,6.0,12.0,1.25,6.0,11.0,1.18,6.9,17.86,1.18,5.8,12.0,2024/25,€112.80m,€7.55m,1.24,5.91,10.52,1.18,7.0,13.0,1.2074999999999998,0.029474565306379014,1.9995714069624242,0.02440957789348159,0.012939958592132594,0.2501464415234585,6.175000000000001,0.4264680527307997,1.9966346133331996,0.06906365226409711,0.0334008097165992,0.25104323727409794,13.215,2.712687781518544,1.9714272865333895,0.20527338490492197,0.09733257661748018,0.25719369706973083
G1,20/10/2024,OFI Crete,Panathinaikos,A,5.5,3.8,1.62,5.25,4.0,1.6,4.78,4.01,1.71,4.8,3.8,1.6,2024/25,€13.68m,€101.15m,4.84,4.05,1.65,5.0,3.75,1.7,5.0825000000000005,0.3056448101964108,1.9974017495623526,0.06013670638394703,0.03209542547958688,0.25088102511738386,3.9025,0.10256095748383011,1.9995017359754532,0.02628083471718901,0.013292761050608615,0.2501726398731137,1.6325,0.04548351349665058,1.9994453517198558,0.027861264010199435,0.013399693721286354,0.2501832547558738
G1,20/10/2024,Aris,Athens Kallithea,H,1.55,3.9,6.0,1.58,3.9,5.5,1.54,3.96,7.08,1.5,3.8,6.0,2024/25,€33.10m,€7.45m,1.52,4.11,6.26,1.53,3.9,6.5,1.5425,0.02861380785564902,1.999751360071807,0.018550280619545556,0.01012965964343615,0.2500869185163792,3.8899999999999997,0.05744562646538034,1.9998422849335045,0.014767513230174896,0.007712082262210762,0.25005537352426194,6.145,0.5771265025971343,1.993759252170696,0.09391806388887458,0.04820992676973135,0.25197179425011207
G1,20/10/2024,AEK,PAOK,D,2.05,3.4,3.7,2.0,3.4,3.5,2.0,3.59,3.84,2.0,3.3,3.4,2024/25,€78.90m,€90.78m,2.11,3.32,3.54,1.95,3.5,3.9,2.0125,0.02165063509461089,1.9999168559045242,0.01075807955011721,0.004658385093167849,0.25002822838646543,3.4225,0.10497023387608509,1.9993254752920622,0.030670630789214053,0.01588750913075243,0.25022702124547086,3.61,0.1711724276862369,1.9983802705879374,0.04741618495463626,0.026315789473684292,0.2505576010074665
G1,26/10/2024,Panetolikos,Volos NFC,A,1.9,3.3,4.2,1.95,3.25,3.9,2.7,2.87,3.14,1.91,3.2,3.9,2024/25,€11.03m,€9.35m,1.93,3.31,4.24,2.55,3.0,2.9,2.115,0.33826764551165706,1.9825149238970103,0.15993742104570072,0.07210401891252971,0.254575048161313,3.1550000000000002,0.16830032679706827,1.9979084144012196,0.053344002154379795,0.02654516640253557,0.2507956626696078,3.785,0.3920140303611594,1.9920149607278463,0.1035704175326709,0.05250990752972262,0.2532429386910798
G1,26/10/2024,Levadeiakos,Lamia,D,1.95,3.2,4.0,2.0,3.2,3.8,2.07,2.95,4.57,1.95,3.25,3.6,2024/25,€7.55m,€6.88m,1.99,3.11,4.27,2.0,3.1,4.0,1.9925000000000002,0.04918078893226496,1.9995628142167539,0.02468295554944289,0.012860727728983834,0.2501475965637626,3.1500000000000004,0.1172603939955857,1.9989868768364318,0.03722552190336054,0.017857142857142794,0.25037535634360475,3.9925,0.36217226564164196,1.9941669230118149,0.09071315357336053,0.04868503443957439,0.2518568429694996
G1,26/10/2024,Panserraikos,AEK,H,7.5,4.75,1.36,7.25,5.0,1.37,8.41,5.48,1.34,7.5,4.75,1.33,2024/25,€13.53m,€78.90m,7.5,5.18,1.36,8.0,5.0,1.33,7.665,0.4420689991392747,1.9976422520652988,0.05767371156415848,0.02837573385518599,0.2507484955798314,4.995,0.2980352328165247,1.997469875875098,0.059666713276581525,0.030530530530530564,0.25081368923864555,1.35,0.01581138830084191,1.999901046645946,0.011712139482105118,0.0064814814814815325,0.2500342986345002
G1,27/10/2024,Asteras Tripolis,Olympiakos,H,8.0,4.1,1.42,7.5,4.33,1.43,5.2,3.92,1.68,7.5,4.33,1.36,2024/25,€11.35m,€112.80m,7.45,4.49,1.41,5.5,3.75,1.65,7.05,1.087428158546577,1.9817502300274894,0.1542451288718549,0.07446808510638303,0.2585221966910104,4.17,0.17219175357722574,1.9987630436822306,0.041292986469358695,0.021882494004796138,0.25044081623211234,1.4725,0.12275483697190914,1.9951119977424263,0.08336491475172099,0.04117147707979596,0.251491890921866
G1,27/10/2024,Panathinaikos,Aris,D,1.73,3.5,4.75,1.68,3.7,4.8,2.0,3.28,4.24,1.67,3.6,4.4,2024/25,€101.15m,€33.10m,1.74,3.5,4.99,1.95,3.25,4.0,1.77,0.13472193585307482,1.9959249495094145,0.07611408805258464,0.03672316384180796,0.2512427334741309,3.52,0.1555634918610406,1.9985799128661577,0.04419417382415926,0.024147727272727293,0.2505123866834255,4.5475,0.2350930666778583,1.9980660059876971,0.05169721092421292,0.027899945024738804,0.25067999921957795
G1,27/10/2024,PAOK,OFI Crete,A,1.27,5.0,11.0,1.27,5.75,9.75,1.26,6.22,10.48,1.25,5.5,9.0,2024/25,€90.78m,€13.68m,1.31,5.55,8.2,1.25,5.5,11.0,1.2625,0.008291561975888507,1.9999688521265226,0.006567573842287926,0.0034653465346534684,0.250010854023558,5.6175,0.44036206694037566,1.9955533055607977,0.07839111115983546,0.043502447708055225,0.25157199811682823,10.057500000000001,0.7549296324823924,1.9959118726428178,0.07506136042579094,0.04182202336564744,0.2514603061493309
G1,27/10/2024,Athens Kallithea,Atromitos,A,2.7,3.1,2.63,2.65,3.2,2.6,3.15,3.17,2.47,2.6,3.25,2.45,2024/25,€7.45m,€8.73m,2.76,3.15,2.67,2.8,3.2,2.5,2.775,0.219374109684803,1.9956086153027708,0.07905373321974883,0.03828828828828823,0.25133228357029885,3.18,0.05431390245600107,1.9997892456728756,0.017079843539622976,0.009433962264151052,0.25007361610771417,2.5375,0.07854139036202494,1.9993090102712394,0.030952272063852194,0.01650246305418701,0.25023913576959345
G1,02/11/2024,Olympiakos,Panserraikos,H,1.17,7.0,19.0,1.16,7.5,15.5,1.11,9.57,29.12,1.11,7.0,17.0,2024/25,€112.80m,€13.53m,1.15,7.17,17.44,1.1,9.5,29.0,1.1375000000000002,0.02772634126602346,1.9995715483700585,0.024374805508592046,0.012637362637362592,0.25014819892457685,7.7675,1.0605040075360395,1.9871035553571743,0.13653093112790982,0.06606050852912793,0.2536089145811411,20.155,5.3227882730764335,1.9529440529209778,0.26409269526551393,0.13290746712974455,0.2616237013837021
G1,02/11/2024,Athens Kallithea,Panetolikos,D,2.4,3.25,3.0,2.45,3.1,2.9,2.99,2.77,2.91,2.3,3.2,2.88,2024/25,€7.45m,€11.03m,2.44,3.11,3.1,2.75,3.1,2.7,2.535,0.2681883666380779,1.9921838992280805,0.10579422747064215,0.05226824457593704,0.25229925364566874,3.08,0.1869491909583992,1.9972911623935745,0.060697789272207536,0.03125,0.2510323604522734,2.9225000000000003,0.04602988159880495,1.9998219446815355,0.015750173344330178,0.007912745936698107,0.25006019165167104
G1,03/11/2024,Aris,Levadeiakos,H,1.55,4.0,6.25,1.53,4.0,6.0,1.4,4.46,9.47,1.5,3.8,6.0,2024/25,€33.10m,€7.55m,1.56,3.84,6.26,1.4,4.5,8.5,1.495,0.05766281297335403,1.9989146362446606,0.038570443460437476,0.020066889632106788,0.25039806045512625,4.065,0.24222923027578652,1.9974735111094706,0.05958898653770885,0.03044280442804448,0.25081866819897747,6.93,1.4700170067043443,1.9696839127497594,0.2121236661911031,0.09613997113997108,0.2573231230221241
G1,03/11/2024,Volos NFC,Panathinaikos,A,6.5,4.2,1.5,6.25,4.1,1.51,6.41,3.99,1.57,6.5,4.0,1.44,2024/25,€9.35m,€101.15m,6.72,4.2,1.48,5.5,3.9,1.57,6.415,0.10210288928331068,1.9998165042355982,0.015916272686408522,0.008183943881527656,0.2500649239974003,4.0725,0.08525696452489966,1.9996848457510483,0.020934797918944054,0.011203192142418716,0.2501075210188186,1.505,0.04609772228646448,1.999323037231218,0.030629715804959788,0.01661129568106312,0.2502351905762974
G1,03/11/2024,Atromitos,AEK,A,5.75,3.9,1.57,5.5,4.0,1.55,5.09,4.12,1.66,5.5,3.9,1.5,2024/25,€8.73m,€78.90m,5.09,4.0,1.63,5.25,3.7,1.65,5.46,0.23674881203503437,1.9986332202426536,0.04336058828480483,0.022664835164835084,0.250493012783521,3.9800000000000004,0.09055385138137424,1.9996281771805384,0.022752223965169405,0.011934673366834181,0.2501261326198246,1.57,0.0578791845139511,1.9990250648606336,0.03686572262035102,0.01990445859872625,0.2503289050931769
G1,03/11/2024,Lamia,PAOK,A,8.0,5.0,1.36,8.25,4.8,1.36,8.55,4.9,1.38,8.5,4.8,1.29,2024/25,€6.88m,€90.78m,8.68,4.95,1.34,7.5,4.5,1.4,8.325,0.21937410968480325,1.9994971362582963,0.026351244406582975,0.014264264264264304,0.25017771597803495,4.875,0.0829156197588851,1.9997918936490342,0.017008332258232842,0.008974358974358942,0.25007114557165405,1.3475,0.034186985827943335,1.9995318453033786,0.02537067593910452,0.012523191094619746,0.25016906787269394
G1,04/11/2024,Asteras Tripolis,OFI Crete,H,2.05,3.4,3.5,2.05,3.4,3.4,2.37,3.22,3.27,2.0,3.4,3.3,2024/25,€11.35m,€13.68m,2.1,3.35,3.55,2.3,3.25,3.1,2.1174999999999997,0.14720309100015538,1.9965956932860767,0.06951739834718083,0.032762691853601034,0.2510461011954831,3.355,0.07794228634059935,1.9996071159517763,0.02323167998229489,0.010059612518628969,0.2501424688503292,3.3674999999999997,0.0903811374126261,1.9994820567190772,0.026839239023793943,0.014662212323682366,0.2501766171187867
G1,09/11/2024,Panetolikos,Aris,H,3.5,3.4,2.1,3.5,3.2,2.1,3.42,3.17,2.32,3.4,3.1,2.05,2024/25,€11.03m,€33.10m,3.67,3.19,2.12,3.2,3.2,2.3,3.455,0.045552167895721536,1.999874565612263,0.013184419072567738,0.006874095513748291,0.2500435412432117,3.2175,0.11143944544011328,1.9991421448718438,0.034635414278201486,0.018065268065268203,0.2502847569007547,2.1425,0.10449282272003178,1.9983111039281534,0.04877144584365544,0.02362893815635947,0.2505405446671914
G1,09/11/2024,Panserraikos,Atromitos,A,3.25,3.1,2.3,3.1,3.1,2.3,3.56,2.95,2.39,3.1,3.25,2.15,2024/25,€13.53m,€8.73m,3.38,2.89,2.42,3.3,3.0,2.3,3.2525,0.1877997603832337,1.997630917150766,0.05774012617470675,0.029400461183704873,0.2507614176584128,3.0999999999999996,0.10606601717798206,1.9991552206805414,0.03421484425096196,0.01814516129032273,0.25029369372629695,2.285,0.08616843969807049,1.9989671458638185,0.03771047689193457,0.01969365426695857,0.2503707588910181
G1,09/11/2024,AEK,Asteras Tripolis,H,1.27,5.25,12.0,1.27,5.5,10.5,1.28,5.81,11.08,1.22,5.0,11.0,2024/25,€78.90m,€11.35m,1.29,5.4,9.52,1.3,5.0,10.0,1.26,0.02345207879911717,1.9997484440895947,0.018612760951680293,0.008928571428571175,0.2500901001052775,5.39,0.30008332176247304,1.9977672962978363,0.055674085670217636,0.031076066790352463,0.2507691408975143,11.145,0.5413640180137576,1.9983119844782493,0.04857460906359422,0.02568416330192913,0.2505622110273462
G1,10/11/2024,OFI Crete,Athens Kallithea,D,1.9,3.5,4.0,1.9,3.4,3.9,1.84,3.5,4.73,1.85,3.4,3.75,2024/25,€13.68m,€7.45m,1.92,3.51,3.99,1.8,3.7,4.2,1.8725,0.02772634126602346,1.999841799946377,0.014807124841668068,0.007676902536715602,0.25005489363558553,3.45,0.050000000000000044,1.9998484829291057,0.014492753623188418,0.007246376811594457,0.25005250997689565,4.095000000000001,0.37725985739275275,1.9940409313965102,0.09212694930225951,0.046398046398046455,0.25180292367880613
G1,10/11/2024,Levadeiakos,Volos NFC,H,2.25,3.1,3.4,2.2,3.1,3.3,2.54,2.9,3.34,2.15,3.1,3.2,2024/25,€7.55m,€9.35m,2.27,3.17,3.35,2.6,2.9,3.0,2.285,0.1514100392972672,1.9968957838314587,0.06626259925482153,0.03336980306345727,0.2509723873953251,3.0500000000000003,0.08660254037844395,1.9994118808032226,0.028394275533916047,0.012295081967212962,0.25021545532892847,3.3099999999999996,0.07280109889280509,1.999650040464146,0.02199428969571151,0.012084592145015005,0.250123082246474
G1,10/11/2024,Panathinaikos,Lamia,H,1.3,5.0,11.0,1.29,5.5,9.5,1.18,7.46,15.5,1.25,5.0,10.0,2024/25,€101.15m,€6.88m,1.31,5.68,8.09,1.2,6.25,13.0,1.255,0.04716990566028306,1.998971747076754,0.03758558219942874,0.019920318725099806,0.2503727721975598,5.74,1.013804714922948,1.978628913958307,0.17662103047438119,0.08580139372822293,0.25567960392323774,11.5,2.3717082451262845,1.9709884138266973,0.20623549957619866,0.1032608695652173,0.25755671848779244
G1,10/11/2024,PAOK,Olympiakos,A,2.63,3.2,2.8,2.5,3.3,2.7,2.21,3.14,3.73,2.4,3.3,2.62,2024/25,€90.78m,€112.80m,2.64,3.09,2.85,2.15,3.25,3.5,2.4349999999999996,0.15337861650177964,1.9971188512805476,0.06298916488779452,0.03490759753593409,0.2510344126675279,3.2350000000000003,0.06837397165588657,1.999677105301499,0.021135694484045307,0.011205564142194868,0.2501130304167063,2.9625000000000004,0.4476815274277016,1.984302439729646,0.1511161274017558,0.07236286919831225,0.2542430721413741
G1,22/11/2024,Athens Kallithea,Panserraikos,A,2.05,3.3,3.7,2.1,3.2,3.4,2.22,3.13,3.7,2.0,3.25,3.4,2024/25,€7.45m,€13.53m,2.09,3.25,3.93,2.2,3.1,3.5,2.0925000000000002,0.08166241485530548,1.9989087356170452,0.03902624365844945,0.02120669056152935,0.2503658539188831,3.2199999999999998,0.06284902544988265,1.999724804956523,0.019518330885056723,0.010869565217391353,0.2500960621502678,3.55,0.15000000000000013,1.9987117514654893,0.042253521126760604,0.021126760563380254,0.25044634001190247
G1,23/11/2024,Lamia,OFI Crete,D,2.8,3.2,2.55,2.75,3.1,2.55,3.66,3.05,2.28,2.62,3.2,2.45,2024/25,€6.88m,€13.68m,2.86,2.98,2.7,3.4,3.1,2.25,2.9575,0.4108755894428386,1.9866736150830953,0.13892665746165295,0.06699070160608622,0.2536920784442056,3.1375,0.06495190528383303,1.999690371339926,0.020701802480902958,0.010956175298804771,0.2501081293894304,2.4575,0.11031205736455103,1.9985293244654958,0.044887917544069594,0.02314343845371325,0.2505405077950329
G1,23/11/2024,Aris,Volos NFC,A,1.53,3.9,6.5,1.49,4.2,6.25,1.52,4.28,6.6,1.44,4.0,6.5,2024/25,€33.10m,€9.35m,1.56,4.23,5.45,1.48,4.1,7.5,1.495,0.03500000000000003,1.9996026244791152,0.023411371237458213,0.012541806020067048,0.2501412586316456,4.095,0.15190457530963325,1.9990064024030965,0.037095134385746825,0.0204517704517706,0.25034590423241543,6.4625,0.1293010054098574,1.9997096565325847,0.020007892519900563,0.010154738878143332,0.25010341161159066
G1,24/11/2024,Panetolikos,Panathinaikos,A,5.5,3.5,1.67,5.25,3.6,1.65,5.59,3.77,1.67,5.5,3.5,1.6,2024/25,€11.03m,€101.15m,5.51,3.72,1.64,5.25,3.7,1.67,5.46,0.12668859459319923,1.9996090016510124,0.02320303930278374,0.011675824175824134,0.25014018393182696,3.5925,0.11031205736455106,1.9993248601221942,0.030706209426458197,0.015831593597773086,0.2502254966080437,1.6475,0.028613807855648928,1.9997812495165936,0.017368016907829395,0.008725341426403688,0.2500778468748162
G1,24/11/2024,Asteras Tripolis,PAOK,A,6.25,3.6,1.6,5.25,3.8,1.63,6.19,4.19,1.56,5.5,3.6,1.55,2024/25,€11.35m,€90.78m,5.64,3.99,1.58,6.5,3.8,1.53,5.7975,0.4321675022488388,1.9959756969921754,0.0745437692537885,0.039780077619663734,0.25141748723478907,3.7975000000000003,0.24087081599895008,1.9971436421629434,0.0634287863065043,0.032422646477946016,0.2509139413848155,1.585,0.032015621187164195,1.999706201619437,0.020199130086538925,0.011041009463722551,0.2501009245666462
G1,24/11/2024,Olympiakos,AEK,H,2.2,3.25,3.3,2.1,3.4,3.25,2.28,3.19,3.49,2.1,3.25,3.2,2024/25,€112.80m,€78.90m,2.16,3.33,3.42,2.2,3.2,3.3,2.17,0.0754983443527074,1.999130520895219,0.03479186375700802,0.018433179723502224,0.25029492455418384,3.2725,0.07758060324591448,1.9995970655028477,0.023706830632823372,0.012032085561497485,0.2501354588681196,3.31,0.1097724920005008,1.999213436199299,0.033163894864199635,0.017371601208459264,0.2502611347883148
G1,25/11/2024,Atromitos,Levadeiakos,H,1.73,3.5,5.0,1.75,3.5,4.6,1.97,3.19,4.56,1.67,3.5,4.6,2024/25,€8.73m,€7.55m,1.72,3.53,5.12,1.9,3.2,4.5,1.78,0.11357816691600547,1.9971162213766736,0.0638079589415761,0.032303370786516794,0.25091230527609887,3.4225,0.13423393758658803,1.9988729173682438,0.03922101901726458,0.016983199415631978,0.2504219232676267,4.6899999999999995,0.17972200755611445,1.9989553941470446,0.03832025747465127,0.01759061833688702,0.2503374475720648
G1,30/11/2024,Volos NFC,Lamia,D,1.95,3.25,4.1,1.95,3.3,3.8,1.93,3.12,4.9,1.91,3.2,3.9,2024/25,€9.35m,€6.88m,1.99,3.29,4.0,1.91,3.1,4.75,1.9349999999999998,0.016583123951777013,1.9999469438576978,0.008570089897559181,0.004521963824289266,0.2500185194600221,3.2175000000000002,0.06647367900154155,1.999691455996353,0.020660040093719207,0.01146076146076136,0.25010807780075867,4.175,0.4322904116447648,1.9924926362017734,0.10354261356760834,0.05239520958083821,0.252239670321628
G1,30/11/2024,Levadeiakos,Panetolikos,D,2.38,3.2,3.0,2.45,3.0,3.0,2.24,2.93,3.98,2.38,2.88,3.1,2024/25,€7.55m,€11.03m,2.47,2.91,3.26,2.15,3.0,3.7,2.3625,0.07628073151196174,1.999242420768632,0.032288140322523494,0.016666666666666607,0.2502725314373807,3.0025,0.12173228823939858,1.9988258010063629,0.040543643043929586,0.02144046627810159,0.2503875818743573,3.27,0.4119465984809196,1.98902879880931,0.125977553052269,0.05810397553516822,0.25305288049116775
G1,30/11/2024,AEK,Aris,H,1.45,4.1,7.5,1.44,4.2,7.0,1.42,4.52,8.32,1.4,4.2,7.0,2024/25,€78.90m,€33.10m,1.45,4.28,7.23,1.4,4.5,8.0,1.4274999999999998,0.01920286436967154,1.9998692968307612,0.013452094129367105,0.00744308231173374,0.2500455923607841,4.255,0.15835087622113103,1.9990118160170784,0.037215247055494956,0.018507638072855492,0.2503242703433314,7.455,0.5395136698916907,1.9962826874557826,0.07236937221887199,0.03739101274312562,0.2511877393464748
G1,01/12/2024,Panserraikos,Asteras Tripolis,H,2.8,3.25,2.5,2.75,3.25,2.5,2.5,2.9,3.4,2.62,3.2,2.45,2024/25,€13.53m,€11.35m,2.85,3.17,2.58,2.4,2.9,3.3,2.6675,0.11691342951089916,1.9986075445861586,0.043828839554226486,0.024133083411433942,0.2504944280121428,3.15,0.14577379737113255,1.9984278861542886,0.04627739599083573,0.021825396825396748,0.25059411148597327,2.7125,0.39745282738961607,1.9852660962963655,0.14652638797773865,0.06566820276497687,0.2539393245714711
