Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
SC0,27/10/2021,St Johnstone,Hearts,D,3.25,3.25,2.3,2.8,3.25,2.4,3.1,3.2,2.35,3.1,3.2,2.25,2021/22,€13.35m,€16.35m,30.7692,35.7143,32.2581,32.2581,30.7692,30.7692,31.25,31.25,43.4783,41.6667,44.4444,42.5532,A,32.7499,2.0972,31.0096,0.2776,43.0357,1.1954,ScotishPremierLeague
SC0,30/10/2021,Aberdeen,Hearts,H,2.7,3.3,2.62,2.55,3.2,2.7,2.65,3.25,2.7,2.62,3.1,2.62,2021/22,€19.55m,€16.35m,37.037,39.2157,38.1679,37.7358,30.303,31.25,32.2581,30.7692,38.1679,37.037,38.1679,37.037,A,38.0391,0.9124,31.1451,0.8367,37.6025,0.6529,ScotishPremierLeague
SC0,30/10/2021,Celtic,Livingston,D,1.2,7.0,13.0,1.18,7.25,14.0,1.17,7.25,16.0,1.14,7.0,17.0,2021/22,€126.68m,€11.85m,83.3333,84.7458,87.7193,85.4701,14.2857,13.7931,14.2857,13.7931,7.6923,7.1429,5.8824,6.25,H,85.3171,1.8308,14.0394,0.2844,6.7419,0.8256,ScotishPremierLeague
SC0,30/10/2021,Dundee United,St Johnstone,A,2.7,3.2,2.7,2.55,3.1,2.8,2.65,3.1,2.8,2.6,3.0,2.75,2021/22,€15.05m,€13.35m,37.037,39.2157,38.4615,37.7358,31.25,32.2581,33.3333,32.2581,37.037,35.7143,36.3636,35.7143,H,38.1125,0.9376,32.2749,0.8507,36.2073,0.6322,ScotishPremierLeague
SC0,30/10/2021,St Mirren,Dundee,A,2.05,3.5,3.5,2.15,3.5,3.1,2.1,3.45,3.45,2.05,3.4,3.4,2021/22,€10.78m,€8.55m,48.7805,46.5116,48.7805,47.619,28.5714,28.5714,29.4118,28.9855,28.5714,32.2581,29.4118,28.9855,H,47.9229,1.0886,28.885,0.4018,29.8067,1.6699,ScotishPremierLeague
SC0,31/10/2021,Motherwell,Rangers,A,9.0,4.75,1.36,8.25,4.8,1.35,8.0,4.9,1.37,9.0,4.4,1.35,2021/22,€11.01m,€161.38m,11.1111,12.1212,11.1111,12.5,21.0526,20.8333,22.7273,20.4082,73.5294,74.0741,74.0741,72.9927,A,11.7108,0.7096,21.2554,1.0171,73.6676,0.518,ScotishPremierLeague
SC0,06/11/2021,Aberdeen,Motherwell,A,1.75,3.5,5.25,1.75,3.5,4.75,1.8,3.5,4.7,1.73,3.4,4.8,2021/22,€19.55m,€11.01m,57.1429,57.1429,57.8035,55.5556,28.5714,28.5714,29.4118,28.5714,19.0476,21.0526,20.8333,21.2766,H,56.9112,0.9559,28.7815,0.4202,20.5525,1.0195,ScotishPremierLeague
SC0,06/11/2021,Hearts,Dundee United,H,1.72,3.5,5.5,1.71,3.5,4.8,1.73,3.55,5.0,1.67,3.6,5.0,2021/22,€16.35m,€15.05m,58.1395,58.4795,59.8802,57.8035,28.5714,28.5714,27.7778,28.169,18.1818,20.8333,20.0,20.0,H,58.5757,0.9124,28.2724,0.3804,19.7538,1.1192,ScotishPremierLeague
SC0,06/11/2021,St Johnstone,St Mirren,D,2.3,3.2,3.3,2.2,3.1,3.3,2.35,3.1,3.25,2.3,3.0,3.2,2021/22,€13.35m,€10.78m,43.4783,45.4545,43.4783,42.5532,31.25,32.2581,33.3333,32.2581,30.303,30.303,31.25,30.7692,H,43.7411,1.2227,32.2749,0.8507,30.6563,0.4527,ScotishPremierLeague
SC0,07/11/2021,Dundee,Celtic,A,11.0,5.5,1.28,8.75,5.25,1.32,10.0,5.5,1.3,11.0,5.5,1.2,2021/22,€8.55m,€126.68m,9.0909,11.4286,9.0909,10.0,18.1818,19.0476,18.1818,18.1818,78.125,75.7576,83.3333,76.9231,A,9.9026,1.1039,18.3982,0.4329,78.5348,3.3419,ScotishPremierLeague
SC0,07/11/2021,Rangers,Ross County,H,1.11,9.0,26.0,1.13,8.25,21.0,1.12,8.5,21.0,1.1,7.5,26.0,2021/22,€161.38m,€9.30m,90.0901,88.4956,90.9091,89.2857,11.1111,12.1212,13.3333,11.7647,3.8462,4.7619,3.8462,4.7619,H,89.6951,1.0386,12.0826,0.9328,4.304,0.5287,ScotishPremierLeague
SC0,20/11/2021,Dundee United,Aberdeen,H,3.2,3.1,2.3,3.1,3.25,2.3,3.1,3.15,2.4,3.0,3.1,2.35,2021/22,€15.05m,€19.55m,31.25,32.2581,33.3333,32.2581,32.2581,30.7692,32.2581,31.746,43.4783,43.4783,42.5532,41.6667,A,32.2749,0.8507,31.7578,0.7019,42.7941,0.869,ScotishPremierLeague
SC0,20/11/2021,Motherwell,Hearts,H,3.75,3.5,2.0,3.4,3.3,2.05,3.45,3.45,2.1,3.5,3.4,2.0,2021/22,€11.01m,€16.35m,26.6667,29.4118,28.5714,28.9855,28.5714,30.303,29.4118,28.9855,50.0,48.7805,50.0,47.619,A,28.4088,1.2111,29.3179,0.7409,49.0999,1.1424,ScotishPremierLeague
SC0,20/11/2021,St Mirren,Livingston,D,1.83,3.4,4.75,1.9,3.4,4.0,1.95,3.35,4.2,1.85,3.3,4.2,2021/22,€10.78m,€11.85m,54.6448,52.6316,54.0541,51.2821,29.4118,29.4118,30.303,29.8507,21.0526,25.0,23.8095,23.8095,H,53.1532,1.5066,29.7443,0.4261,23.4179,1.6738,ScotishPremierLeague
SC0,24/11/2021,Ross County,Hibernian,H,3.2,3.5,2.2,3.1,3.6,2.15,3.15,3.4,2.25,3.2,3.25,2.2,2021/22,€9.30m,€24.50m,31.25,32.2581,31.25,31.746,28.5714,27.7778,30.7692,29.4118,45.4545,46.5116,45.4545,44.4444,A,31.626,0.4819,29.1326,1.2789,45.4662,0.844,ScotishPremierLeague
SC0,27/11/2021,Dundee,Motherwell,H,2.5,3.3,2.8,2.45,3.2,2.85,2.45,3.35,2.85,2.45,3.1,2.88,2021/22,€8.55m,€11.01m,40.0,40.8163,40.8163,40.8163,30.303,31.25,32.2581,29.8507,35.7143,35.0877,34.7222,35.0877,H,40.6122,0.4081,30.9154,1.0682,35.153,0.412,ScotishPremierLeague
SC0,27/11/2021,Hearts,St Mirren,H,1.72,3.75,5.0,1.7,3.75,4.6,1.75,3.6,4.8,1.7,3.5,4.75,2021/22,€16.35m,€10.78m,58.1395,58.8235,58.8235,57.1429,26.6667,26.6667,28.5714,27.7778,20.0,21.7391,21.0526,20.8333,H,58.2324,0.7947,27.4206,0.9289,20.9062,0.7169,ScotishPremierLeague
SC0,27/11/2021,Ross County,Dundee United,D,2.75,3.3,2.6,2.7,3.2,2.6,2.75,3.25,2.6,2.7,3.2,2.55,2021/22,€9.30m,€15.05m,36.3636,37.037,37.037,36.3636,30.303,31.25,31.25,30.7692,38.4615,38.4615,39.2157,38.4615,A,36.7003,0.3888,30.893,0.454,38.65,0.3771,ScotishPremierLeague
SC0,27/11/2021,St Johnstone,Hibernian,A,2.7,3.1,2.7,2.75,3.1,2.55,2.75,3.1,2.7,2.6,3.1,2.7,2021/22,€13.35m,€24.50m,37.037,36.3636,38.4615,36.3636,32.2581,32.2581,32.2581,32.2581,37.037,39.2157,37.037,37.037,No Consensus,37.0564,0.989,32.2581,0.0,37.5817,1.0893,ScotishPremierLeague
SC0,28/11/2021,Livingston,Rangers,A,9.0,5.25,1.33,9.5,5.0,1.32,9.0,5.25,1.33,11.0,4.6,1.3,2021/22,€11.85m,€161.38m,11.1111,10.5263,9.0909,11.1111,19.0476,20.0,21.7391,19.0476,75.188,75.7576,76.9231,75.188,A,10.4598,0.9534,19.9586,1.2691,75.7642,0.8179,ScotishPremierLeague
SC0,28/11/2021,Celtic,Aberdeen,H,1.28,5.75,10.0,1.28,5.25,10.5,1.3,5.5,9.5,1.27,5.0,11.0,2021/22,€126.68m,€19.55m,78.125,78.125,78.7402,76.9231,17.3913,19.0476,20.0,18.1818,10.0,9.5238,9.0909,10.5263,H,77.9783,0.7609,18.6552,1.1231,9.7852,0.618,ScotishPremierLeague
SC0,30/11/2021,Motherwell,Dundee United,H,2.5,3.1,3.0,2.6,3.1,2.7,2.55,3.0,3.05,2.5,3.0,2.88,2021/22,€11.01m,€15.05m,40.0,38.4615,40.0,39.2157,32.2581,32.2581,33.3333,33.3333,33.3333,37.037,34.7222,32.7869,H,39.4193,0.7378,32.7957,0.6208,34.4698,1.8954,ScotishPremierLeague
SC0,01/12/2021,Aberdeen,Livingston,H,1.75,3.5,5.0,1.82,3.4,4.33,1.83,3.4,4.5,1.78,3.3,4.6,2021/22,€19.55m,€11.85m,57.1429,54.9451,56.1798,54.6448,28.5714,29.4118,30.303,29.4118,20.0,23.0947,21.7391,22.2222,H,55.7282,1.1536,29.4245,0.7071,21.764,1.3029,ScotishPremierLeague
SC0,01/12/2021,Dundee,St Johnstone,H,2.62,3.25,2.7,2.7,2.87,2.8,2.65,3.05,2.85,2.7,2.88,2.75,2021/22,€8.55m,€13.35m,38.1679,37.037,37.037,37.7358,30.7692,34.8432,34.7222,32.7869,37.037,35.7143,36.3636,35.0877,H,37.4944,0.5569,33.2804,1.921,36.0507,0.8389,ScotishPremierLeague
SC0,01/12/2021,Hibernian,Rangers,A,6.5,4.5,1.45,6.5,4.5,1.44,6.5,4.4,1.5,7.5,4.0,1.44,2021/22,€24.50m,€161.38m,15.3846,15.3846,13.3333,15.3846,22.2222,22.2222,25.0,22.7273,68.9655,69.4444,69.4444,66.6667,A,14.8718,1.0257,23.0429,1.3263,68.6302,1.3284,ScotishPremierLeague
SC0,01/12/2021,St Mirren,Ross County,D,2.05,3.3,3.8,2.1,3.3,3.4,2.15,3.25,3.5,2.1,3.1,3.5,2021/22,€10.78m,€9.30m,48.7805,47.619,47.619,46.5116,30.303,30.303,32.2581,30.7692,26.3158,29.4118,28.5714,28.5714,H,47.6325,0.9264,30.9083,0.9263,28.2176,1.3283,ScotishPremierLeague
SC0,02/12/2021,Celtic,Hearts,H,1.36,4.75,9.0,1.37,4.75,7.75,1.4,4.9,7.5,1.36,4.33,8.5,2021/22,€126.68m,€16.35m,73.5294,72.9927,73.5294,71.4286,21.0526,21.0526,23.0947,20.4082,11.1111,12.9032,11.7647,13.3333,H,72.87,0.9937,21.402,1.1686,12.2781,1.0214,ScotishPremierLeague
SC0,04/12/2021,Aberdeen,St Mirren,H,1.95,3.3,4.33,2.05,3.2,3.75,2.0,3.25,3.95,1.91,3.25,4.0,2021/22,€19.55m,€10.78m,51.2821,48.7805,52.356,50.0,30.303,31.25,30.7692,30.7692,23.0947,26.6667,25.0,25.3165,H,50.6046,1.5513,30.7728,0.3866,25.0195,1.4727,ScotishPremierLeague
SC0,04/12/2021,Hibernian,Motherwell,D,1.75,3.8,4.33,1.83,3.5,4.0,1.83,3.55,4.3,1.78,3.5,4.33,2021/22,€24.50m,€11.01m,57.1429,54.6448,56.1798,54.6448,26.3158,28.5714,28.5714,28.169,23.0947,25.0,23.0947,23.2558,H,55.6531,1.2289,27.9069,1.0776,23.6113,0.9289,ScotishPremierLeague
SC0,04/12/2021,Rangers,Dundee,H,1.16,7.0,19.0,1.17,7.25,15.5,1.17,7.25,16.0,1.15,6.5,17.0,2021/22,€161.38m,€8.55m,86.2069,85.4701,86.9565,85.4701,14.2857,13.7931,15.3846,13.7931,5.2632,6.4516,5.8824,6.25,H,86.0259,0.711,14.3141,0.7505,5.9618,0.522,ScotishPremierLeague
SC0,05/12/2021,Dundee United,Celtic,A,9.5,5.0,1.33,9.0,4.8,1.34,9.0,5.0,1.33,9.5,4.6,1.32,2021/22,€15.05m,€126.68m,10.5263,11.1111,10.5263,11.1111,20.0,20.8333,21.7391,20.0,75.188,74.6269,75.7576,75.188,A,10.8187,0.3376,20.6431,0.8296,75.1901,0.4616,ScotishPremierLeague
SC0,05/12/2021,Livingston,Hearts,A,3.6,3.6,2.0,3.6,3.3,2.0,3.7,3.25,2.1,3.7,3.1,2.05,2021/22,€11.85m,€16.35m,27.7778,27.7778,27.027,27.027,27.7778,30.303,32.2581,30.7692,50.0,50.0,48.7805,47.619,A,27.4024,0.4335,30.277,1.8631,49.0999,1.1424,ScotishPremierLeague
SC0,08/12/2021,Livingston,Hibernian,H,3.3,3.25,2.25,3.0,3.25,2.25,3.35,3.2,2.25,3.2,3.25,2.2,2021/22,€11.85m,€24.50m,30.303,33.3333,31.25,29.8507,30.7692,30.7692,30.7692,31.25,44.4444,44.4444,45.4545,44.4444,A,31.1842,1.5468,30.8894,0.2404,44.6969,0.5051,ScotishPremierLeague
SC0,11/12/2021,Dundee United,Livingston,A,2.3,3.2,3.3,2.15,3.1,3.4,2.35,3.1,3.2,2.35,3.0,3.2,2021/22,€15.05m,€11.85m,43.4783,46.5116,42.5532,42.5532,31.25,32.2581,33.3333,32.2581,30.303,29.4118,31.25,31.25,H,43.7741,1.8764,32.2749,0.8507,30.5537,0.8825,ScotishPremierLeague
SC0,11/12/2021,Ross County,Dundee,H,2.2,3.3,3.4,2.15,3.2,3.4,2.25,3.2,3.35,2.2,3.2,3.3,2021/22,€9.30m,€8.55m,45.4545,46.5116,45.4545,44.4444,30.303,31.25,31.25,31.25,29.4118,29.4118,30.303,29.8507,H,45.4662,0.844,31.0132,0.4735,29.7443,0.4261,ScotishPremierLeague
SC0,11/12/2021,St Johnstone,Aberdeen,A,3.25,3.0,2.45,3.1,2.8,2.55,3.15,3.05,2.45,3.4,3.0,2.3,2021/22,€13.35m,€19.55m,30.7692,32.2581,29.4118,31.746,33.3333,35.7143,33.3333,32.7869,40.8163,39.2157,43.4783,40.8163,A,31.0463,1.2525,33.792,1.3072,41.0816,1.767,ScotishPremierLeague
SC0,11/12/2021,St Mirren,Hibernian,D,2.87,3.2,2.6,2.7,2.95,2.7,2.75,3.15,2.65,2.7,3.1,2.62,2021/22,€10.78m,€24.50m,34.8432,37.037,37.037,36.3636,31.25,33.8983,32.2581,31.746,38.4615,37.037,38.1679,37.7358,A,36.3202,1.0346,32.2881,1.1497,37.8506,0.6189,ScotishPremierLeague
SC0,12/12/2021,Hearts,Rangers,A,5.5,4.33,1.57,5.0,3.9,1.63,5.25,4.1,1.63,5.25,3.9,1.6,2021/22,€16.35m,€161.38m,18.1818,20.0,19.0476,19.0476,23.0947,25.641,25.641,24.3902,63.6943,61.3497,62.5,61.3497,A,19.0692,0.7427,24.6917,1.2171,62.2234,1.1205,ScotishPremierLeague
SC0,12/12/2021,Celtic,Motherwell,H,1.16,7.0,19.0,1.2,6.5,14.0,1.17,7.25,16.0,1.17,6.5,17.0,2021/22,€126.68m,€11.01m,86.2069,83.3333,85.4701,85.4701,14.2857,15.3846,15.3846,13.7931,5.2632,7.1429,5.8824,6.25,H,85.1201,1.2408,14.712,0.8023,6.1346,0.7859,ScotishPremierLeague
SC0,14/12/2021,Hibernian,Dundee,H,1.7,3.8,4.75,1.68,3.75,4.8,1.7,3.75,5.0,1.66,3.6,5.25,2021/22,€24.50m,€8.55m,58.8235,59.5238,60.241,58.8235,26.3158,26.6667,27.7778,26.6667,21.0526,20.8333,19.0476,20.0,H,59.353,0.6779,26.8568,0.6359,20.2334,0.9113,ScotishPremierLeague
SC0,15/12/2021,Rangers,St Johnstone,H,1.16,8.0,15.0,1.16,7.5,16.5,1.17,7.25,17.0,1.15,6.5,21.0,2021/22,€161.38m,€13.35m,86.2069,86.2069,86.9565,85.4701,12.5,13.3333,15.3846,13.7931,6.6667,6.0606,4.7619,5.8824,H,86.2101,0.6068,13.7528,1.2124,5.8429,0.795,ScotishPremierLeague
SC0,15/12/2021,Ross County,Celtic,A,9.0,5.25,1.33,8.75,5.0,1.33,8.5,5.5,1.33,9.5,5.0,1.3,2021/22,€9.30m,€126.68m,11.1111,11.4286,10.5263,11.7647,19.0476,20.0,20.0,18.1818,75.188,75.188,76.9231,75.188,A,11.2077,0.5268,19.3074,0.8744,75.6218,0.8676,ScotishPremierLeague
SC0,18/12/2021,Dundee,Hearts,A,4.33,3.5,1.85,4.1,3.4,1.87,4.3,3.6,1.83,4.2,3.25,1.91,2021/22,€8.55m,€16.35m,23.0947,24.3902,23.8095,23.2558,28.5714,29.4118,30.7692,27.7778,54.0541,53.4759,52.356,54.6448,A,23.6375,0.5878,29.1326,1.2789,53.6327,0.9758,ScotishPremierLeague
SC0,18/12/2021,Livingston,Ross County,D,2.3,3.5,3.0,2.25,3.3,3.1,2.35,3.3,3.0,2.35,3.2,3.0,2021/22,€11.85m,€9.30m,43.4783,44.4444,42.5532,42.5532,28.5714,30.303,31.25,30.303,33.3333,32.2581,33.3333,33.3333,H,43.2573,0.9036,30.1068,1.1167,33.0645,0.5376,ScotishPremierLeague
SC0,18/12/2021,Motherwell,St Johnstone,H,2.25,3.2,3.4,2.2,3.2,3.25,2.35,3.15,3.2,2.35,3.0,3.25,2021/22,€11.01m,€13.35m,44.4444,45.4545,42.5532,42.5532,31.25,31.25,33.3333,31.746,29.4118,30.7692,30.7692,31.25,H,43.7513,1.4436,31.8948,0.9871,30.55,0.792,ScotishPremierLeague
SC0,18/12/2021,Rangers,Dundee United,H,1.11,9.0,23.0,1.15,7.25,19.5,1.12,8.25,21.0,1.12,7.5,21.0,2021/22,€161.38m,€15.05m,90.0901,86.9565,89.2857,89.2857,11.1111,13.7931,13.3333,12.1212,4.3478,5.1282,4.7619,4.7619,H,88.9045,1.3529,12.5897,1.212,4.75,0.3189,ScotishPremierLeague
SC0,22/12/2021,Hibernian,Aberdeen,H,2.62,3.3,2.7,2.4,3.25,2.85,2.55,3.2,2.8,2.6,3.1,2.75,2021/22,€24.50m,€19.55m,38.1679,41.6667,38.4615,39.2157,30.303,30.7692,32.2581,31.25,37.037,35.0877,36.3636,35.7143,H,39.378,1.5884,31.1451,0.8367,36.0506,0.8389,ScotishPremierLeague
SC0,22/12/2021,St Johnstone,Ross County,A,2.45,3.2,3.0,2.5,2.95,2.95,2.45,3.05,3.05,2.45,3.0,3.1,2021/22,€13.35m,€9.30m,40.8163,40.0,40.8163,40.8163,31.25,33.8983,33.3333,32.7869,33.3333,33.8983,32.2581,32.7869,H,40.6122,0.4081,32.8171,1.139,33.0692,0.7059,ScotishPremierLeague
SC0,22/12/2021,St Mirren,Celtic,D,17.0,6.5,1.2,13.0,6.25,1.22,15.0,6.75,1.2,17.0,6.0,1.18,2021/22,€10.78m,€126.68m,5.8824,7.6923,5.8824,6.6667,15.3846,16.0,16.6667,14.8148,83.3333,81.9672,84.7458,83.3333,A,6.531,0.858,15.7165,0.7972,83.3449,1.1344,ScotishPremierLeague
SC0,26/12/2021,St Johnstone,Celtic,A,10.0,6.5,1.25,10.5,5.5,1.27,11.0,5.75,1.27,11.0,5.25,1.27,2021/22,€13.35m,€126.68m,10.0,9.5238,9.0909,9.0909,15.3846,18.1818,19.0476,17.3913,80.0,78.7402,78.7402,78.7402,A,9.4264,0.4334,17.5013,1.5649,79.0552,0.6299,ScotishPremierLeague
SC0,26/12/2021,Aberdeen,Dundee,H,1.6,3.75,6.0,1.61,3.8,5.25,1.67,3.75,5.25,1.65,3.6,5.25,2021/22,€19.55m,€8.55m,62.5,62.1118,60.6061,59.8802,26.6667,26.3158,27.7778,26.6667,16.6667,19.0476,19.0476,19.0476,H,61.2745,1.2374,26.8568,0.6359,18.4524,1.1905,ScotishPremierLeague
SC0,26/12/2021,Dundee United,Hibernian,A,3.75,3.3,2.05,3.3,3.25,2.15,3.55,3.2,2.2,3.4,3.2,2.15,2021/22,€15.05m,€24.50m,26.6667,30.303,29.4118,28.169,30.303,30.7692,31.25,31.25,48.7805,46.5116,46.5116,45.4545,A,28.6376,1.5787,30.893,0.454,46.8145,1.4022,ScotishPremierLeague
SC0,26/12/2021,Hearts,Ross County,H,1.61,4.2,5.0,1.58,4.0,5.25,1.6,4.1,5.5,1.6,3.9,5.25,2021/22,€16.35m,€9.30m,62.1118,63.2911,62.5,62.5,23.8095,25.0,25.641,24.3902,20.0,19.0476,19.0476,18.1818,H,62.6007,0.4953,24.7102,0.7883,19.0692,0.7427,ScotishPremierLeague
SC0,26/12/2021,Motherwell,Livingston,H,2.3,3.25,3.2,2.25,3.1,3.2,2.35,3.15,3.2,2.35,3.0,3.2,2021/22,€11.01m,€11.85m,43.4783,44.4444,42.5532,42.5532,30.7692,32.2581,33.3333,31.746,31.25,31.25,31.25,31.25,H,43.2573,0.9036,32.0267,1.0678,31.25,0.0,ScotishPremierLeague
SC0,26/12/2021,Rangers,St Mirren,H,1.11,8.5,21.0,1.12,8.75,21.0,1.15,8.0,20.0,1.11,7.5,26.0,2021/22,€161.38m,€10.78m,90.0901,89.2857,90.0901,86.9565,11.7647,11.4286,13.3333,12.5,4.7619,4.7619,3.8462,5.0,H,89.1056,1.4821,12.2566,0.8458,4.5925,0.51,ScotishPremierLeague
SC0,17/01/2022,Celtic,Hibernian,H,1.33,4.75,10.0,1.31,5.5,8.5,1.35,4.8,9.5,1.33,4.75,9.0,2021/22,€126.68m,€24.50m,75.188,76.3359,75.188,74.0741,21.0526,18.1818,21.0526,20.8333,10.0,11.7647,11.1111,10.5263,H,75.1965,0.9234,20.2801,1.4027,10.8505,0.7599,ScotishPremierLeague
SC0,18/01/2022,Aberdeen,Rangers,D,6.5,4.0,1.53,6.0,4.2,1.5,6.25,4.2,1.53,6.5,3.9,1.52,2021/22,€19.55m,€161.38m,15.3846,16.6667,15.3846,16.0,25.0,23.8095,25.641,23.8095,65.3595,66.6667,65.7895,65.3595,A,15.859,0.6117,24.565,0.9108,65.7938,0.6162,ScotishPremierLeague
SC0,18/01/2022,Dundee United,St Mirren,A,2.7,3.25,2.62,2.7,3.1,2.6,2.7,3.15,2.7,2.62,3.1,2.7,2021/22,€15.05m,€10.78m,37.037,37.037,38.1679,37.037,30.7692,32.2581,32.2581,31.746,38.1679,38.4615,37.037,37.037,A,37.3197,0.5655,31.7578,0.7019,37.6759,0.7474,ScotishPremierLeague
SC0,18/01/2022,Hearts,St Johnstone,H,1.57,3.8,6.5,1.55,3.9,5.75,1.6,3.85,6.0,1.57,3.6,6.5,2021/22,€16.35m,€13.35m,63.6943,64.5161,63.6943,62.5,26.3158,25.641,27.7778,25.974,15.3846,17.3913,15.3846,16.6667,H,63.6012,0.8301,26.4272,0.9416,16.2068,0.9944,ScotishPremierLeague
SC0,18/01/2022,Livingston,Dundee,H,2.25,3.3,3.25,2.2,3.1,3.25,2.3,3.2,3.25,2.3,3.0,3.3,2021/22,€11.85m,€8.55m,44.4444,45.4545,43.4783,43.4783,30.303,32.2581,33.3333,31.25,30.7692,30.7692,30.303,30.7692,H,44.2139,0.9442,31.7861,1.3043,30.6526,0.2331,ScotishPremierLeague
SC0,18/01/2022,Ross County,Motherwell,H,2.5,3.25,2.9,2.45,3.1,2.85,2.5,3.2,2.9,2.55,3.0,2.87,2021/22,€9.30m,€11.01m,40.0,40.8163,39.2157,40.0,30.7692,32.2581,33.3333,31.25,34.4828,35.0877,34.8432,34.4828,H,40.008,0.6535,31.9026,1.1378,34.7241,0.296,ScotishPremierLeague
SC0,25/01/2022,St Mirren,Aberdeen,H,3.25,3.2,2.3,3.6,3.2,2.1,3.25,3.05,2.4,3.2,3.1,2.3,2021/22,€10.78m,€19.55m,30.7692,27.7778,31.25,30.7692,31.25,31.25,32.2581,32.7869,43.4783,47.619,43.4783,41.6667,A,30.1416,1.592,31.8862,0.7657,44.0606,2.5213,ScotishPremierLeague
SC0,26/01/2022,Dundee United,Ross County,H,2.4,3.25,3.1,2.37,3.1,3.0,2.4,3.25,3.05,2.4,3.1,3.0,2021/22,€15.05m,€9.30m,41.6667,42.1941,41.6667,41.6667,30.7692,32.2581,32.2581,30.7692,32.2581,33.3333,33.3333,32.7869,H,41.7986,0.2637,31.5136,0.8596,32.9279,0.5155,ScotishPremierLeague
SC0,26/01/2022,Hearts,Celtic,A,5.0,3.8,1.7,4.33,3.7,1.75,4.6,3.75,1.73,4.75,3.7,1.7,2021/22,€16.35m,€126.68m,20.0,23.0947,21.0526,21.7391,26.3158,27.027,27.027,26.6667,58.8235,57.1429,58.8235,57.8035,A,21.4716,1.2971,26.7591,0.3409,58.1483,0.8249,ScotishPremierLeague
SC0,26/01/2022,Motherwell,Hibernian,D,3.3,3.25,2.25,3.0,3.25,2.3,3.2,3.2,2.3,3.2,3.2,2.25,2021/22,€11.01m,€24.50m,30.303,33.3333,31.25,31.25,30.7692,30.7692,31.25,31.25,44.4444,43.4783,44.4444,43.4783,A,31.5341,1.2799,31.0096,0.2776,43.9613,0.5578,ScotishPremierLeague
SC0,26/01/2022,Rangers,Livingston,H,1.16,8.0,15.0,1.16,7.0,19.5,1.17,7.0,16.0,1.16,6.5,17.0,2021/22,€161.38m,€11.85m,86.2069,86.2069,86.2069,85.4701,12.5,14.2857,15.3846,14.2857,6.6667,5.1282,5.8824,6.25,H,86.0227,0.3684,14.114,1.1942,5.9818,0.6531,ScotishPremierLeague
SC0,26/01/2022,St Johnstone,Dundee,D,2.25,3.2,3.4,2.2,3.1,3.4,2.4,3.1,3.2,2.35,3.0,3.2,2021/22,€13.35m,€8.55m,44.4444,45.4545,42.5532,41.6667,31.25,32.2581,33.3333,32.2581,29.4118,29.4118,31.25,31.25,H,43.5297,1.7288,32.2749,0.8507,30.3309,1.0613,ScotishPremierLeague
SC0,29/01/2022,Ross County,Rangers,D,9.0,5.0,1.36,9.25,5.0,1.33,7.75,4.9,1.4,8.5,4.5,1.36,2021/22,€9.30m,€161.38m,11.1111,10.8108,11.7647,12.9032,20.0,20.0,22.2222,20.4082,73.5294,75.188,73.5294,71.4286,A,11.6474,0.9271,20.6576,1.0607,73.4189,1.5401,ScotishPremierLeague
SC0,29/01/2022,Celtic,Dundee United,H,1.14,8.5,17.0,1.15,7.5,18.0,1.15,8.0,18.0,1.11,7.5,26.0,2021/22,€126.68m,€15.05m,87.7193,86.9565,90.0901,86.9565,11.7647,13.3333,13.3333,12.5,5.8824,5.5556,3.8462,5.5556,H,87.9306,1.4839,12.7328,0.7556,5.2099,0.9221,ScotishPremierLeague
SC0,29/01/2022,Hearts,Motherwell,H,1.66,3.8,5.25,1.75,3.6,4.5,1.73,3.7,4.9,1.67,3.6,5.25,2021/22,€16.35m,€11.01m,60.241,57.1429,59.8802,57.8035,26.3158,27.7778,27.7778,27.027,19.0476,22.2222,19.0476,20.4082,H,58.7669,1.5251,27.2246,0.7017,20.1814,1.5041,ScotishPremierLeague
SC0,29/01/2022,Hibernian,Livingston,A,1.75,3.6,5.0,1.72,3.5,4.8,1.8,3.45,4.8,1.78,3.3,4.8,2021/22,€24.50m,€11.85m,57.1429,58.1395,56.1798,55.5556,27.7778,28.5714,30.303,28.9855,20.0,20.8333,20.8333,20.8333,H,56.7544,1.1309,28.9094,1.0556,20.625,0.4167,ScotishPremierLeague
SC0,01/02/2022,Hibernian,Hearts,D,2.8,3.1,2.7,2.7,3.1,2.65,2.85,3.05,2.65,2.7,3.1,2.62,2021/22,€24.50m,€16.35m,35.7143,37.037,37.037,35.0877,32.2581,32.2581,32.2581,32.7869,37.037,37.7358,38.1679,37.7358,A,36.219,0.9786,32.3903,0.2644,37.6691,0.4681,ScotishPremierLeague
