Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,LBH,LBD,LBA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,29/02/2020,Watford,Liverpool,3.0,0.0,H,0.0,0.0,D,M Oliver,14.0,7.0,5.0,1.0,4.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,8.0,4.75,1.4,7.5,5.0,1.4,,,,,,,7.5,4.6,1.44,6.75,4.76,1.49
E0,01/03/2020,Everton,Man United,1.0,1.0,D,1.0,1.0,D,C Kavanagh,16.0,14.0,5.0,5.0,11.0,11.0,13.0,8.0,3.0,4.0,0.0,0.0,2.5,3.25,2.9,2.5,3.4,2.8,,,,,,,2.5,3.3,2.88,2.89,3.3,2.62
E0,01/03/2020,Tottenham,Wolves,2.0,3.0,A,2.0,1.0,H,S Attwell,13.0,14.0,5.0,4.0,12.0,14.0,4.0,5.0,3.0,2.0,0.0,0.0,2.45,3.2,3.0,2.35,3.25,3.2,,,,,,,2.45,3.13,3.1,2.88,3.1,2.77
E0,07/03/2020,Liverpool,Bournemouth,2.0,1.0,H,2.0,1.0,H,P Tierney,14.0,6.0,6.0,4.0,10.0,12.0,9.0,4.0,0.0,1.0,0.0,0.0,1.22,6.5,13.0,1.25,6.0,12.5,,,,,,,1.25,6.0,13.0,1.22,7.06,13.2
E0,07/03/2020,Arsenal,West Ham,1.0,0.0,H,0.0,0.0,D,M Atkinson,9.0,14.0,2.0,6.0,11.0,9.0,6.0,7.0,1.0,2.0,0.0,0.0,1.57,4.4,5.5,1.53,4.33,6.0,,,,,,,1.55,4.33,6.0,1.68,4.15,5.1
E0,07/03/2020,Crystal Palace,Watford,1.0,0.0,H,1.0,0.0,H,A Taylor,10.0,10.0,3.0,4.0,12.0,19.0,8.0,8.0,4.0,4.0,0.0,0.0,2.55,3.2,2.9,2.6,3.2,2.85,,,,,,,2.55,3.1,3.1,2.8,3.05,2.89
E0,07/03/2020,Sheffield United,Norwich,1.0,0.0,H,1.0,0.0,H,S Hooper,10.0,12.0,4.0,5.0,12.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,1.65,3.75,5.75,1.65,3.7,5.75,,,,,,,1.65,3.7,6.0,1.66,4.07,5.48
E0,07/03/2020,Southampton,Newcastle,0.0,1.0,A,0.0,0.0,D,G Scott,6.0,14.0,3.0,7.0,14.0,15.0,5.0,8.0,0.0,3.0,1.0,0.0,1.61,4.1,5.25,1.65,3.9,5.25,,,,,,,1.67,3.9,5.5,1.75,3.95,4.89
E0,07/03/2020,Wolves,Brighton,0.0,0.0,D,0.0,0.0,D,A Marriner,11.0,7.0,1.0,1.0,4.0,7.0,2.0,0.0,1.0,3.0,0.0,0.0,1.61,3.9,5.75,1.65,3.9,5.25,,,,,,,1.65,3.8,6.0,1.75,3.67,5.31
E0,07/03/2020,Burnley,Tottenham,1.0,1.0,D,1.0,0.0,H,J Moss,21.0,13.0,8.0,2.0,16.0,11.0,3.0,5.0,5.0,4.0,0.0,0.0,2.7,3.3,2.62,2.7,3.25,2.7,,,,,,,2.7,3.25,2.75,2.73,3.35,2.74
E0,08/03/2020,Chelsea,Everton,4.0,0.0,H,2.0,0.0,H,K Friend,17.0,3.0,11.0,1.0,8.0,10.0,6.0,1.0,1.0,2.0,0.0,0.0,1.8,3.9,4.2,1.83,3.6,4.4,,,,,,,1.83,3.75,4.2,1.88,3.86,4.19
E0,08/03/2020,Man United,Man City,2.0,0.0,H,1.0,0.0,H,M Dean,12.0,7.0,6.0,2.0,11.0,9.0,2.0,11.0,2.0,4.0,0.0,0.0,5.0,4.33,1.6,5.0,4.25,1.62,,,,,,,5.0,4.1,1.65,4.36,3.93,1.83
E0,09/03/2020,Leicester,Aston Villa,4.0,0.0,H,1.0,0.0,H,M Oliver,15.0,4.0,7.0,1.0,15.0,12.0,9.0,0.0,2.0,1.0,0.0,0.0,1.36,5.25,8.0,1.36,5.0,8.5,,,,,,,1.36,5.0,8.5,1.52,4.6,6.34
E0,17/06/2020,Aston Villa,Sheffield United,0.0,0.0,D,0.0,0.0,D,M Oliver,14.0,5.0,6.0,1.0,11.0,14.0,12.0,4.0,1.0,1.0,0.0,0.0,3.2,3.4,2.25,3.2,3.4,2.2,,,,,,,3.3,3.3,2.25,3.33,3.38,2.35
E0,17/06/2020,Man City,Arsenal,3.0,0.0,H,1.0,0.0,H,A Taylor,20.0,3.0,12.0,0.0,9.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0,1.36,5.25,7.5,1.34,5.25,8.25,,,,,,,1.33,5.5,9.0,1.29,6.6,9.96
E0,19/06/2020,Norwich,Southampton,0.0,3.0,A,0.0,0.0,D,K Friend,9.0,22.0,1.0,9.0,9.0,15.0,9.0,7.0,1.0,1.0,0.0,0.0,2.8,3.5,2.45,3.2,3.5,2.2,,,,,,,2.8,3.4,2.55,2.96,3.5,2.51
E0,19/06/2020,Tottenham,Man United,1.0,1.0,D,1.0,0.0,H,J Moss,10.0,12.0,3.0,6.0,17.0,18.0,7.0,6.0,0.0,1.0,0.0,0.0,3.0,3.4,2.37,2.95,3.4,2.4,,,,,,,3.0,3.4,2.4,3.39,3.52,2.26
E0,20/06/2020,Watford,Leicester,1.0,1.0,D,0.0,0.0,D,C Pawson,8.0,15.0,4.0,2.0,15.0,12.0,2.0,7.0,0.0,1.0,0.0,0.0,3.6,3.5,2.05,3.3,3.6,2.15,,,,,,,3.6,3.5,2.1,3.78,3.44,2.14
E0,20/06/2020,Brighton,Arsenal,2.0,1.0,H,0.0,0.0,D,M Atkinson,9.0,13.0,5.0,6.0,13.0,8.0,10.0,7.0,2.0,1.0,0.0,0.0,3.1,3.25,2.37,3.4,3.4,2.15,,,,,,,3.0,3.4,2.4,3.29,3.45,2.33
E0,20/06/2020,West Ham,Wolves,0.0,2.0,A,0.0,0.0,D,A Taylor,7.0,10.0,2.0,6.0,8.0,7.0,5.0,7.0,1.0,1.0,0.0,0.0,3.6,3.4,2.1,3.6,3.4,2.1,,,,,,,3.6,3.4,2.15,4.2,3.58,1.98
E0,20/06/2020,Bournemouth,Crystal Palace,0.0,2.0,A,0.0,2.0,A,S Attwell,12.0,7.0,1.0,2.0,13.0,15.0,11.0,4.0,3.0,2.0,0.0,0.0,2.45,3.2,3.0,2.45,3.3,2.95,,,,,,,2.5,3.25,3.0,2.85,3.13,2.85
E0,21/06/2020,Newcastle,Sheffield United,3.0,0.0,H,0.0,0.0,D,D Coote,12.0,7.0,8.0,1.0,9.0,10.0,2.0,4.0,2.0,0.0,0.0,1.0,3.3,3.1,2.37,3.3,3.2,2.3,,,,,,,3.4,3.0,2.38,3.31,3.13,2.5
E0,21/06/2020,Aston Villa,Chelsea,1.0,2.0,A,1.0,0.0,H,P Tierney,8.0,19.0,4.0,5.0,9.0,17.0,2.0,10.0,2.0,1.0,0.0,0.0,6.0,4.5,1.5,5.75,4.1,1.57,,,,,,,6.5,4.4,1.5,7.25,4.61,1.49
E0,21/06/2020,Everton,Liverpool,0.0,0.0,D,0.0,0.0,D,M Dean,9.0,10.0,3.0,3.0,15.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0,6.0,4.2,1.55,5.5,4.25,1.57,,,,,,,5.75,4.2,1.57,6.04,4.05,1.63
E0,22/06/2020,Man City,Burnley,5.0,0.0,H,3.0,0.0,H,A Marriner,19.0,1.0,7.0,0.0,8.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,1.12,9.0,15.0,1.15,9.0,15.0,,,,,,,1.11,9.0,26.0,1.13,9.76,28.4
E0,23/06/2020,Leicester,Brighton,0.0,0.0,D,0.0,0.0,D,L Mason,11.0,10.0,2.0,2.0,10.0,13.0,6.0,7.0,2.0,2.0,0.0,0.0,1.6,4.0,5.75,1.65,3.9,5.25,,,,,,,1.62,3.9,6.0,1.65,3.99,6.02
E0,23/06/2020,Tottenham,West Ham,2.0,0.0,H,0.0,0.0,D,C Pawson,15.0,10.0,4.0,2.0,12.0,7.0,9.0,4.0,2.0,2.0,0.0,0.0,1.66,4.0,5.0,1.65,4.1,5.0,,,,,,,1.67,4.0,5.25,1.56,4.19,6.86
E0,24/06/2020,Man United,Sheffield United,3.0,0.0,H,2.0,0.0,H,A Taylor,15.0,4.0,6.0,1.0,10.0,6.0,10.0,5.0,1.0,0.0,0.0,0.0,1.4,4.5,8.5,1.42,4.5,8.0,,,,,,,1.44,4.2,9.0,1.37,5.0,10.32
E0,24/06/2020,Newcastle,Aston Villa,1.0,1.0,D,0.0,0.0,D,C Kavanagh,13.0,14.0,3.0,2.0,15.0,13.0,6.0,9.0,2.0,2.0,0.0,0.0,2.3,3.3,3.2,2.3,3.3,3.25,,,,,,,2.38,3.3,3.2,2.4,3.45,3.17
E0,24/06/2020,Norwich,Everton,0.0,1.0,A,0.0,0.0,D,A Madley,9.0,12.0,1.0,5.0,8.0,13.0,6.0,5.0,0.0,1.0,0.0,0.0,3.9,3.6,1.9,3.75,3.7,1.95,,,,,,,4.0,3.6,1.95,4.48,3.62,1.91
E0,24/06/2020,Wolves,Bournemouth,1.0,0.0,H,0.0,0.0,D,M Oliver,10.0,4.0,2.0,0.0,11.0,11.0,6.0,4.0,3.0,3.0,0.0,0.0,1.55,4.0,6.0,1.57,4.1,6.0,,,,,,,1.57,3.9,6.5,1.59,3.83,7.43
E0,24/06/2020,Liverpool,Crystal Palace,4.0,0.0,H,2.0,0.0,H,M Atkinson,21.0,3.0,7.0,0.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.22,6.5,13.0,1.22,6.25,14.0,,,,,,,1.25,6.0,13.0,1.3,5.85,11.67
E0,25/06/2020,Burnley,Watford,1.0,0.0,H,0.0,0.0,D,M Dean,9.0,10.0,5.0,4.0,13.0,15.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,3.25,2.45,2.95,3.2,2.5,,,,,,,3.0,3.2,2.5,3.72,3.33,2.2
E0,25/06/2020,Southampton,Arsenal,0.0,2.0,A,0.0,1.0,A,G Scott,12.0,10.0,3.0,5.0,10.0,14.0,4.0,6.0,0.0,2.0,1.0,0.0,2.6,3.5,2.62,2.65,3.4,2.65,,,,,,,2.63,3.5,2.63,2.7,3.65,2.65
E0,25/06/2020,Chelsea,Man City,2.0,1.0,H,1.0,0.0,H,S Attwell,15.0,11.0,10.0,2.0,13.0,3.0,5.0,7.0,1.0,1.0,0.0,1.0,4.0,4.0,1.8,4.1,4.0,1.8,,,,,,,4.4,4.0,1.75,4.29,3.96,1.85
E0,27/06/2020,Aston Villa,Wolves,0.0,1.0,A,0.0,0.0,D,C Pawson,11.0,9.0,1.0,2.0,16.0,16.0,2.0,2.0,1.0,1.0,0.0,0.0,4.6,3.7,1.75,4.75,3.6,1.78,,,,,,,5.0,3.6,1.8,4.61,3.48,1.93
E0,28/06/2020,Watford,Southampton,1.0,3.0,A,0.0,1.0,A,M Oliver,8.0,11.0,0.0,7.0,18.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,2.5,3.3,2.87,2.5,3.3,2.9,,,,,,,2.5,3.3,2.9,2.41,3.28,3.31
E0,29/06/2020,Crystal Palace,Burnley,0.0,1.0,A,0.0,0.0,D,S Hooper,17.0,8.0,4.0,4.0,12.0,13.0,9.0,1.0,1.0,1.0,0.0,0.0,2.25,3.2,3.4,2.25,3.2,3.4,,,,,,,2.25,3.1,3.5,2.06,3.18,4.5
E0,30/06/2020,Brighton,Man United,0.0,3.0,A,0.0,2.0,A,A Marriner,8.0,12.0,2.0,6.0,10.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,6.0,3.8,1.61,6.0,3.8,1.62,,,,,,,7.0,3.9,1.57,7.42,4.14,1.54
E0,01/07/2020,Arsenal,Norwich,4.0,0.0,H,2.0,0.0,H,P Bankes,13.0,8.0,8.0,2.0,10.0,10.0,6.0,2.0,1.0,4.0,0.0,0.0,1.44,4.75,7.0,1.45,4.75,6.5,,,,,,,1.44,4.6,7.5,1.47,4.89,7.05
E0,01/07/2020,Bournemouth,Newcastle,1.0,4.0,A,0.0,2.0,A,K Friend,12.0,12.0,1.0,7.0,11.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0,2.4,3.1,3.2,2.3,3.25,3.2,,,,,,,2.4,3.1,3.3,2.2,3.22,3.88
E0,01/07/2020,Everton,Leicester,2.0,1.0,H,2.0,0.0,H,D Coote,7.0,15.0,2.0,3.0,13.0,10.0,3.0,5.0,1.0,1.0,0.0,0.0,2.5,3.3,2.9,2.5,3.3,2.85,,,,,,,2.55,3.25,2.9,2.64,3.25,2.99
E0,01/07/2020,West Ham,Chelsea,3.0,2.0,H,1.0,1.0,D,M Atkinson,10.0,17.0,4.0,6.0,10.0,9.0,2.0,3.0,2.0,1.0,0.0,0.0,5.5,4.33,1.57,5.25,4.2,1.62,,,,,,,6.0,4.2,1.57,7.15,4.78,1.48
E0,02/07/2020,Sheffield United,Tottenham,3.0,1.0,H,1.0,0.0,H,C Kavanagh,7.0,9.0,5.0,2.0,13.0,13.0,1.0,6.0,2.0,0.0,0.0,0.0,4.2,3.4,1.95,4.2,3.4,1.95,,,,,,,4.2,3.4,1.93,4.66,3.7,1.83
E0,02/07/2020,Man City,Liverpool,4.0,0.0,H,3.0,0.0,H,A Taylor,14.0,11.0,6.0,3.0,8.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0,2.05,3.9,3.3,2.05,3.8,3.3,,,,,,,2.1,3.75,3.3,2.05,3.79,3.59
E0,04/07/2020,Norwich,Brighton,0.0,1.0,A,0.0,1.0,A,S Attwell,12.0,8.0,1.0,2.0,11.0,13.0,0.0,2.0,2.0,2.0,0.0,0.0,3.3,3.4,2.2,3.3,3.3,2.25,,,,,,,3.5,3.3,2.2,3.41,3.25,2.33
E0,04/07/2020,Leicester,Crystal Palace,3.0,0.0,H,0.0,0.0,D,J Moss,15.0,7.0,4.0,1.0,18.0,8.0,3.0,7.0,2.0,1.0,0.0,0.0,1.66,3.6,5.75,1.65,3.6,6.0,,,,,,,1.67,3.6,6.0,1.66,3.86,5.85
E0,04/07/2020,Man United,Bournemouth,5.0,2.0,H,3.0,1.0,H,M Dean,19.0,7.0,10.0,3.0,13.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.16,7.5,17.0,1.17,7.0,18.0,,,,,,,1.17,7.5,20.0,1.19,7.81,16.0
E0,04/07/2020,Wolves,Arsenal,0.0,2.0,A,0.0,1.0,A,M Oliver,10.0,8.0,1.0,5.0,6.0,11.0,3.0,5.0,2.0,4.0,0.0,0.0,2.25,3.4,3.25,2.25,3.25,3.4,,,,,,,2.3,3.3,3.3,2.4,3.21,3.32
E0,04/07/2020,Chelsea,Watford,3.0,0.0,H,2.0,0.0,H,K Friend,21.0,7.0,9.0,3.0,9.0,12.0,5.0,3.0,0.0,2.0,0.0,0.0,1.4,4.75,8.0,1.42,4.5,8.0,,,,,,,1.44,4.6,8.0,1.37,5.16,9.16
E0,05/07/2020,Burnley,Sheffield United,1.0,1.0,D,1.0,0.0,H,P Bankes,9.0,10.0,4.0,3.0,8.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,2.9,3.0,2.7,2.9,2.95,2.75,,,,,,,2.9,2.9,2.75,3.21,2.95,2.64
E0,05/07/2020,Newcastle,West Ham,2.0,2.0,D,1.0,1.0,D,C Pawson,11.0,17.0,4.0,7.0,9.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,2.6,3.3,2.75,2.65,3.25,2.75,,,,,,,2.63,3.25,2.75,2.75,3.43,2.66
E0,05/07/2020,Liverpool,Aston Villa,2.0,0.0,H,0.0,0.0,D,P Tierney,6.0,9.0,4.0,3.0,18.0,8.0,7.0,5.0,1.0,1.0,0.0,0.0,1.33,5.5,8.5,1.34,5.5,8.25,,,,,,,1.33,5.5,9.0,1.18,8.0,15.87
E0,05/07/2020,Southampton,Man City,1.0,0.0,H,1.0,0.0,H,A Marriner,8.0,26.0,4.0,6.0,6.0,7.0,2.0,13.0,1.0,2.0,0.0,0.0,8.5,6.0,1.3,8.5,5.5,1.33,,,,,,,10.0,5.5,1.3,8.93,5.99,1.32
E0,06/07/2020,Tottenham,Everton,1.0,0.0,H,1.0,0.0,H,G Scott,12.0,11.0,2.0,3.0,14.0,18.0,5.0,6.0,3.0,2.0,0.0,0.0,2.1,3.5,3.4,2.05,3.6,3.5,,,,,,,2.1,3.5,3.5,2.01,3.64,3.92
E0,07/07/2020,Crystal Palace,Chelsea,2.0,3.0,A,1.0,2.0,A,D Coote,13.0,14.0,4.0,6.0,11.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,8.5,4.5,1.4,8.0,4.5,1.42,,,,,,,9.0,4.5,1.4,7.51,4.4,1.49
E0,07/07/2020,Watford,Norwich,2.0,1.0,H,1.0,1.0,D,A Taylor,9.0,12.0,4.0,3.0,11.0,15.0,4.0,3.0,2.0,4.0,0.0,0.0,1.7,3.75,5.0,1.72,3.7,5.0,,,,,,,1.75,3.6,5.25,1.8,3.74,4.8
E0,07/07/2020,Arsenal,Leicester,1.0,1.0,D,1.0,0.0,H,C Kavanagh,11.0,13.0,7.0,5.0,10.0,14.0,10.0,1.0,1.0,0.0,1.0,0.0,2.3,3.5,3.0,2.3,3.4,3.1,,,,,,,2.4,3.4,3.0,2.24,3.46,3.39
E0,08/07/2020,Man City,Newcastle,5.0,0.0,H,2.0,0.0,H,A Madley,23.0,6.0,9.0,1.0,12.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.12,9.0,21.0,1.12,9.25,21.0,,,,,,,1.12,9.0,29.0,1.09,12.02,25.19
E0,08/07/2020,Sheffield United,Wolves,1.0,0.0,H,0.0,0.0,D,M Atkinson,7.0,6.0,3.0,1.0,5.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,3.8,3.2,2.1,3.9,3.0,2.15,,,,,,,4.1,3.1,2.1,4.27,3.11,2.11
E0,08/07/2020,West Ham,Burnley,0.0,1.0,A,0.0,1.0,A,M Oliver,21.0,8.0,5.0,4.0,7.0,7.0,10.0,3.0,1.0,1.0,0.0,0.0,2.0,3.4,3.9,2.0,3.4,3.9,,,,,,,2.0,3.4,4.0,1.87,3.67,4.5
E0,08/07/2020,Brighton,Liverpool,1.0,3.0,A,1.0,2.0,A,C Pawson,12.0,19.0,2.0,8.0,7.0,15.0,6.0,10.0,1.0,4.0,0.0,0.0,6.0,4.33,1.53,5.75,4.33,1.55,,,,,,,6.5,4.2,1.55,5.95,4.07,1.62
E0,09/07/2020,Bournemouth,Tottenham,0.0,0.0,D,0.0,0.0,D,P Tierney,9.0,9.0,2.0,0.0,11.0,14.0,8.0,12.0,3.0,2.0,0.0,0.0,5.25,3.8,1.66,5.0,4.1,1.65,,,,,,,5.0,4.0,1.67,4.8,3.81,1.79
E0,09/07/2020,Everton,Southampton,1.0,1.0,D,1.0,1.0,D,L Mason,11.0,17.0,4.0,4.0,13.0,14.0,3.0,5.0,3.0,3.0,0.0,0.0,2.05,3.5,3.6,2.0,3.5,3.75,,,,,,,2.05,3.5,3.6,2.1,3.44,3.81
E0,09/07/2020,Aston Villa,Man United,0.0,3.0,A,0.0,2.0,A,J Moss,9.0,14.0,1.0,6.0,7.0,13.0,3.0,5.0,2.0,3.0,0.0,0.0,9.0,5.25,1.33,9.25,5.25,1.33,,,,,,,10.0,5.0,1.33,9.29,5.84,1.33
E0,11/07/2020,Norwich,West Ham,0.0,4.0,A,0.0,2.0,A,K Friend,11.0,19.0,2.0,7.0,9.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,3.75,3.75,1.95,3.8,3.6,1.95,,,,,,,3.8,3.6,2.0,3.64,3.55,2.11
E0,11/07/2020,Watford,Newcastle,2.0,1.0,H,0.0,1.0,A,C Pawson,17.0,8.0,5.0,4.0,23.0,15.0,2.0,4.0,1.0,4.0,0.0,0.0,1.8,3.6,4.5,1.83,3.6,4.5,,,,,,,1.83,3.5,4.8,1.92,3.57,4.41
E0,11/07/2020,Liverpool,Burnley,1.0,1.0,D,1.0,0.0,H,D Coote,23.0,6.0,9.0,2.0,7.0,4.0,12.0,6.0,1.0,2.0,0.0,0.0,1.22,6.5,12.0,1.25,6.0,11.5,,,,,,,1.22,6.5,13.0,1.23,6.82,13.07
E0,11/07/2020,Sheffield United,Chelsea,3.0,0.0,H,2.0,0.0,H,A Marriner,9.0,15.0,4.0,4.0,8.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,6.0,3.8,1.6,6.0,3.75,1.62,,,,,,,6.5,3.9,1.6,5.0,3.83,1.76
E0,11/07/2020,Brighton,Man City,0.0,5.0,A,0.0,2.0,A,G Scott,3.0,26.0,0.0,8.0,7.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,10.0,5.5,1.28,10.0,5.5,1.3,,,,,,,12.0,5.5,1.29,12.68,6.77,1.24
E0,12/07/2020,Wolves,Everton,3.0,0.0,H,1.0,0.0,H,A Taylor,14.0,6.0,7.0,2.0,9.0,9.0,5.0,2.0,0.0,2.0,0.0,0.0,2.05,3.3,3.8,2.05,3.4,3.8,,,,,,,2.0,3.2,4.2,2.12,3.21,4.07
E0,12/07/2020,Aston Villa,Crystal Palace,2.0,0.0,H,1.0,0.0,H,M Atkinson,12.0,9.0,9.0,5.0,21.0,21.0,5.0,1.0,2.0,4.0,0.0,1.0,2.25,3.3,3.3,2.25,3.3,3.3,,,,,,,2.25,3.3,3.3,2.35,3.45,3.17
E0,12/07/2020,Tottenham,Arsenal,2.0,1.0,H,1.0,1.0,D,M Oliver,15.0,13.0,9.0,4.0,16.0,11.0,6.0,5.0,5.0,3.0,0.0,0.0,2.62,3.4,2.7,2.65,3.4,2.65,,,,,,,2.6,3.4,2.7,2.78,3.45,2.63
E0,12/07/2020,Bournemouth,Leicester,4.0,1.0,H,0.0,1.0,A,S Attwell,10.0,13.0,4.0,5.0,11.0,12.0,2.0,6.0,2.0,1.0,0.0,1.0,5.25,3.8,1.66,5.0,4.0,1.67,,,,,,,5.25,3.75,1.7,4.52,3.9,1.81
E0,13/07/2020,Man United,Southampton,2.0,2.0,D,2.0,1.0,H,C Kavanagh,8.0,9.0,4.0,5.0,14.0,15.0,4.0,6.0,1.0,3.0,0.0,0.0,1.3,5.5,10.0,1.28,6.0,10.0,,,,,,,1.29,5.5,11.0,1.28,6.34,10.55
E0,14/07/2020,Chelsea,Norwich,1.0,0.0,H,1.0,0.0,H,J Moss,22.0,2.0,6.0,0.0,10.0,9.0,8.0,1.0,2.0,2.0,0.0,0.0,1.12,9.5,17.0,1.13,8.75,18.5,,,,,,,1.12,10.0,21.0,1.12,9.66,24.8
E0,15/07/2020,Burnley,Wolves,1.0,1.0,D,0.0,0.0,D,M Dean,9.0,14.0,1.0,5.0,10.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,4.5,3.3,1.9,4.5,3.3,1.9,,,,,,,4.8,3.25,1.9,4.6,3.42,1.93
E0,15/07/2020,Man City,Bournemouth,2.0,1.0,H,2.0,0.0,H,L Mason,8.0,15.0,4.0,3.0,10.0,10.0,3.0,5.0,1.0,1.0,0.0,0.0,1.14,8.5,17.0,1.16,8.0,15.5,,,,,,,1.15,8.5,17.0,1.17,8.49,14.53
E0,15/07/2020,Newcastle,Tottenham,1.0,3.0,A,0.0,1.0,A,D Coote,22.0,8.0,6.0,5.0,6.0,13.0,5.0,4.0,2.0,3.0,0.0,0.0,4.6,3.8,1.75,4.4,3.7,1.8,,,,,,,4.6,3.7,1.8,5.39,4.28,1.64
E0,15/07/2020,Arsenal,Liverpool,2.0,1.0,H,2.0,1.0,H,P Tierney,3.0,24.0,2.0,8.0,14.0,10.0,2.0,13.0,3.0,1.0,0.0,0.0,3.8,3.8,1.9,3.8,4.0,1.85,,,,,,,3.9,3.9,1.9,4.74,4.33,1.7
E0,16/07/2020,Everton,Aston Villa,1.0,1.0,D,0.0,0.0,D,A Taylor,9.0,15.0,1.0,1.0,15.0,13.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,3.5,3.75,1.95,3.6,3.8,,,,,,,2.0,3.5,3.8,2.1,3.62,3.62
E0,16/07/2020,Leicester,Sheffield United,2.0,0.0,H,1.0,0.0,H,M Oliver,15.0,5.0,7.0,1.0,12.0,10.0,9.0,5.0,1.0,2.0,0.0,0.0,2.05,3.25,3.9,1.95,3.4,4.1,,,,,,,2.0,3.3,4.1,2.19,3.22,3.8
E0,16/07/2020,Crystal Palace,Man United,0.0,2.0,A,0.0,1.0,A,G Scott,13.0,17.0,5.0,5.0,10.0,15.0,2.0,7.0,1.0,2.0,0.0,0.0,9.5,4.75,1.36,9.25,4.75,1.36,,,,,,,10.5,5.0,1.33,8.65,5.38,1.36
E0,16/07/2020,Southampton,Brighton,1.0,1.0,D,0.0,1.0,A,A Marriner,21.0,10.0,6.0,2.0,6.0,10.0,8.0,2.0,1.0,0.0,0.0,0.0,2.15,3.3,3.5,2.2,3.25,3.5,,,,,,,2.15,3.25,3.6,2.3,3.45,3.28
E0,17/07/2020,West Ham,Watford,3.0,1.0,H,3.0,0.0,H,M Atkinson,10.0,14.0,4.0,3.0,11.0,11.0,9.0,3.0,0.0,2.0,0.0,0.0,2.4,3.0,3.3,2.35,3.1,3.3,,,,,,,2.4,3.1,3.2,2.54,2.92,3.39
E0,18/07/2020,Norwich,Burnley,0.0,2.0,A,0.0,1.0,A,K Friend,6.0,23.0,2.0,8.0,9.0,16.0,6.0,8.0,0.0,0.0,2.0,0.0,3.2,3.4,2.25,3.4,3.3,2.2,,,,,,,3.4,3.3,2.25,3.19,3.45,2.34
E0,19/07/2020,Bournemouth,Southampton,0.0,2.0,A,0.0,1.0,A,C Pawson,11.0,16.0,3.0,8.0,12.0,11.0,12.0,6.0,2.0,2.0,0.0,0.0,2.4,3.6,2.8,2.3,3.7,2.9,,,,,,,2.38,3.5,2.9,2.46,3.82,2.76
E0,19/07/2020,Tottenham,Leicester,3.0,0.0,H,3.0,0.0,H,A Taylor,7.0,24.0,3.0,6.0,15.0,10.0,4.0,13.0,2.0,1.0,0.0,0.0,2.25,3.3,3.25,2.35,3.3,3.1,,,,,,,2.3,3.3,3.2,2.36,3.39,3.22
E0,20/07/2020,Brighton,Newcastle,0.0,0.0,D,0.0,0.0,D,S Hooper,11.0,12.0,3.0,1.0,13.0,12.0,9.0,7.0,4.0,2.0,0.0,0.0,1.9,3.4,4.33,1.95,3.4,4.2,,,,,,,1.91,3.4,4.33,2.01,3.55,4.0
E0,20/07/2020,Sheffield United,Everton,0.0,1.0,A,0.0,0.0,D,S Attwell,8.0,5.0,0.0,2.0,11.0,19.0,7.0,1.0,1.0,3.0,0.0,0.0,2.2,3.25,3.5,2.15,3.3,3.5,,,,,,,2.15,3.2,3.7,2.0,3.41,4.25
E0,20/07/2020,Wolves,Crystal Palace,2.0,0.0,H,1.0,0.0,H,P Bankes,11.0,7.0,5.0,3.0,11.0,15.0,5.0,2.0,2.0,1.0,0.0,0.0,1.5,4.0,7.5,1.5,3.9,7.75,,,,,,,1.5,3.9,8.0,1.46,4.31,8.7
E0,21/07/2020,Watford,Man City,0.0,4.0,A,0.0,2.0,A,M Oliver,2.0,26.0,0.0,10.0,14.0,11.0,0.0,8.0,2.0,0.0,0.0,0.0,8.5,5.5,1.33,9.0,5.75,1.3,,,,,,,10.0,5.75,1.3,9.2,6.37,1.3
