Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,31/10/2004,Mouscron,Lierse,A,1.9,3.2,3.5,1.75,3.4,4.05,2004/5,€15.60m,€14.83m,52.6316,57.1429,31.25,29.4118,28.5714,24.6914,H,54.8872,3.19,30.3309,1.2998,26.6314,2.7436,JupilerLeague
B1,05/11/2004,Club Brugge,Westerlo,H,1.2,5.0,11.0,1.18,6.0,10.0,2004/5,€53.03m,€13.40m,83.3333,84.7458,20.0,16.6667,9.0909,10.0,H,84.0395,0.9988,18.3334,2.357,9.5454,0.6428,JupilerLeague
B1,06/11/2004,Anderlecht,Louvieroise,H,1.4,3.75,7.0,1.4,4.0,6.75,2004/5,€63.60m,€17.80m,71.4286,71.4286,26.6667,25.0,14.2857,14.8148,H,71.4286,0.0,25.8334,1.1785,14.5502,0.3741,JupilerLeague
B1,06/11/2004,Bergen,Standard,A,3.4,3.25,1.9,3.65,3.35,1.85,2004/5,€15.63m,€43.55m,29.4118,27.3973,30.7692,29.8507,52.6316,54.0541,A,28.4046,1.4245,30.31,0.6495,53.3428,1.0059,JupilerLeague
B1,06/11/2004,Germinal,Mouscron,H,2.1,3.2,3.0,2.2,3.2,2.9,2004/5,€15.67m,€15.60m,47.619,45.4545,31.25,31.25,33.3333,34.4828,H,46.5368,1.5305,31.25,0.0,33.908,0.8128,JupilerLeague
B1,06/11/2004,Lierse,Charleroi,D,2.0,3.2,3.2,2.05,3.25,3.15,2004/5,€14.83m,€12.15m,50.0,48.7805,31.25,30.7692,31.25,31.746,H,49.3902,0.8623,31.0096,0.34,31.498,0.3507,JupilerLeague
B1,06/11/2004,St Truiden,Lokeren,H,2.5,3.25,2.4,2.45,3.2,2.55,2004/5,€12.10m,€18.73m,40.0,40.8163,30.7692,31.25,41.6667,39.2157,A,40.4082,0.5772,31.0096,0.34,40.4412,1.7331,JupilerLeague
B1,07/11/2004,Beveren,Genk,A,2.4,3.25,2.5,2.5,3.2,2.5,2004/5,€14.30m,€30.45m,41.6667,40.0,30.7692,31.25,40.0,40.0,H,40.8333,1.1785,31.0096,0.34,40.0,0.0,JupilerLeague
B1,07/11/2004,Gent,FC Brussels,H,1.44,3.75,6.0,1.45,3.8,6.25,2004/5,€26.63m,€10.22m,69.4444,68.9655,26.6667,26.3158,16.6667,16.0,H,69.205,0.3386,26.4912,0.2481,16.3334,0.4714,JupilerLeague
B1,07/11/2004,Oostende,Cercle Brugge,A,2.4,3.25,2.5,2.4,3.2,2.6,2004/5,€8.60m,€10.98m,41.6667,41.6667,30.7692,31.25,40.0,38.4615,H,41.6667,0.0,31.0096,0.34,39.2308,1.0879,JupilerLeague
B1,10/11/2004,Cercle Brugge,Lierse,D,2.25,3.4,2.6,1.95,3.25,3.4,2004/5,€10.98m,€14.83m,44.4444,51.2821,29.4118,30.7692,38.4615,29.4118,H,47.8632,4.835,30.0905,0.9598,33.9366,6.3991,JupilerLeague
B1,10/11/2004,FC Brussels,Oostende,D,1.83,3.25,3.75,1.75,3.4,4.05,2004/5,€10.22m,€8.60m,54.6448,57.1429,30.7692,29.4118,26.6667,24.6914,H,55.8938,1.7664,30.0905,0.9598,25.679,1.3967,JupilerLeague
B1,10/11/2004,Genk,Gent,D,1.83,3.25,3.75,1.75,3.4,4.05,2004/5,€30.45m,€26.63m,54.6448,57.1429,30.7692,29.4118,26.6667,24.6914,H,55.8938,1.7664,30.0905,0.9598,25.679,1.3967,JupilerLeague
B1,10/11/2004,Germinal,Club Brugge,A,5.0,3.5,1.57,5.8,3.65,1.5,2004/5,€15.67m,€53.03m,20.0,17.2414,28.5714,27.3973,63.6943,66.6667,A,18.6207,1.9506,27.9844,0.8302,65.1805,2.1018,JupilerLeague
B1,10/11/2004,Lokeren,Beveren,D,1.72,3.4,4.0,1.7,3.45,4.3,2004/5,€18.73m,€14.30m,58.1395,58.8235,29.4118,28.9855,25.0,23.2558,H,58.4815,0.4837,29.1986,0.3014,24.1279,1.2333,JupilerLeague
B1,10/11/2004,Louvieroise,St Truiden,H,1.57,3.5,5.0,1.5,3.65,5.8,2004/5,€17.80m,€12.10m,63.6943,66.6667,28.5714,27.3973,20.0,17.2414,H,65.1805,2.1018,27.9844,0.8302,18.6207,1.9506,JupilerLeague
B1,10/11/2004,Mouscron,Charleroi,A,1.9,3.2,3.4,1.95,3.25,3.4,2004/5,€15.60m,€12.15m,52.6316,51.2821,31.25,30.7692,29.4118,29.4118,H,51.9568,0.9542,31.0096,0.34,29.4118,0.0,JupilerLeague
B1,10/11/2004,Standard,Anderlecht,H,3.0,3.2,2.1,3.3,3.25,2.0,2004/5,€43.55m,€63.60m,33.3333,30.303,31.25,30.7692,47.619,50.0,A,31.8182,2.1427,31.0096,0.34,48.8095,1.6836,JupilerLeague
B1,10/11/2004,Westerlo,Bergen,H,1.66,3.4,4.33,1.6,3.5,4.9,2004/5,€13.40m,€15.63m,60.241,62.5,29.4118,28.5714,23.0947,20.4082,H,61.3705,1.5974,28.9916,0.5943,21.7514,1.8996,JupilerLeague
B1,27/11/2004,Anderlecht,Westerlo,H,1.25,4.5,10.0,1.25,5.0,9.0,2004/5,€63.60m,€13.40m,80.0,80.0,22.2222,20.0,10.0,11.1111,H,80.0,0.0,21.1111,1.5713,10.5556,0.7857,JupilerLeague
B1,27/11/2004,Beveren,Louvieroise,A,2.3,3.25,2.62,2.3,3.2,2.75,2004/5,€14.30m,€17.80m,43.4783,43.4783,30.7692,31.25,38.1679,36.3636,H,43.4783,0.0,31.0096,0.34,37.2657,1.2758,JupilerLeague
B1,27/11/2004,Charleroi,Cercle Brugge,H,1.83,3.3,3.6,1.85,3.3,3.7,2004/5,€12.15m,€10.98m,54.6448,54.0541,30.303,30.303,27.7778,27.027,H,54.3494,0.4177,30.303,0.0,27.4024,0.5309,JupilerLeague
B1,27/11/2004,Gent,Lokeren,H,1.8,3.3,3.75,1.8,3.4,3.8,2004/5,€26.63m,€18.73m,55.5556,55.5556,30.303,29.4118,26.6667,26.3158,H,55.5556,0.0,29.8574,0.6302,26.4912,0.2481,JupilerLeague
B1,27/11/2004,Oostende,Genk,A,3.5,3.4,1.83,3.8,3.4,1.8,2004/5,€8.60m,€30.45m,28.5714,26.3158,29.4118,29.4118,54.6448,55.5556,A,27.4436,1.595,29.4118,0.0,55.1002,0.644,JupilerLeague
B1,28/11/2004,Bergen,Germinal,A,2.5,3.1,2.5,2.6,3.2,2.4,2004/5,€15.63m,€15.67m,40.0,38.4615,32.2581,31.25,40.0,41.6667,A,39.2308,1.0879,31.754,0.7128,40.8333,1.1785,JupilerLeague
B1,28/11/2004,Club Brugge,Mouscron,H,1.2,5.0,11.0,1.25,5.0,9.0,2004/5,€53.03m,€15.60m,83.3333,80.0,20.0,20.0,9.0909,11.1111,H,81.6666,2.357,20.0,0.0,10.101,1.4285,JupilerLeague
B1,28/11/2004,Lierse,FC Brussels,H,1.57,3.5,5.0,1.6,3.5,5.0,2004/5,€14.83m,€10.22m,63.6943,62.5,28.5714,28.5714,20.0,20.0,H,63.0972,0.8445,28.5714,0.0,20.0,0.0,JupilerLeague
B1,28/11/2004,St Truiden,Standard,H,3.0,3.2,2.1,2.95,3.25,2.15,2004/5,€12.10m,€43.55m,33.3333,33.8983,31.25,30.7692,47.619,46.5116,A,33.6158,0.3995,31.0096,0.34,47.0653,0.7831,JupilerLeague
B1,03/12/2004,Louvieroise,Gent,A,2.0,3.2,3.2,2.0,3.25,3.3,2004/5,€17.80m,€26.63m,50.0,50.0,31.25,30.7692,31.25,30.303,H,50.0,0.0,31.0096,0.34,30.7765,0.6696,JupilerLeague
B1,03/12/2004,Mouscron,Cercle Brugge,H,2.1,3.3,2.87,2.05,3.25,3.15,2004/5,€15.60m,€10.98m,47.619,48.7805,30.303,30.7692,34.8432,31.746,H,48.1998,0.8213,30.5361,0.3297,33.2946,2.1901,JupilerLeague
B1,04/12/2004,Club Brugge,Bergen,H,1.1,6.5,15.0,1.15,6.0,13.0,2004/5,€53.03m,€15.63m,90.9091,86.9565,15.3846,16.6667,6.6667,7.6923,H,88.9328,2.7949,16.0256,0.9066,7.1795,0.7252,JupilerLeague
B1,04/12/2004,Genk,Lierse,H,1.72,3.4,4.0,1.7,3.45,4.3,2004/5,€30.45m,€14.83m,58.1395,58.8235,29.4118,28.9855,25.0,23.2558,H,58.4815,0.4837,29.1986,0.3014,24.1279,1.2333,JupilerLeague
B1,04/12/2004,Germinal,Anderlecht,A,4.0,3.4,1.72,4.05,3.4,1.75,2004/5,€15.67m,€63.60m,25.0,24.6914,29.4118,29.4118,58.1395,57.1429,A,24.8457,0.2182,29.4118,0.0,57.6412,0.7047,JupilerLeague
B1,04/12/2004,Westerlo,St Truiden,H,1.9,3.25,3.4,1.75,3.4,4.05,2004/5,€13.40m,€12.10m,52.6316,57.1429,30.7692,29.4118,29.4118,24.6914,H,54.8872,3.19,30.0905,0.9598,27.0516,3.3378,JupilerLeague
B1,05/12/2004,FC Brussels,Charleroi,A,3.0,3.2,2.1,3.3,3.25,2.0,2004/5,€10.22m,€12.15m,33.3333,30.303,31.25,30.7692,47.619,50.0,A,31.8182,2.1427,31.0096,0.34,48.8095,1.6836,JupilerLeague
B1,05/12/2004,Lokeren,Oostende,H,1.4,3.75,7.0,1.45,3.8,6.25,2004/5,€18.73m,€8.60m,71.4286,68.9655,26.6667,26.3158,14.2857,16.0,H,70.197,1.7417,26.4912,0.2481,15.1428,1.2122,JupilerLeague
B1,05/12/2004,Standard,Beveren,H,1.5,3.6,5.5,1.5,3.65,5.8,2004/5,€43.55m,€14.30m,66.6667,66.6667,27.7778,27.3973,18.1818,17.2414,H,66.6667,0.0,27.5876,0.2691,17.7116,0.665,JupilerLeague
B1,11/12/2004,Anderlecht,Club Brugge,H,2.25,3.2,2.75,2.25,3.2,2.8,2004/5,€63.60m,€53.03m,44.4444,44.4444,31.25,31.25,36.3636,35.7143,H,44.4444,0.0,31.25,0.0,36.039,0.4591,JupilerLeague
B1,11/12/2004,Beveren,Westerlo,H,2.1,3.2,3.0,2.15,3.3,2.9,2004/5,€14.30m,€13.40m,47.619,46.5116,31.25,30.303,33.3333,34.4828,H,47.0653,0.7831,30.7765,0.6696,33.908,0.8128,JupilerLeague
B1,11/12/2004,Charleroi,Genk,H,2.2,3.4,2.62,2.2,3.2,2.9,2004/5,€12.15m,€30.45m,45.4545,45.4545,29.4118,31.25,38.1679,34.4828,H,45.4545,0.0,30.3309,1.2998,36.3254,2.6058,JupilerLeague
B1,11/12/2004,Lierse,Lokeren,H,1.9,3.25,3.4,1.8,3.4,3.8,2004/5,€14.83m,€18.73m,52.6316,55.5556,30.7692,29.4118,29.4118,26.3158,H,54.0936,2.0676,30.0905,0.9598,27.8638,2.1892,JupilerLeague
B1,11/12/2004,Oostende,Louvieroise,H,3.75,3.3,1.8,3.8,3.4,1.8,2004/5,€8.60m,€17.80m,26.6667,26.3158,30.303,29.4118,55.5556,55.5556,A,26.4912,0.2481,29.8574,0.6302,55.5556,0.0,JupilerLeague
B1,11/12/2004,St Truiden,Germinal,D,2.0,3.2,3.2,1.9,3.3,3.55,2004/5,€12.10m,€15.67m,50.0,52.6316,31.25,30.303,31.25,28.169,H,51.3158,1.8608,30.7765,0.6696,29.7095,2.1786,JupilerLeague
B1,12/12/2004,Cercle Brugge,FC Brussels,A,1.61,3.5,4.5,1.65,3.5,4.55,2004/5,€10.98m,€10.22m,62.1118,60.6061,28.5714,28.5714,22.2222,21.978,H,61.359,1.0647,28.5714,0.0,22.1001,0.1727,JupilerLeague
B1,12/12/2004,Gent,Standard,D,2.1,3.3,2.87,2.25,3.2,2.8,2004/5,€26.63m,€43.55m,47.619,44.4444,30.303,31.25,34.8432,35.7143,H,46.0317,2.2448,30.7765,0.6696,35.2788,0.616,JupilerLeague
B1,12/12/2004,Mouscron,Bergen,H,1.5,3.6,5.5,1.5,3.65,5.8,2004/5,€15.60m,€15.63m,66.6667,66.6667,27.7778,27.3973,18.1818,17.2414,H,66.6667,0.0,27.5876,0.2691,17.7116,0.665,JupilerLeague
B1,18/12/2004,FC Brussels,Mouscron,H,2.5,3.4,2.37,2.95,3.25,2.15,2004/5,€10.22m,€15.60m,40.0,33.8983,29.4118,30.7692,42.1941,46.5116,A,36.9492,4.3146,30.0905,0.9598,44.3529,3.0529,JupilerLeague
B1,18/12/2004,Genk,Cercle Brugge,H,1.36,3.75,8.0,1.45,3.8,6.25,2004/5,€30.45m,€10.98m,73.5294,68.9655,26.6667,26.3158,12.5,16.0,H,71.2474,3.2272,26.4912,0.2481,14.25,2.4749,JupilerLeague
B1,18/12/2004,Lokeren,Charleroi,D,2.25,3.2,2.75,2.1,3.3,3.0,2004/5,€18.73m,€12.15m,44.4444,47.619,31.25,30.303,36.3636,33.3333,H,46.0317,2.2448,30.7765,0.6696,34.8484,2.1427,JupilerLeague
B1,18/12/2004,Louvieroise,Lierse,H,2.2,3.2,2.8,1.95,3.35,3.35,2004/5,€17.80m,€14.83m,45.4545,51.2821,31.25,29.8507,35.7143,29.8507,H,48.3683,4.1207,30.5504,0.9895,32.7825,4.1462,JupilerLeague
B1,18/12/2004,Westerlo,Gent,H,2.5,3.25,2.37,2.35,3.2,2.65,2004/5,€13.40m,€26.63m,40.0,42.5532,30.7692,31.25,42.1941,37.7358,No Consensus,41.2766,1.8054,31.0096,0.34,39.965,3.1525,JupilerLeague
B1,19/12/2004,Beveren,Germinal,H,2.0,3.4,3.0,2.15,3.25,2.95,2004/5,€14.30m,€15.67m,50.0,46.5116,29.4118,30.7692,33.3333,33.8983,H,48.2558,2.4667,30.0905,0.9598,33.6158,0.3995,JupilerLeague
B1,19/12/2004,Club Brugge,St Truiden,H,1.16,5.5,12.0,1.2,5.5,10.5,2004/5,€53.03m,€12.10m,86.2069,83.3333,18.1818,18.1818,8.3333,9.5238,H,84.7701,2.0319,18.1818,0.0,8.9286,0.8418,JupilerLeague
B1,19/12/2004,Standard,Oostende,H,1.2,5.5,11.0,1.25,4.9,9.25,2004/5,€43.55m,€8.60m,83.3333,80.0,18.1818,20.4082,9.0909,10.8108,H,81.6666,2.357,19.295,1.5743,9.9508,1.2162,JupilerLeague
B1,15/01/2005,Anderlecht,Mouscron,H,1.22,5.0,9.0,1.25,5.0,9.0,2004/5,€63.60m,€15.60m,81.9672,80.0,20.0,20.0,11.1111,11.1111,H,80.9836,1.391,20.0,0.0,11.1111,0.0,JupilerLeague
B1,15/01/2005,Bergen,St Truiden,H,2.4,3.25,2.5,2.45,3.2,2.55,2004/5,€15.63m,€12.10m,41.6667,40.8163,30.7692,31.25,40.0,39.2157,H,41.2415,0.6013,31.0096,0.34,39.6078,0.5546,JupilerLeague
B1,15/01/2005,Club Brugge,Beveren,H,1.16,6.0,10.0,1.15,6.0,13.0,2004/5,€53.03m,€14.30m,86.2069,86.9565,16.6667,16.6667,10.0,7.6923,H,86.5817,0.53,16.6667,0.0,8.8462,1.6318,JupilerLeague
B1,15/01/2005,Genk,FC Brussels,H,1.4,4.0,6.5,1.4,4.0,6.75,2004/5,€30.45m,€10.22m,71.4286,71.4286,25.0,25.0,15.3846,14.8148,H,71.4286,0.0,25.0,0.0,15.0997,0.4029,JupilerLeague
B1,15/01/2005,Germinal,Gent,D,2.5,3.1,2.5,2.4,3.2,2.6,2004/5,€15.67m,€26.63m,40.0,41.6667,32.2581,31.25,40.0,38.4615,H,40.8333,1.1785,31.754,0.7128,39.2308,1.0879,JupilerLeague
B1,15/01/2005,Lokeren,Cercle Brugge,H,1.61,3.5,4.5,1.65,3.4,4.75,2004/5,€18.73m,€10.98m,62.1118,60.6061,28.5714,29.4118,22.2222,21.0526,H,61.359,1.0647,28.9916,0.5943,21.6374,0.827,JupilerLeague
B1,15/01/2005,Louvieroise,Charleroi,D,2.25,3.2,2.75,2.05,3.25,3.15,2004/5,€17.80m,€12.15m,44.4444,48.7805,31.25,30.7692,36.3636,31.746,H,46.6124,3.0661,31.0096,0.34,34.0548,3.2651,JupilerLeague
B1,15/01/2005,Standard,Lierse,H,1.57,3.5,5.0,1.5,3.65,5.8,2004/5,€43.55m,€14.83m,63.6943,66.6667,28.5714,27.3973,20.0,17.2414,H,65.1805,2.1018,27.9844,0.8302,18.6207,1.9506,JupilerLeague
B1,16/01/2005,Westerlo,Oostende,H,1.44,3.75,6.0,1.5,3.65,5.8,2004/5,€13.40m,€8.60m,69.4444,66.6667,26.6667,27.3973,16.6667,17.2414,H,68.0556,1.9641,27.032,0.5166,16.954,0.4064,JupilerLeague
B1,22/01/2005,Beveren,Bergen,A,1.57,3.5,5.0,1.5,3.65,5.8,2004/5,€14.30m,€15.63m,63.6943,66.6667,28.5714,27.3973,20.0,17.2414,H,65.1805,2.1018,27.9844,0.8302,18.6207,1.9506,JupilerLeague
B1,22/01/2005,Charleroi,Standard,D,2.5,3.3,2.37,2.5,3.2,2.5,2004/5,€12.15m,€43.55m,40.0,40.0,30.303,31.25,42.1941,40.0,A,40.0,0.0,30.7765,0.6696,41.097,1.5515,JupilerLeague
B1,22/01/2005,FC Brussels,Lokeren,A,2.62,3.1,2.37,2.6,3.2,2.4,2004/5,€10.22m,€18.73m,38.1679,38.4615,32.2581,31.25,42.1941,41.6667,A,38.3147,0.2076,31.754,0.7128,41.9304,0.3729,JupilerLeague
B1,22/01/2005,Lierse,Westerlo,H,1.9,3.25,3.4,1.8,3.4,3.8,2004/5,€14.83m,€13.40m,52.6316,55.5556,30.7692,29.4118,29.4118,26.3158,H,54.0936,2.0676,30.0905,0.9598,27.8638,2.1892,JupilerLeague
B1,22/01/2005,Mouscron,Genk,A,2.5,3.1,2.5,2.6,3.2,2.4,2004/5,€15.60m,€30.45m,40.0,38.4615,32.2581,31.25,40.0,41.6667,A,39.2308,1.0879,31.754,0.7128,40.8333,1.1785,JupilerLeague
B1,22/01/2005,Oostende,Germinal,D,2.62,3.1,2.37,2.6,3.2,2.4,2004/5,€8.60m,€15.67m,38.1679,38.4615,32.2581,31.25,42.1941,41.6667,A,38.3147,0.2076,31.754,0.7128,41.9304,0.3729,JupilerLeague
B1,22/01/2005,St Truiden,Anderlecht,D,5.0,3.5,1.57,4.85,3.55,1.6,2004/5,€12.10m,€63.60m,20.0,20.6186,28.5714,28.169,63.6943,62.5,A,20.3093,0.4374,28.3702,0.2845,63.0972,0.8445,JupilerLeague
B1,23/01/2005,Cercle Brugge,Louvieroise,D,2.4,3.1,2.6,2.4,3.2,2.6,2004/5,€10.98m,€17.80m,41.6667,41.6667,32.2581,31.25,38.4615,38.4615,H,41.6667,0.0,31.754,0.7128,38.4615,0.0,JupilerLeague
B1,23/01/2005,Gent,Club Brugge,A,3.75,3.3,1.8,3.8,3.4,1.8,2004/5,€26.63m,€53.03m,26.6667,26.3158,30.303,29.4118,55.5556,55.5556,A,26.4912,0.2481,29.8574,0.6302,55.5556,0.0,JupilerLeague
B1,29/01/2005,Anderlecht,Beveren,H,1.22,5.0,9.0,1.17,6.0,11.0,2004/5,€63.60m,€14.30m,81.9672,85.4701,20.0,16.6667,11.1111,9.0909,H,83.7186,2.4769,18.3334,2.357,10.101,1.4285,JupilerLeague
B1,29/01/2005,Bergen,Gent,H,2.75,3.2,2.25,2.9,3.2,2.2,2004/5,€15.63m,€26.63m,36.3636,34.4828,31.25,31.25,44.4444,45.4545,A,35.4232,1.3299,31.25,0.0,44.9494,0.7142,JupilerLeague
B1,29/01/2005,Club Brugge,Oostende,H,1.08,7.5,15.0,1.1,7.0,17.0,2004/5,€53.03m,€8.60m,92.5926,90.9091,13.3333,14.2857,6.6667,5.8824,H,91.7508,1.1904,13.8095,0.6734,6.2745,0.5546,JupilerLeague
B1,29/01/2005,Germinal,Lierse,D,1.66,3.29,4.5,2.15,3.25,2.95,2004/5,€15.67m,€14.83m,60.241,46.5116,30.3951,30.7692,22.2222,33.8983,H,53.3763,9.7082,30.5822,0.2645,28.0602,8.2562,JupilerLeague
B1,29/01/2005,St Truiden,Mouscron,H,2.1,3.2,3.0,2.0,3.25,3.3,2004/5,€12.10m,€15.60m,47.619,50.0,31.25,30.7692,33.3333,30.303,H,48.8095,1.6836,31.0096,0.34,31.8182,2.1427,JupilerLeague
B1,29/01/2005,Standard,Cercle Brugge,H,1.25,5.0,8.0,1.25,5.0,9.0,2004/5,€43.55m,€10.98m,80.0,80.0,20.0,20.0,12.5,11.1111,H,80.0,0.0,20.0,0.0,11.8056,0.9821,JupilerLeague
B1,29/01/2005,Westerlo,Charleroi,H,2.5,3.1,2.5,2.4,3.2,2.6,2004/5,€13.40m,€12.15m,40.0,41.6667,32.2581,31.25,40.0,38.4615,H,40.8333,1.1785,31.754,0.7128,39.2308,1.0879,JupilerLeague
B1,30/01/2005,Lokeren,Genk,A,2.37,3.1,2.62,2.45,3.2,2.55,2004/5,€18.73m,€30.45m,42.1941,40.8163,32.2581,31.25,38.1679,39.2157,H,41.5052,0.9743,31.754,0.7128,38.6918,0.7409,JupilerLeague
B1,30/01/2005,Louvieroise,FC Brussels,H,1.44,3.75,6.0,1.4,4.0,6.75,2004/5,€17.80m,€10.22m,69.4444,71.4286,26.6667,25.0,16.6667,14.8148,H,70.4365,1.403,25.8334,1.1785,15.7407,1.3095,JupilerLeague
B1,05/02/2005,Beveren,St Truiden,H,1.9,3.25,3.4,1.95,3.25,3.45,2004/5,€14.30m,€12.10m,52.6316,51.2821,30.7692,30.7692,29.4118,28.9855,H,51.9568,0.9542,30.7692,0.0,29.1986,0.3014,JupilerLeague
B1,05/02/2005,FC Brussels,Standard,A,3.75,3.3,1.8,4.05,3.4,1.75,2004/5,€10.22m,€43.55m,26.6667,24.6914,30.303,29.4118,55.5556,57.1429,A,25.679,1.3967,29.8574,0.6302,56.3492,1.1224,JupilerLeague
B1,05/02/2005,Genk,Louvieroise,H,1.57,3.5,5.0,1.6,3.5,5.0,2004/5,€30.45m,€17.80m,63.6943,62.5,28.5714,28.5714,20.0,20.0,H,63.0972,0.8445,28.5714,0.0,20.0,0.0,JupilerLeague
B1,05/02/2005,Lierse,Club Brugge,A,5.0,3.5,1.57,5.0,3.45,1.6,2004/5,€14.83m,€53.03m,20.0,20.0,28.5714,28.9855,63.6943,62.5,A,20.0,0.0,28.7784,0.2928,63.0972,0.8445,JupilerLeague
B1,05/02/2005,Mouscron,Lokeren,D,2.3,3.2,2.63,2.1,3.25,3.05,2004/5,€15.60m,€18.73m,43.4783,47.619,31.25,30.7692,38.0228,32.7869,H,45.5486,2.9279,31.0096,0.34,35.4048,3.7023,JupilerLeague
B1,05/02/2005,Oostende,Bergen,H,2.38,3.25,2.5,2.5,3.2,2.5,2004/5,€8.60m,€15.63m,42.0168,40.0,30.7692,31.25,40.0,40.0,H,41.0084,1.4261,31.0096,0.34,40.0,0.0,JupilerLeague
B1,06/02/2005,Cercle Brugge,Westerlo,D,2.3,3.2,2.63,2.2,3.2,2.9,2004/5,€10.98m,€13.40m,43.4783,45.4545,31.25,31.25,38.0228,34.4828,H,44.4664,1.3974,31.25,0.0,36.2528,2.5032,JupilerLeague
B1,06/02/2005,Charleroi,Germinal,H,1.61,3.5,4.5,1.6,3.5,5.0,2004/5,€12.15m,€15.67m,62.1118,62.5,28.5714,28.5714,22.2222,20.0,H,62.3059,0.2745,28.5714,0.0,21.1111,1.5713,JupilerLeague
B1,06/02/2005,Gent,Anderlecht,D,3.2,3.2,2.0,3.45,3.25,1.95,2004/5,€26.63m,€63.60m,31.25,28.9855,31.25,30.7692,50.0,51.2821,A,30.1178,1.6012,31.0096,0.34,50.641,0.9066,JupilerLeague
B1,12/02/2005,Anderlecht,Oostende,A,1.12,6.5,12.0,1.12,6.5,15.0,2004/5,€63.60m,€8.60m,89.2857,89.2857,15.3846,15.3846,8.3333,6.6667,H,89.2857,0.0,15.3846,0.0,7.5,1.1785,JupilerLeague
B1,12/02/2005,Beveren,Mouscron,D,1.9,3.25,3.4,1.8,3.5,3.7,2004/5,€14.30m,€15.60m,52.6316,55.5556,30.7692,28.5714,29.4118,27.027,H,54.0936,2.0676,29.6703,1.5541,28.2194,1.6863,JupilerLeague
B1,12/02/2005,Louvieroise,Lokeren,D,1.9,3.2,3.5,1.9,3.4,3.45,2004/5,€17.80m,€18.73m,52.6316,52.6316,31.25,29.4118,28.5714,28.9855,H,52.6316,0.0,30.3309,1.2998,28.7784,0.2928,JupilerLeague
B1,12/02/2005,Westerlo,FC Brussels,H,1.5,3.6,5.5,1.5,3.7,5.7,2004/5,€13.40m,€10.22m,66.6667,66.6667,27.7778,27.027,18.1818,17.5439,H,66.6667,0.0,27.4024,0.5309,17.8629,0.4511,JupilerLeague
B1,13/02/2005,Bergen,Lierse,H,2.3,3.1,2.7,2.35,3.3,2.6,2004/5,€15.63m,€14.83m,43.4783,42.5532,32.2581,30.303,37.037,38.4615,H,43.0157,0.6541,31.2806,1.3825,37.7493,1.0073,JupilerLeague
B1,13/02/2005,Club Brugge,Charleroi,D,1.28,4.5,8.0,1.25,5.0,9.0,2004/5,€53.03m,€12.15m,78.125,80.0,22.2222,20.0,12.5,11.1111,H,79.0625,1.3258,21.1111,1.5713,11.8056,0.9821,JupilerLeague
B1,13/02/2005,Germinal,Cercle Brugge,A,1.8,3.3,3.75,1.7,3.55,4.15,2004/5,€15.67m,€10.98m,55.5556,58.8235,30.303,28.169,26.6667,24.0964,H,57.1896,2.3108,29.236,1.509,25.3815,1.8175,JupilerLeague
B1,18/02/2005,Lierse,Anderlecht,D,4.5,3.5,1.61,5.5,3.5,1.55,2004/5,€14.83m,€63.60m,22.2222,18.1818,28.5714,28.5714,62.1118,64.5161,A,20.202,2.857,28.5714,0.0,63.314,1.7001,JupilerLeague
B1,19/02/2005,Charleroi,Bergen,H,1.57,3.5,5.0,1.6,3.5,5.0,2004/5,€12.15m,€15.63m,63.6943,62.5,28.5714,28.5714,20.0,20.0,H,63.0972,0.8445,28.5714,0.0,20.0,0.0,JupilerLeague
B1,19/02/2005,Genk,Westerlo,H,1.5,3.6,5.5,1.55,3.6,5.3,2004/5,€30.45m,€13.40m,66.6667,64.5161,27.7778,27.7778,18.1818,18.8679,H,65.5914,1.5207,27.7778,0.0,18.5248,0.4851,JupilerLeague
B1,19/02/2005,Gent,Beveren,H,1.66,3.4,4.33,1.7,3.45,4.3,2004/5,€26.63m,€14.30m,60.241,58.8235,29.4118,28.9855,23.0947,23.2558,H,59.5322,1.0023,29.1986,0.3014,23.1752,0.1139,JupilerLeague
B1,19/02/2005,Lokeren,Standard,D,2.7,3.2,2.25,2.85,3.25,2.2,2004/5,€18.73m,€43.55m,37.037,35.0877,31.25,30.7692,44.4444,45.4545,A,36.0623,1.3784,31.0096,0.34,44.9494,0.7142,JupilerLeague
B1,19/02/2005,Mouscron,Louvieroise,D,2.25,3.2,2.75,2.35,3.25,2.65,2004/5,€15.60m,€17.80m,44.4444,42.5532,31.25,30.7692,36.3636,37.7358,H,43.4988,1.3373,31.0096,0.34,37.0497,0.9703,JupilerLeague
B1,19/02/2005,Oostende,St Truiden,H,2.2,3.1,2.87,2.25,3.3,2.75,2004/5,€8.60m,€12.10m,45.4545,44.4444,32.2581,30.303,34.8432,36.3636,H,44.9494,0.7142,31.2806,1.3825,35.6034,1.0751,JupilerLeague
