Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
I1,23/07/2020,Lazio,Cagliari,H,1.45,4.33,7.0,1.48,4.5,6.5,1.5,4.4,6.25,1.48,4.71,6.74,1.47,4.6,6.5,2019/20,€303.88m,€167.83m,1.4,4.33,8.0,1.4633333333333332,0.03197221015541816,2.5846155407928095,0.021848890766800567,0.01138952164009091,0.16674995578914112,4.478333333333333,0.1408801697266943,2.584251671158721,0.031458169644963375,0.017429599305297222,0.1668274723990766,6.831666666666667,0.5715597567670029,2.580063527592097,0.08366329691637027,0.04265267951532872,0.16764599816034959,H
I1,24/07/2020,Milan,Atalanta,D,2.87,3.9,2.25,2.85,3.9,2.25,2.85,3.6,2.3,2.91,3.88,2.32,2.8,3.9,2.3,2019/20,€404.33m,€291.43m,2.9,3.6,2.38,2.8633333333333333,0.036362373715452444,2.5848459766967555,0.012699315616572449,0.0069848661233992415,0.16669381537870595,3.7966666666666664,0.13924399049470274,2.583983603607578,0.036675326732581934,0.017705589698565755,0.16690281019191372,2.3000000000000003,0.04434711565216686,2.5846951762894688,0.019281354631376896,0.010386473429951831,0.1667274835191899,A
I1,25/07/2020,Brescia,Parma,A,3.3,3.8,2.05,3.4,3.6,2.05,3.4,3.6,2.05,3.52,3.79,2.06,3.5,3.7,2.05,2019/20,€83.23m,€128.75m,3.6,3.6,2.05,3.453333333333333,0.09775252199076795,2.584384011212093,0.028306714862191492,0.015765765765765855,0.16680099198876341,3.6816666666666666,0.08763877883423266,2.5845547535772355,0.023804104708256946,0.012599969820431461,0.16675970833507858,2.0516666666666667,0.0037267799624997357,2.584960123175908,0.001816464644597759,0.0006769564040075837,0.1666672130341425,A
I1,25/07/2020,Genoa,Inter,A,5.0,4.2,1.61,5.0,4.1,1.62,5.25,4.4,1.6,5.19,4.22,1.65,5.25,4.2,1.6,2019/20,€142.38m,€606.05m,5.5,4.1,1.62,5.198333333333333,0.17082317042941086,2.584186702238661,0.03286114211530828,0.01768729293577001,0.16684253195404536,4.203333333333333,0.10027739304327571,2.5845547617480094,0.023856635934165513,0.01229183187946084,0.16675776547169913,1.616666666666667,0.016996731711975892,2.5848830257079056,0.01051344229606756,0.005498281786941478,0.16668473707796205,A
I1,25/07/2020,Napoli,Sassuolo,H,1.55,4.5,5.5,1.57,4.4,5.0,1.6,4.2,5.25,1.59,4.52,5.41,1.53,4.4,5.8,2019/20,€548.28m,€167.98m,1.53,4.4,6.0,1.5616666666666668,0.02733536577809457,2.5847416247140065,0.01750396954840634,0.009782995375311604,0.16671753984626747,4.403333333333333,0.10354816378006029,2.584560714028185,0.02351585854202732,0.011985869290941059,0.16676298174726686,5.493333333333333,0.3317462216145883,2.582334465865035,0.060390695682267286,0.03408171521035577,0.16727248054731564,H
I1,26/07/2020,Bologna,Lecce,H,2.4,3.6,2.8,2.3,3.7,2.8,2.4,3.5,2.8,2.43,3.67,2.86,2.4,3.7,2.75,2019/20,€129.65m,€52.33m,2.38,3.4,2.8,2.385,0.04072263907623547,2.584750649529718,0.017074481792970848,0.008269275564872919,0.16671746380972674,3.595,0.11161690433502154,2.5842621497639096,0.03104781761753033,0.016767114819966095,0.1668344049210952,2.8016666666666663,0.0318416219575713,2.5848694294561034,0.011365242816503737,0.005453103311520741,0.16668805865727332,H
I1,26/07/2020,Cagliari,Udinese,A,3.75,3.5,2.0,3.8,3.5,1.95,3.65,3.3,2.05,3.74,3.47,2.1,3.7,3.4,2.05,2019/20,€167.83m,€121.08m,3.75,3.3,2.0,3.731666666666667,0.04669641908707297,2.584849350048981,0.0125135558071656,0.006773857376805165,0.16669304311692884,3.4116666666666666,0.08571593913749204,2.5845058751443957,0.025124359297750476,0.013597134017260842,0.16677363974877665,2.025,0.04787135538781691,2.5845592926510177,0.0236401755001565,0.013031550068587056,0.16675997511093082,A
I1,26/07/2020,Roma,Fiorentina,H,1.61,4.2,5.0,1.6,4.33,5.0,1.65,4.1,4.9,1.65,4.35,5.09,1.62,4.33,5.0,2019/20,€392.73m,€302.23m,1.57,4.1,5.25,1.616666666666667,0.028087165910587797,2.58474444088599,0.01737350468696152,0.009621993127147649,0.1667174440217881,4.235,0.10719919153924012,2.5844993357960626,0.025312678049407348,0.013577331759150019,0.16677477511320482,5.04,0.10878112581387138,2.5846284085638307,0.021583556709101465,0.011133156966490226,0.16674169687932283,H
I1,26/07/2020,Spal,Torino,D,5.75,4.33,1.53,5.5,4.1,1.57,5.75,4.1,1.57,5.95,4.3,1.58,5.8,4.33,1.55,2019/20,€73.63m,€163.55m,6.0,4.1,1.5,5.791666666666667,0.16180406532456337,2.584396849702403,0.02793739257402533,0.015107913669064749,0.16680060132896504,4.21,0.11045361017187279,2.584466021305956,0.02623601191730945,0.013460015835313005,0.1667812519212432,1.55,0.02768874620972694,2.5847313149332245,0.0178637072320819,0.009677419354838707,0.16672125452705563,A
I1,26/07/2020,Hellas Verona,Lazio,A,3.4,3.6,2.05,3.5,3.6,2.0,3.4,3.4,2.15,3.52,3.55,2.14,3.5,3.5,2.1,2019/20,€112.53m,€303.88m,3.4,3.5,2.05,3.453333333333333,0.05374838498865704,2.5847877940073,0.015564204147294512,0.008043758043757926,0.1667069827540915,3.5250000000000004,0.06922186552431733,2.5846832591014066,0.019637408659380802,0.010638297872340413,0.16673246029180028,2.081666666666667,0.05335936864527378,2.584488077689908,0.025633003352413343,0.01427808913797693,0.16677683752937536,A
I1,26/07/2020,Juventus,Sampdoria,H,1.25,6.0,11.0,1.25,6.0,10.5,1.3,5.75,10.0,1.27,6.07,12.19,1.27,5.8,12.0,2019/20,€661.88m,€135.28m,1.22,5.75,13.0,1.26,0.024494897427831803,2.584689841572894,0.019440394783993495,0.010582010582010831,0.1667297541272463,5.8950000000000005,0.13149778198382925,2.5846036727121104,0.02230666361048842,0.012015832626519757,0.16674942651659846,11.448333333333332,1.0376321870275398,2.5790322313449616,0.09063609145676575,0.05112340466831658,0.16804496222323276,H
I1,28/07/2020,Parma,Atalanta,A,8.0,5.5,1.33,8.0,5.5,1.33,7.75,5.75,1.37,7.77,5.48,1.38,9.0,5.25,1.33,2019/20,€128.75m,€291.43m,10.0,5.5,1.3,8.42,0.8222935404505296,2.578287409414035,0.09765956537417217,0.04928741092636582,0.1679943531227408,5.496666666666667,0.14452988925785865,2.584463904848615,0.02629409749991364,0.012937133616333224,0.16678195424791264,1.3399999999999999,0.027080128015453172,2.584668261005231,0.020209050757800877,0.010779436152570293,0.1667342511367381,A
I1,28/07/2020,Inter,Napoli,H,2.05,3.75,3.4,2.05,3.6,3.4,2.05,3.5,3.45,2.05,3.79,3.55,2.0,3.7,3.6,2019/20,€606.05m,€548.28m,2.0,3.6,3.75,2.033333333333333,0.0235702260395515,2.5848653033483178,0.011591914445681067,0.005464480874316641,0.1666894337818455,3.6566666666666667,0.09944289260117532,2.5844281276888466,0.027194956955654145,0.015192950470981487,0.16679120705042613,3.5250000000000004,0.125,2.5840618878631894,0.035460992907801414,0.019306540583136217,0.1668675709584868,H
I1,29/07/2020,Lazio,Brescia,H,1.16,7.5,15.0,1.19,7.0,13.5,1.2,7.25,13.0,1.18,7.81,16.62,1.17,7.5,17.0,2019/20,€303.88m,€83.23m,1.15,7.5,15.0,1.1749999999999998,0.017078251276599347,2.5848101017315117,0.01453468193753136,0.008274231678487093,0.16670189249244738,7.426666666666667,0.250444050083491,2.5841393075245067,0.03372226886222949,0.017953321364452407,0.1668605793435041,15.020000000000001,1.4646956452906297,2.5780867103668337,0.09751635454664644,0.05429797307293974,0.16827708483603412,H
I1,29/07/2020,Sampdoria,Milan,A,4.75,4.0,1.66,4.8,3.9,1.67,4.8,3.85,1.7,5.01,4.09,1.69,5.0,4.0,1.67,2019/20,€135.28m,€404.33m,5.0,3.8,1.65,4.8933333333333335,0.11130538571376002,2.584589052957054,0.022746332230332428,0.011920980926430597,0.1667531772788713,3.94,0.09916316520429011,2.584505662597061,0.025168316041698,0.014100394811054878,0.1667721340291364,1.6733333333333331,0.016996731711975965,2.584888147062743,0.010157409389627073,0.005644090305444799,0.1666837663750608,A
I1,29/07/2020,Sassuolo,Genoa,H,2.4,3.4,2.9,2.35,3.5,2.85,2.35,3.45,2.9,2.39,3.58,2.97,2.35,3.6,2.88,2019/20,€167.98m,€142.38m,2.3,3.4,2.9,2.356666666666667,0.03248931448269659,2.584825196111397,0.013786130615005623,0.007307873644507273,0.16669863951347924,3.4883333333333333,0.07966945601811419,2.58458687863562,0.02283883115665003,0.01266125179168634,0.16675270752900623,2.9,0.036055512754639946,2.5848513328705414,0.012432935432634464,0.006321839080459718,0.16669197475393738,H
I1,29/07/2020,Udinese,Lecce,A,2.3,3.7,2.87,2.3,3.6,2.85,2.3,3.4,3.0,2.34,3.62,3.04,2.35,3.6,2.9,2019/20,€121.08m,€52.33m,2.3,3.3,3.0,2.315,0.021408720964441963,2.5849009533160814,0.009247827630428494,0.004439644828413553,0.16668072126861833,3.536666666666667,0.13924399049470296,2.5838343745337755,0.039371533598879245,0.020892240025133596,0.16693917142254333,2.9433333333333334,0.07272474743090473,2.584522026558725,0.024708294710386658,0.013590033975084875,0.1667685172070904,H
I1,29/07/2020,Hellas Verona,Spal,H,1.53,4.2,5.75,1.55,4.25,5.5,1.55,4.3,6.0,1.56,4.42,6.01,1.55,4.33,5.8,2019/20,€112.53m,€73.63m,1.53,4.0,6.0,1.545,0.011180339887498959,2.5849246931789476,0.007236465946601268,0.00377562028047454,0.16667544047632588,4.25,0.13089435944047903,2.5842726336809396,0.030798672809524478,0.016601307189542697,0.16683295786011323,5.843333333333334,0.18499249234015475,2.584233395736434,0.031658726584167955,0.0166381441338658,0.1668424809895709,H
I1,29/07/2020,Cagliari,Juventus,H,6.0,4.2,1.53,6.0,4.1,1.53,6.0,4.1,1.55,6.35,4.22,1.56,6.5,4.33,1.5,2019/20,€167.83m,€661.88m,7.0,4.2,1.45,6.308333333333334,0.3656235161413384,2.582576164087283,0.05795881365516593,0.030162923822104754,0.16717826285738288,4.191666666666666,0.07840422324226065,2.584710706146125,0.018704784868928983,0.010006626905235377,0.16672419931329882,1.5200000000000002,0.03651483716701111,2.584543160600579,0.024022919188823093,0.012792397660818772,0.16676720782119483,A
I1,29/07/2020,Fiorentina,Bologna,H,2.0,3.6,3.5,2.0,3.5,3.6,2.05,3.4,3.65,2.05,3.58,3.77,2.0,3.6,3.7,2019/20,€302.23m,€129.65m,2.0,3.3,3.7,2.016666666666667,0.0235702260395515,2.584864230825583,0.01168771539151314,0.005509641873278209,0.166689062080086,3.496666666666666,0.11279282877125764,2.58420629539556,0.032257243690540796,0.01731808071178889,0.16684805145570397,3.6533333333333338,0.0859586463881842,2.5845614569890625,0.023528826566108812,0.012925790754257843,0.16676138017673353,H
I1,29/07/2020,Torino,Roma,A,4.5,4.0,1.7,4.5,4.0,1.7,4.6,3.85,1.73,4.86,4.06,1.72,4.8,3.9,1.7,2019/20,€163.55m,€392.73m,4.75,3.75,1.7,4.668333333333333,0.1426436897385308,2.5842888824254735,0.030555592232459298,0.016958229203855618,0.16682241466794434,3.9266666666666663,0.10514540197058327,2.5844432908180686,0.02677726705532681,0.014855687606112028,0.16678899815534362,1.7083333333333333,0.012133516482134208,2.584926186818612,0.007102546233444414,0.0034146341463416052,0.16667497035761497,A
I1,01/08/2020,Brescia,Sampdoria,D,6.5,5.0,1.4,6.5,4.75,1.44,6.0,4.6,1.47,6.53,4.65,1.5,7.0,4.75,1.44,2019/20,€83.23m,€135.28m,7.0,5.0,1.44,6.588333333333334,0.3425598082411628,2.5830012161152958,0.05199491144566093,0.027531832363605707,0.16713451366668128,4.791666666666667,0.1565691185671328,2.5841950624784906,0.03267529430966249,0.017681159420289833,0.1668408452761592,1.4483333333333333,0.03077697552103234,2.5846371524752727,0.021249925561127047,0.011315688530878415,0.16674145518074487,A
I1,01/08/2020,Atalanta,Inter,A,2.3,3.75,2.75,2.3,3.7,2.8,2.35,3.6,2.8,2.37,3.76,2.89,2.3,3.75,2.88,2019/20,€291.43m,€606.05m,2.38,3.7,2.9,2.3333333333333335,0.03448026810929542,2.5848051152247775,0.014777257761126608,0.007857142857142702,0.16670287196879766,3.7099999999999995,0.054772255750516544,2.584804412504144,0.014763411253508505,0.007487271638215193,0.1667042151723604,2.8366666666666664,0.05617433182117575,2.5846791315773254,0.019802937187253497,0.01077164120642396,0.1667327019501608,H
I1,01/08/2020,Juventus,Roma,A,2.7,4.2,2.2,2.8,4.0,2.2,2.8,3.7,2.3,2.86,4.07,2.29,2.9,4.2,2.15,2019/20,€661.88m,€392.73m,2.9,3.7,2.3,2.8266666666666667,0.06992058987801003,2.5845188182305416,0.02473605773986204,0.013364779874213945,0.16677194427160077,3.978333333333333,0.2089989367330742,2.5829572205296754,0.05253429494756788,0.02841781874039931,0.16714665401929552,2.24,0.059160797830996086,2.584458176111203,0.026411070460266108,0.014136904761905017,0.16678450871195194,A
I1,01/08/2020,Milan,Cagliari,H,1.33,5.75,7.5,1.33,5.5,8.0,1.33,5.5,8.0,1.34,5.77,8.41,1.32,5.8,8.5,2019/20,€404.33m,€167.83m,1.3,6.0,8.5,1.325,0.012583057392117928,2.584897235410295,0.009496647088390889,0.004821802935010583,0.1666819923829727,5.72,0.17559422921421228,2.5842827937637916,0.030698291820666482,0.01660839160839181,0.16682373160202002,8.151666666666666,0.36057438745547205,2.5835366527881725,0.0442332104831902,0.023546650310093314,0.16701377174038973,H
I1,01/08/2020,Napoli,Lazio,H,2.8,3.8,2.3,2.9,3.7,2.25,2.8,3.6,2.35,2.85,3.87,2.36,2.88,3.75,2.3,2019/20,€548.28m,€303.88m,2.9,3.6,2.38,2.855,0.042328083664001016,2.5848037015871643,0.014825948743958324,0.008075501070247265,0.16670363340703637,3.72,0.09916316520429007,2.584450173361103,0.02665676483986292,0.014934289127837591,0.16678477510417616,2.323333333333333,0.04422166387140533,2.58470059822301,0.019033714722269158,0.010521281683404965,0.1667278544394749,A
I1,02/08/2020,Spal,Fiorentina,A,6.5,4.75,1.44,6.25,4.75,1.45,6.25,4.7,1.47,6.48,4.93,1.47,6.5,4.8,1.44,2019/20,€73.63m,€302.23m,7.0,4.75,1.4,6.496666666666667,0.25011108643072094,2.583906847582354,0.038498371436232054,0.019326150162476546,0.16689602220065647,4.78,0.07302967433402201,2.584795124881109,0.015278174546866528,0.007554625755462535,0.16670420989586798,1.445,0.02362907813126306,2.5847687942694266,0.016352303205026338,0.008650519031141807,0.1667123971326734,A
I1,02/08/2020,Bologna,Torino,D,2.15,4.0,2.9,2.15,4.0,2.9,2.2,3.8,2.95,2.17,4.16,3.01,2.15,4.0,3.0,2019/20,€129.65m,€163.55m,2.15,3.7,3.0,2.1616666666666666,0.01863389981249834,2.58490909805061,0.00862015411526523,0.003983551786173184,0.16667877879444026,3.9433333333333334,0.15073892072793352,2.5839035797966106,0.03822626899271349,0.02042828965905899,0.16691729553670512,2.9599999999999995,0.04654746681256313,2.584783829883678,0.015725495544784845,0.008445945945945749,0.16670827750077824,H
I1,02/08/2020,Genoa,Hellas Verona,H,1.5,4.5,6.0,1.5,4.5,5.75,1.57,4.3,5.5,1.56,4.55,5.68,1.52,4.4,6.0,2019/20,€142.38m,€112.53m,1.53,4.1,5.75,1.53,0.027080128015453224,2.584736908944678,0.017699430075459623,0.009803921568627333,0.16671834653634302,4.391666666666667,0.15388487760516165,2.5840673388847133,0.035040199834192404,0.018659076533839386,0.16688497537537958,5.78,0.17654083569153817,2.5842890036350914,0.03054339717846681,0.016628219915416992,0.16682303402895046,H
I1,02/08/2020,Lecce,Parma,A,1.5,4.6,5.75,1.53,4.4,5.5,1.55,4.5,5.25,1.56,4.69,5.52,1.52,4.6,5.8,2019/20,€52.33m,€128.75m,1.5,4.33,5.75,1.5266666666666666,0.022852182001336832,2.5848009954286226,0.01496867816681452,0.00836972343522549,0.16670384361593288,4.5200000000000005,0.12423096769056143,2.584416316523613,0.027484727365168455,0.01536381514257626,0.16679436964671415,5.595,0.1931105037709411,2.5840968034449734,0.03451483534780002,0.01851851851851874,0.16687435331490952,H
I1,02/08/2020,Sassuolo,Udinese,A,1.9,4.2,3.4,1.91,4.1,3.4,1.95,3.9,3.5,1.92,4.22,3.65,1.95,4.0,3.5,2019/20,€167.98m,€121.08m,1.9,3.75,3.6,1.9216666666666666,0.021147629234082553,2.584875271353942,0.011004837415827869,0.005926568372361857,0.16668666998941792,4.028333333333333,0.16637474434407268,2.583724488985115,0.04130113637006355,0.02310026203282281,0.16696182595168613,3.5083333333333333,0.09316949906249127,2.584454661345662,0.026556626811161405,0.014647664291369905,0.1667829934497892,H
I1,19/09/2020,Fiorentina,Torino,H,1.83,3.75,4.2,1.91,3.7,3.9,1.9,3.45,4.1,1.87,3.81,4.24,1.85,3.6,4.33,2020/21,€286.80m,€175.28m,1.87,3.6,4.33,1.8716666666666668,0.027335365778094475,2.5848086056889525,0.014604825883220556,0.008162659542890888,0.1667022643874299,3.651666666666667,0.11767422072069232,2.5842103171295743,0.03222479800657937,0.017876160048684003,0.16684427717087844,4.183333333333334,0.1492946378437247,2.5840340563012845,0.03568796123754375,0.019123505976095384,0.16689300648145874,H
I1,19/09/2020,Hellas Verona,Roma,D,3.75,3.5,1.95,3.6,3.5,2.0,3.85,3.45,1.95,3.95,3.81,1.94,3.8,3.6,1.95,2020/21,€157.21m,€395.65m,3.9,3.5,2.0,3.808333333333333,0.11334558757279536,2.584319263759374,0.029762517524585218,0.0164113785557988,0.1668204641356776,3.56,0.12041594578792295,2.5841488854037564,0.03382470387301206,0.016385767790262268,0.1668418380912615,1.965,0.025000000000000022,2.5848460514634652,0.012722646310432581,0.00636132315521612,0.16669321159796374,A
I1,20/09/2020,Parma,Napoli,A,5.25,4.2,1.61,5.0,4.1,1.65,5.0,3.95,1.65,5.22,4.29,1.64,5.5,4.0,1.62,2020/21,€128.70m,€530.20m,5.25,3.8,1.62,5.203333333333333,0.17094508539944112,2.584186339377224,0.03285299527215396,0.017510143070681133,0.16684346448396228,4.056666666666667,0.1619327706865483,2.5838109569904653,0.039917692034481915,0.022596548890714635,0.16693556069090687,1.6316666666666666,0.015723301886760917,2.584895511534689,0.009636344363694127,0.005277494041539127,0.16668215030896993,A
I1,20/09/2020,Genoa,Crotone,H,1.9,3.6,4.0,1.91,3.6,4.0,1.95,3.4,4.0,1.93,3.69,4.15,1.91,3.6,4.0,2020/21,€111.93m,€52.75m,1.85,3.3,4.33,1.9083333333333332,0.03077697552103227,2.5847741821441605,0.016127672762112983,0.008588064046579108,0.16671100948294246,3.5316666666666667,0.13545191848852584,2.583891983622631,0.03835353992124375,0.020056630486078447,0.1669252260822452,4.079999999999999,0.12449899597988738,2.5842987581324146,0.030514459798992012,0.01429738562091512,0.1668112173376964,H
I1,20/09/2020,Sassuolo,Cagliari,D,1.95,3.75,3.75,1.95,3.9,3.6,1.97,3.6,3.6,1.95,3.92,3.81,1.95,3.7,3.75,2020/21,€241.74m,€187.83m,1.91,3.6,3.75,1.9466666666666663,0.01795054935711503,2.584900963578279,0.009221172614956353,0.004280821917808236,0.16668112154331807,3.7449999999999997,0.12829003598617203,2.584117967024755,0.03425635139817678,0.018914107699154276,0.16685951296489943,3.7099999999999995,0.08062257748298547,2.584620653016502,0.021731152960373444,0.011230907457322609,0.16674703824571852,H
I1,20/09/2020,Juventus,Sampdoria,H,1.28,5.5,10.5,1.28,6.0,10.0,1.3,6.25,9.5,1.28,6.09,11.4,1.29,5.5,11.0,2020/21,€633.30m,€127.18m,1.25,5.5,11.5,1.28,0.01527525231651948,2.584859418395558,0.011933790872280844,0.006076388888888978,0.16669090009908308,5.8066666666666675,0.31526003376401657,2.5828411726916523,0.054292772749256576,0.028798316111749017,0.16715020088921176,10.65,0.7274384280931733,2.581568729577743,0.06830407775522754,0.038341158059467834,0.1674851247003243,H
I1,21/09/2020,Milan,Bologna,H,1.57,4.33,5.5,1.57,4.25,5.5,1.6,4.1,5.5,1.6,4.32,5.68,1.57,4.2,5.8,2020/21,€547.78m,€153.60m,1.5,4.2,6.0,1.5683333333333334,0.033374973990834673,2.5846330948047385,0.02128053601966079,0.010449876018420096,0.16674605995043593,4.233333333333333,0.07866949147470645,2.5847128931816865,0.018583344442844044,0.010236220472440799,0.16672493378446965,5.663333333333334,0.18811934746029946,2.5841723931392866,0.033217071358499016,0.017559348636452837,0.1668427032714001,H
I1,26/09/2020,Torino,Atalanta,A,4.75,4.4,1.61,4.6,4.25,1.67,4.9,4.0,1.65,5.02,4.36,1.65,5.0,4.2,1.63,2020/21,€175.28m,€430.00m,5.25,4.0,1.62,4.92,0.20696215435033857,2.5836851952273068,0.04206547852649158,0.023486901535682142,0.16696343825607848,4.201666666666667,0.15710046325697322,2.583951248959772,0.03739003488860925,0.020692846753933708,0.16690354839507815,1.6383333333333334,0.020344259359556107,2.584851314857657,0.01241765576371685,0.006951508986096894,0.166692306502179,A
I1,26/09/2020,Cagliari,Lazio,A,5.0,4.0,1.66,4.75,4.0,1.7,4.9,3.85,1.7,5.08,4.13,1.68,5.0,3.9,1.7,2020/21,€187.83m,€326.33m,5.25,3.9,1.65,4.996666666666666,0.15347819244295113,2.5842819657220817,0.03071611589918969,0.01690015565932837,0.16682411851514242,3.963333333333333,0.09249624617007736,2.584571312008112,0.023337993146360984,0.012615643397813209,0.16675515025354293,1.6816666666666666,0.02034425935955619,2.5848567272815717,0.012097676526990796,0.0064420218037661015,0.16669133852325257,A
I1,26/09/2020,Sampdoria,Benevento,A,2.0,3.6,3.6,2.0,3.6,3.7,2.05,3.35,3.65,2.04,3.59,3.82,2.05,3.4,3.75,2020/21,€127.18m,€50.13m,2.0,3.4,3.8,2.0233333333333334,0.02357022603955152,2.584864630123678,0.01164920562086566,0.006040637012630606,0.16668925480774593,3.4899999999999998,0.10801234497346436,2.5842709281418403,0.03094909598093535,0.01623686723973275,0.16682706734112795,3.72,0.07852812659593156,2.584640594226614,0.021109711450519236,0.01194743130227019,0.16674158366291827,H
I1,26/09/2020,Inter,Fiorentina,H,1.5,4.5,6.0,1.55,4.1,6.25,1.57,4.0,5.75,1.57,4.21,6.2,1.52,4.4,6.0,2020/21,€663.90m,€286.80m,1.5,4.2,6.5,1.5350000000000001,0.02986078811194822,2.584689499010264,0.019453282157620988,0.01067680057908063,0.16672975838590004,4.235,0.16968107338965857,2.583807964958367,0.04006636915930544,0.022366522366522507,0.16692969912967298,6.116666666666667,0.23570226039551584,2.5838919850379267,0.038534429492454905,0.021344232515894707,0.16691379509869347,H
