Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA
SC0,13/03/2011,Rangers,Kilmarnock,2,1,H,1,0,H,A Muir,19,5,7,0,12,5,13,11,3,2,0,0,1.29,5.5,9.5,1.25,5.25,8.25,1.29,5.5,9.5,2010/11,€72.43m,€10.38m,1.33,5.5,10.0
SC0,16/03/2011,Dundee United,Hearts,2,0,H,0,0,D,I Brines,5,5,3,1,7,12,8,2,3,2,0,0,2.63,3.25,2.63,2.45,3.1,2.65,2.5,3.4,2.7,2010/11,€18.00m,€26.63m,2.62,3.25,2.75
SC0,19/03/2011,Dundee United,Inverness C,1,0,H,1,0,H,G Salmond,5,4,2,2,8,14,6,6,0,2,0,0,1.73,3.6,4.75,1.7,3.4,4.4,1.73,3.25,4.2,2010/11,€18.00m,€8.33m,1.75,3.5,4.75
SC0,19/03/2011,Hamilton,St Johnstone,0,0,D,0,0,D,B Madden,9,7,3,1,11,13,5,3,2,1,1,0,2.75,3.3,2.5,2.75,2.95,2.45,2.8,3.3,2.5,2010/11,€9.25m,€10.88m,2.88,3.2,2.5
SC0,19/03/2011,Hearts,St Mirren,3,2,H,0,1,A,S Finnie,16,11,7,6,13,13,4,3,0,3,0,0,1.53,3.8,6.5,1.5,3.7,5.75,1.44,3.75,6.0,2010/11,€26.63m,€7.70m,1.5,4.0,7.0
SC0,19/03/2011,Kilmarnock,Motherwell,3,1,H,2,1,H,M Tumilty,18,11,12,5,6,13,8,5,1,4,0,0,2.25,3.25,3.2,2.1,3.1,3.2,2.25,3.25,3.2,2010/11,€10.38m,€10.90m,2.3,3.3,3.12
SC0,02/04/2011,Motherwell,Aberdeen,2,1,H,1,0,H,S McLean,8,6,4,4,7,10,5,8,2,3,0,0,2.25,3.25,3.2,2.1,3.0,3.3,2.25,3.25,3.25,2010/11,€10.90m,€14.80m,2.38,3.2,3.25
SC0,02/04/2011,Rangers,Dundee United,2,3,A,1,1,D,S Conroy,9,8,6,3,9,11,6,2,1,2,0,0,1.36,4.75,8.0,1.3,4.75,7.75,1.36,4.8,8.0,2010/11,€72.43m,€18.00m,1.4,4.75,8.5
SC0,02/04/2011,St Johnstone,Kilmarnock,0,0,D,0,0,D,S Finnie,6,3,1,1,8,7,6,2,1,1,0,0,2.63,3.25,2.63,2.45,3.0,2.7,2.6,3.3,2.62,2010/11,€10.88m,€10.38m,2.75,3.2,2.75
SC0,02/04/2011,St Mirren,Hamilton,3,1,H,0,1,A,W Collum,4,3,3,2,19,17,3,5,2,1,0,1,2.2,3.25,3.25,2.0,3.1,3.5,2.1,3.3,3.5,2010/11,€7.70m,€9.25m,2.2,3.2,3.6
SC0,03/04/2011,Hibernian,Hearts,2,2,D,1,1,D,I Brines,18,7,9,4,12,6,3,6,2,2,0,1,2.9,3.25,2.4,2.7,3.0,2.45,2.7,3.25,2.6,2010/11,€25.00m,€26.63m,3.0,3.2,2.5
SC0,05/04/2011,St Johnstone,Rangers,0,2,A,0,1,A,C Allan,6,10,5,5,6,9,4,3,2,1,0,0,6.5,4.5,1.44,6.5,4.4,1.37,7.5,4.5,1.4,2010/11,€10.88m,€72.43m,7.5,4.5,1.44
SC0,06/04/2011,Celtic,Hibernian,3,1,H,3,0,H,E Norris,14,4,7,1,7,13,4,5,2,4,0,0,1.29,5.25,10.0,1.22,5.5,9.25,1.25,5.5,12.0,2010/11,€61.30m,€25.00m,1.29,5.5,13.0
SC0,06/04/2011,Motherwell,Dundee United,2,1,H,2,0,H,S O'Reilly,5,12,4,8,7,16,2,8,0,0,0,0,2.5,3.25,2.8,2.4,3.0,2.75,2.5,3.3,2.75,2010/11,€10.90m,€18.00m,2.6,3.25,2.88
SC0,06/04/2011,St Mirren,Aberdeen,3,2,H,1,0,H,G Salmond,7,11,6,3,17,13,3,8,2,1,0,0,2.6,3.2,2.75,2.4,3.0,2.75,2.5,3.3,2.75,2010/11,€7.70m,€14.80m,2.62,3.2,2.88
SC0,09/04/2011,Aberdeen,Hibernian,0,1,A,0,1,A,B Madden,13,4,4,2,9,11,8,2,1,2,0,0,2.4,3.3,2.9,2.25,3.1,2.9,2.38,3.25,3.0,2010/11,€14.80m,€25.00m,2.5,3.25,3.0
SC0,09/04/2011,Celtic,St Mirren,1,0,H,0,0,D,C Murray,11,6,2,1,7,9,6,3,0,1,0,0,1.17,7.0,15.0,1.15,6.5,11.5,1.17,7.0,15.0,2010/11,€61.30m,€7.70m,1.17,8.0,19.0
SC0,09/04/2011,Dundee United,St Johnstone,2,0,H,1,0,H,M Tumilty,8,5,2,2,10,9,7,5,3,3,0,1,1.67,3.75,5.0,1.6,3.5,5.0,1.62,3.75,5.5,2010/11,€18.00m,€10.88m,1.73,3.75,5.25
SC0,09/04/2011,Hearts,Motherwell,0,0,D,0,0,D,C Thomson,7,4,2,0,8,5,8,3,2,1,0,0,1.8,3.6,4.5,1.65,3.4,4.75,1.73,3.5,5.0,2010/11,€26.63m,€10.90m,1.83,3.5,4.75
SC0,09/04/2011,Kilmarnock,Inverness C,1,1,D,1,1,D,J McKendrick,6,6,5,2,6,13,7,4,0,1,0,0,2.0,3.3,3.75,1.85,3.25,3.8,1.91,3.6,3.75,2010/11,€10.38m,€8.33m,2.1,3.3,3.8
SC0,10/04/2011,Hamilton,Rangers,0,1,A,0,1,A,A Muir,6,10,1,7,9,10,3,2,1,3,0,0,9.5,5.5,1.29,9.0,5.0,1.25,10.0,5.5,1.29,2010/11,€9.25m,€72.43m,10.0,5.5,1.3
SC0,12/04/2011,St Johnstone,Celtic,0,1,A,0,1,A,I Brines,4,12,2,7,11,17,3,5,2,1,0,0,10.0,5.0,1.3,8.75,4.4,1.3,9.0,5.0,1.33,2010/11,€10.88m,€61.30m,12.0,5.0,1.3
SC0,13/04/2011,Aberdeen,Rangers,0,1,A,0,1,A,C Murray,8,10,3,5,16,9,1,7,1,2,0,0,7.0,4.0,1.5,6.0,4.0,1.44,6.5,4.0,1.5,2010/11,€14.80m,€72.43m,7.5,4.33,1.44
SC0,16/04/2011,Inverness C,Hearts,1,1,D,1,0,H,C Allan,12,8,6,7,12,9,5,8,4,2,1,0,3.3,3.25,2.2,3.0,3.1,2.2,3.1,3.4,2.25,2010/11,€8.33m,€26.63m,3.5,3.4,2.2
SC0,16/04/2011,Rangers,St Mirren,2,1,H,1,1,D,E Norris,10,5,3,3,11,14,4,3,0,2,0,0,1.17,7.0,15.0,1.16,6.25,11.5,1.2,6.0,15.0,2010/11,€72.43m,€7.70m,1.2,7.0,15.0
SC0,17/04/2011,Hibernian,Hamilton,1,2,A,0,2,A,B Winter,24,6,15,1,8,8,16,2,1,1,0,0,1.62,3.6,6.0,1.6,3.5,5.0,1.62,3.75,5.5,2010/11,€25.00m,€9.25m,1.67,3.6,6.0
SC0,19/04/2011,Dundee United,Rangers,0,4,A,0,1,A,W Collum,2,9,1,4,14,11,2,7,1,2,3,0,5.0,3.6,1.7,4.75,3.7,1.6,5.0,3.75,1.67,2010/11,€18.00m,€72.43m,5.0,3.75,1.75
SC0,20/04/2011,Kilmarnock,Celtic,0,4,A,0,3,A,A Muir,4,16,4,9,6,5,1,8,2,2,0,0,8.0,4.5,1.4,6.25,4.4,1.38,7.0,4.33,1.44,2010/11,€10.38m,€61.30m,8.5,4.75,1.4
SC0,23/04/2011,Dundee United,Kilmarnock,4,2,H,2,0,H,B Winter,16,10,6,9,11,7,7,6,3,3,0,0,1.91,3.4,4.0,1.8,3.4,3.8,2.0,3.5,3.6,2010/11,€18.00m,€10.38m,1.95,3.5,4.0
SC0,23/04/2011,Hearts,Motherwell,3,3,D,2,0,H,W Collum,14,10,5,8,14,14,7,11,2,4,0,0,1.83,3.5,4.33,1.7,3.3,4.6,1.83,3.5,4.33,2010/11,€26.63m,€10.90m,1.83,3.5,4.33
SC0,24/04/2011,Hibernian,St Mirren,1,1,D,1,1,D,A Muir,7,3,2,2,14,9,2,6,1,3,0,0,1.83,3.5,4.33,1.78,3.3,4.1,1.83,3.4,4.33,2010/11,€25.00m,€7.70m,1.83,3.5,4.33
SC0,24/04/2011,Rangers,Celtic,0,0,D,0,0,D,C Thomson,13,13,4,9,14,21,8,8,2,3,0,0,2.5,3.3,2.75,2.3,3.2,2.75,2.38,3.3,2.9,2010/11,€72.43m,€61.30m,2.5,3.3,2.75
SC0,25/04/2011,Hamilton,Aberdeen,1,1,D,0,0,D,C Murray,15,15,9,9,12,11,8,6,1,1,0,0,2.75,3.3,2.5,2.6,3.15,2.45,2.6,3.3,2.62,2010/11,€9.25m,€14.80m,2.75,3.3,2.5
SC0,25/04/2011,St Johnstone,Inverness C,0,3,A,0,1,A,B Madden,19,12,11,7,11,17,6,5,2,0,0,0,2.5,3.3,2.75,2.35,3.0,2.85,2.5,3.3,2.75,2010/11,€10.88m,€8.33m,2.5,3.3,2.75
SC0,30/04/2011,Aberdeen,Inverness C,1,0,H,0,0,D,G Salmond,11,10,5,5,21,15,5,6,1,2,0,0,2.25,3.4,3.1,2.2,3.1,3.0,2.25,3.4,3.1,2010/11,€14.80m,€8.33m,2.3,3.4,3.2
SC0,30/04/2011,Hibernian,St Johnstone,1,2,A,1,0,H,C Allan,7,9,3,3,18,12,6,4,2,1,0,0,2.0,3.5,3.6,2.0,3.2,3.4,2.0,3.5,3.6,2010/11,€25.00m,€10.88m,2.0,3.4,4.0
SC0,30/04/2011,Kilmarnock,Hearts,2,2,D,0,0,D,E Norris,14,6,6,2,11,20,4,4,5,3,0,0,2.63,3.3,2.63,2.45,3.1,2.65,2.62,3.3,2.62,2010/11,€10.38m,€26.63m,2.75,3.4,2.62
SC0,30/04/2011,Motherwell,Rangers,0,5,A,0,1,A,M Tumilty,5,13,3,10,8,8,5,2,3,1,0,0,6.5,4.2,1.5,5.0,3.9,1.53,6.5,4.0,1.5,2010/11,€10.90m,€72.43m,6.5,4.4,1.5
SC0,01/05/2011,Celtic,Dundee United,4,1,H,1,0,H,I Brines,22,7,15,3,6,8,10,4,0,1,0,0,1.25,5.5,12.0,1.25,5.25,8.25,1.3,5.0,10.0,2010/11,€61.30m,€18.00m,1.3,5.25,12.0
SC0,02/05/2011,St Mirren,Hamilton,0,1,A,0,0,D,C Thomson,9,19,6,11,15,14,7,2,1,2,1,1,2.0,3.5,3.6,1.91,3.2,3.7,2.1,3.5,3.25,2010/11,€7.70m,€9.25m,2.05,3.4,3.75
SC0,04/05/2011,Inverness C,Celtic,3,2,H,1,1,D,S O'Reilly,9,14,5,6,16,10,5,11,2,2,0,0,10.0,5.25,1.29,7.0,5.0,1.3,9.0,5.0,1.33,2010/11,€8.33m,€61.30m,12.0,5.5,1.29
SC0,07/05/2011,Aberdeen,St Johnstone,0,2,A,0,1,A,J McKendrick,2,7,1,3,8,2,3,6,1,0,0,0,2.2,3.3,3.25,2.15,3.1,3.1,2.1,3.3,3.5,2010/11,€14.80m,€10.88m,2.3,3.3,3.25
SC0,07/05/2011,Dundee United,Motherwell,4,0,H,2,0,H,B Winter,14,1,8,0,6,12,5,5,0,2,0,0,1.85,3.6,4.0,1.85,3.3,3.75,1.91,3.4,4.0,2010/11,€18.00m,€10.90m,2.0,3.5,4.0
SC0,07/05/2011,Hamilton,Hibernian,1,0,H,1,0,H,M Tumilty,13,10,7,2,6,7,6,4,0,2,0,1,2.63,3.25,2.63,2.7,3.0,2.45,2.4,3.4,2.8,2010/11,€9.25m,€25.00m,2.75,3.25,2.75
SC0,07/05/2011,Inverness C,St Mirren,1,0,H,0,0,D,B Madden,8,10,3,4,12,11,5,6,0,1,1,0,2.1,3.3,3.5,1.95,3.2,3.5,2.1,3.3,3.5,2010/11,€8.33m,€7.70m,2.1,3.3,3.5
SC0,07/05/2011,Rangers,Hearts,4,0,H,3,0,H,I Brines,16,6,9,2,14,8,10,0,4,3,0,1,1.3,5.0,10.0,1.3,4.75,7.75,1.33,5.0,9.0,2010/11,€72.43m,€26.63m,1.33,5.25,10.0
SC0,08/05/2011,Kilmarnock,Celtic,0,2,A,0,1,A,W Collum,3,9,1,2,11,17,2,5,2,2,0,0,10.0,5.0,1.3,7.75,4.75,1.3,10.0,5.0,1.3,2010/11,€10.38m,€61.30m,11.0,5.5,1.3
SC0,10/05/2011,Aberdeen,St Mirren,0,1,A,0,0,D,E Norris,4,3,1,2,16,14,1,5,2,1,0,0,2.25,3.25,3.2,2.2,3.1,3.0,2.2,3.4,3.2,2010/11,€14.80m,€7.70m,2.4,3.25,3.2
SC0,10/05/2011,Rangers,Dundee United,2,0,H,2,0,H,C Murray,13,8,7,3,9,11,5,4,0,0,0,0,1.22,6.0,13.0,1.2,5.75,9.75,1.22,6.0,12.0,2010/11,€72.43m,€18.00m,1.22,6.5,15.0
SC0,10/05/2011,St Johnstone,Hamilton,1,0,H,1,0,H,S Conroy,7,6,4,3,4,9,7,2,0,1,0,1,2.1,3.4,3.4,2.1,3.0,3.3,2.0,3.6,3.4,2010/11,€10.88m,€9.25m,2.38,3.25,3.25
SC0,11/05/2011,Hearts,Celtic,0,3,A,0,1,A,C Thomson,4,13,2,9,19,14,3,5,3,2,1,1,7.0,4.33,1.44,5.75,4.1,1.44,6.0,4.0,1.53,2010/11,€26.63m,€61.30m,7.5,4.6,1.44
SC0,11/05/2011,Inverness C,Hibernian,2,0,H,1,0,H,S Finnie,7,11,6,3,9,10,6,8,0,0,0,0,2.1,3.4,3.4,2.1,3.2,3.1,2.1,3.3,3.5,2010/11,€8.33m,€25.00m,2.25,3.4,3.3
SC0,11/05/2011,Motherwell,Kilmarnock,1,1,D,1,0,H,C Allan,7,14,6,12,13,3,3,7,1,1,0,0,2.25,3.4,3.1,2.2,3.2,2.9,2.38,3.4,2.88,2010/11,€10.90m,€10.38m,2.38,3.5,3.0
SC0,14/05/2011,Hamilton,Inverness C,1,2,A,0,1,A,I Brines,6,2,3,2,11,14,6,2,1,1,0,0,2.5,3.3,2.8,2.4,3.1,2.7,2.4,3.3,2.88,2010/11,€9.25m,€8.33m,2.5,3.2,2.88
SC0,14/05/2011,Hibernian,Aberdeen,1,3,A,1,0,H,W Collum,15,11,7,10,11,10,5,7,2,0,0,0,2.38,3.25,3.0,2.2,3.1,3.0,2.25,3.3,3.2,2010/11,€25.00m,€14.80m,2.25,3.2,3.25
SC0,14/05/2011,St Mirren,St Johnstone,0,0,D,0,0,D,C Murray,11,11,4,2,11,18,4,2,0,1,0,0,2.25,3.4,3.1,2.1,3.1,3.2,2.25,3.5,3.0,2010/11,€7.70m,€10.88m,2.38,3.3,3.0
SC0,15/05/2011,Celtic,Motherwell,4,0,H,2,0,H,A Muir,22,6,15,1,7,13,9,3,1,1,0,0,1.17,7.0,15.0,1.15,6.25,12.5,1.17,7.0,15.0,2010/11,€61.30m,€10.90m,1.17,7.0,19.0
SC0,15/05/2011,Dundee United,Hearts,2,1,H,1,1,D,S O'Reilly,10,4,5,4,3,8,10,3,2,3,0,0,2.2,3.3,3.3,2.3,3.0,2.9,2.25,3.3,3.2,2010/11,€18.00m,€26.63m,2.2,3.25,3.4
SC0,15/05/2011,Kilmarnock,Rangers,1,5,A,0,3,A,C Thomson,14,15,10,10,16,14,3,8,2,2,0,0,10.0,6.0,1.25,8.5,5.25,1.25,12.0,5.5,1.25,2010/11,€10.38m,€72.43m,10.5,5.5,1.29
SC0,23/07/2011,Aberdeen,St Johnstone,0,0,D,0,0,D,S Conroy,9,6,4,2,7,13,14,5,1,2,1,0,2.1,3.3,3.5,1.95,3.2,3.5,2.0,3.3,3.6,2011/12,€12.83m,€12.93m,2.1,3.3,3.6
SC0,23/07/2011,Motherwell,Inverness C,3,0,H,2,0,H,S McLean,12,11,7,2,12,12,5,6,3,1,0,0,2.1,3.3,3.5,2.0,3.1,3.5,2.0,3.3,3.5,2011/12,€8.53m,€8.08m,2.1,3.4,3.5
SC0,23/07/2011,Rangers,Hearts,1,1,D,0,1,A,C Murray,7,10,4,8,9,13,4,4,1,1,0,0,1.36,4.6,9.0,1.35,4.4,7.0,1.33,4.5,9.0,2011/12,€59.90m,€19.68m,1.36,4.75,8.5
SC0,24/07/2011,Dundee United,Kilmarnock,1,1,D,0,0,D,A Muir,11,9,4,4,7,8,13,10,1,1,0,0,1.83,3.5,4.33,1.8,3.4,3.8,1.83,3.4,4.0,2011/12,€14.83m,€10.10m,1.85,3.5,4.2
SC0,24/07/2011,Hibernian,Celtic,0,2,A,0,1,A,I Brines,0,6,0,4,15,15,0,6,1,0,0,0,8.5,4.33,1.4,6.25,4.2,1.4,8.0,4.33,1.4,2011/12,€12.90m,€66.18m,8.5,4.75,1.36
SC0,25/07/2011,Dunfermline,St Mirren,0,0,D,0,0,D,S O'Reilly,5,16,1,7,17,18,2,9,3,2,0,0,2.3,3.2,3.2,2.2,3.1,3.0,2.3,3.25,2.88,2011/12,€9.08m,€8.93m,2.3,3.2,3.25
SC0,30/07/2011,Inverness C,Hibernian,0,1,A,0,0,D,S Conroy,10,5,2,4,3,9,8,4,0,1,0,0,2.3,3.25,3.1,2.3,3.2,2.75,2.38,3.25,2.8,2011/12,€8.08m,€12.90m,2.25,3.25,3.25
SC0,30/07/2011,Kilmarnock,Motherwell,0,0,D,0,0,D,G Salmond,10,5,4,3,5,6,7,14,0,0,0,0,2.3,3.2,3.1,2.2,3.25,2.85,2.38,3.3,2.8,2011/12,€10.10m,€8.53m,2.4,3.2,3.0
SC0,30/07/2011,St Johnstone,Rangers,0,2,A,0,1,A,A Muir,10,12,4,10,9,15,2,6,1,1,0,0,6.0,4.0,1.53,5.5,3.8,1.5,7.0,3.8,1.5,2011/12,€12.93m,€59.90m,6.5,4.0,1.53
SC0,30/07/2011,St Mirren,Aberdeen,1,0,H,0,0,D,E Norris,12,7,5,5,10,17,7,1,3,4,0,0,2.63,3.2,2.7,2.5,3.2,2.5,2.6,3.3,2.6,2011/12,€8.93m,€12.83m,2.62,3.2,2.75
SC0,31/07/2011,Hearts,Dundee United,0,1,A,0,1,A,B Winter,8,5,2,2,8,10,9,6,1,1,0,0,2.0,3.3,3.8,1.85,3.35,3.65,1.91,3.4,3.75,2011/12,€19.68m,€14.83m,2.0,3.4,3.75
SC0,06/08/2011,Dundee United,St Mirren,1,1,D,0,1,A,C Allan,26,7,10,4,9,9,9,1,1,3,0,1,1.73,3.5,5.0,1.75,3.4,4.05,1.8,3.5,4.5,2011/12,€14.83m,€8.93m,1.8,3.5,5.0
SC0,06/08/2011,Dunfermline,Inverness C,3,3,D,1,0,H,S Finnie,4,3,3,3,12,12,7,7,2,3,0,0,2.63,3.25,2.63,2.35,3.25,2.65,2.4,3.3,2.88,2011/12,€9.08m,€8.08m,2.75,3.3,2.62
SC0,07/08/2011,Aberdeen,Celtic,0,1,A,0,0,D,C Murray,6,25,3,13,11,9,5,5,2,1,0,0,9.0,5.0,1.33,8.25,4.5,1.3,9.0,4.5,1.36,2011/12,€12.83m,€66.18m,10.0,5.5,1.33
SC0,07/08/2011,Motherwell,Hearts,1,0,H,0,0,D,S O'Reilly,12,9,9,6,12,9,10,7,1,1,1,1,2.6,3.2,2.75,2.4,3.2,2.6,2.5,3.3,2.75,2011/12,€8.53m,€19.68m,2.62,3.3,2.75
SC0,13/08/2011,Celtic,Dundee United,5,1,H,2,1,H,C Thomson,17,6,9,3,10,14,5,7,1,3,0,0,1.25,5.5,12.0,1.25,5.0,9.0,1.29,5.5,10.0,2011/12,€66.18m,€14.83m,1.25,6.0,13.0
SC0,13/08/2011,Hearts,Aberdeen,3,0,H,2,0,H,S Conroy,7,7,6,1,11,18,1,3,1,1,0,0,1.7,3.6,5.0,1.7,3.4,4.4,1.8,3.5,4.5,2011/12,€19.68m,€12.83m,1.73,3.8,4.75
SC0,13/08/2011,Inverness C,Rangers,0,2,A,0,0,D,E Norris,6,8,3,4,11,9,1,5,2,2,1,1,7.5,4.5,1.4,6.75,4.25,1.38,8.0,4.5,1.4,2011/12,€8.08m,€59.90m,8.0,4.6,1.44
SC0,13/08/2011,St Johnstone,Dunfermline,0,1,A,0,1,A,G Salmond,7,5,3,3,12,11,6,3,1,2,0,1,1.91,3.25,4.33,1.85,3.2,3.9,2.0,3.4,3.75,2011/12,€12.93m,€9.08m,1.91,3.4,4.33
SC0,13/08/2011,St Mirren,Motherwell,0,1,A,0,0,D,I Brines,3,6,3,5,7,15,6,5,2,2,0,0,2.6,3.25,2.7,2.55,3.0,2.6,2.62,3.3,2.62,2011/12,€8.93m,€8.53m,2.75,3.4,2.6
SC0,14/08/2011,Kilmarnock,Hibernian,4,1,H,2,1,H,S McLean,15,10,8,4,6,20,3,3,0,3,0,0,2.3,3.3,3.0,2.35,3.2,2.7,2.38,3.3,2.9,2011/12,€10.10m,€12.90m,2.38,3.4,3.0
SC0,20/08/2011,Aberdeen,Inverness C,2,1,H,2,0,H,C Allan,14,11,7,6,12,6,6,6,0,3,0,0,2.38,3.25,3.0,2.4,3.1,2.95,2.38,3.25,3.0,2011/12,€12.83m,€8.08m,2.4,3.3,3.1
SC0,20/08/2011,Dundee United,Dunfermline,0,1,A,0,0,D,S O'Reilly,7,3,4,1,12,14,13,1,1,1,0,0,1.7,3.5,5.25,1.7,3.4,5.0,1.73,3.5,5.0,2011/12,€14.83m,€9.08m,1.73,3.8,5.0
SC0,20/08/2011,Hibernian,St Mirren,1,2,A,1,2,A,A Muir,9,6,1,3,16,9,6,2,1,1,0,0,2.2,3.2,3.4,2.1,3.2,3.4,2.1,3.4,3.4,2011/12,€12.90m,€8.93m,2.2,3.25,3.6
SC0,21/08/2011,Celtic,St Johnstone,0,1,A,0,0,D,B Winter,17,5,7,3,8,6,9,7,0,3,0,0,1.2,6.0,16.0,1.18,6.5,12.5,1.2,6.5,13.0,2011/12,€66.18m,€12.93m,1.2,6.5,15.0
SC0,21/08/2011,Kilmarnock,Hearts,0,0,D,0,0,D,C Murray,6,12,1,8,9,11,2,7,0,4,0,0,2.63,3.3,2.6,2.75,3.2,2.5,2.62,3.3,2.62,2011/12,€10.10m,€19.68m,2.62,3.3,2.62
SC0,21/08/2011,Motherwell,Rangers,0,3,A,0,2,A,C Thomson,5,16,5,9,8,11,10,6,1,2,0,0,5.5,3.6,1.67,5.5,3.6,1.6,6.0,3.6,1.62,2011/12,€8.53m,€59.90m,5.4,3.8,1.7
SC0,27/08/2011,Dunfermline,Motherwell,2,4,A,0,2,A,E Norris,8,6,2,4,12,6,3,3,2,1,0,0,2.8,3.25,2.5,2.85,3.1,2.45,2.75,3.3,2.5,2011/12,€9.08m,€8.53m,2.88,3.3,2.5
SC0,27/08/2011,Inverness C,Kilmarnock,2,1,H,1,1,D,B Madden,11,9,5,4,17,15,4,5,3,2,0,0,2.25,3.4,3.1,2.25,3.2,3.1,2.4,3.3,2.9,2011/12,€8.08m,€10.10m,2.3,3.5,3.12
SC0,27/08/2011,St Johnstone,Dundee United,3,3,D,3,1,H,C Richmond,10,13,7,6,12,13,8,6,2,0,0,0,2.5,3.25,2.8,2.5,3.1,2.8,2.5,3.3,2.75,2011/12,€12.93m,€14.83m,2.6,3.25,2.88
SC0,28/08/2011,Hearts,Hibernian,2,0,H,1,0,H,C Thomson,15,9,7,5,20,15,8,3,1,5,0,0,1.8,3.4,4.75,1.75,3.5,5.25,1.83,3.4,4.33,2011/12,€19.68m,€12.90m,1.8,3.6,5.0
SC0,28/08/2011,Rangers,Aberdeen,2,0,H,1,0,H,I Brines,15,8,7,4,10,7,3,2,2,1,0,0,1.25,6.0,10.0,1.26,5.5,9.5,1.29,5.5,10.0,2011/12,€59.90m,€12.83m,1.29,5.5,12.0
SC0,28/08/2011,St Mirren,Celtic,0,2,A,0,2,A,W Collum,13,13,8,7,12,13,10,6,0,0,0,0,8.5,4.75,1.36,8.5,3.9,1.42,8.0,4.5,1.4,2011/12,€8.93m,€66.18m,9.0,4.6,1.4
SC0,10/09/2011,Celtic,Motherwell,4,0,H,2,0,H,A Muir,16,4,8,1,10,8,6,8,1,2,0,0,1.25,5.5,12.0,1.22,5.5,12.5,1.22,6.0,12.0,2011/12,€66.18m,€8.53m,1.18,6.0,13.0
SC0,10/09/2011,Dundee United,Rangers,0,1,A,0,0,D,C Murray,13,13,5,6,9,7,10,10,2,3,1,0,6.5,3.8,1.53,7.0,4.1,1.44,7.0,4.0,1.5,2011/12,€14.83m,€59.90m,7.5,4.4,1.4
SC0,10/09/2011,Inverness C,Hearts,1,1,D,0,0,D,W Collum,6,5,3,3,15,12,2,6,1,2,0,0,3.1,3.25,2.3,3.1,3.1,2.3,2.9,3.3,2.38,2011/12,€8.08m,€19.68m,3.3,3.4,2.25
SC0,10/09/2011,Kilmarnock,Dunfermline,3,2,H,2,1,H,B Winter,7,6,4,2,1,4,3,5,1,3,0,0,1.83,3.4,4.5,1.8,3.25,4.6,1.91,3.4,4.0,2011/12,€10.10m,€9.08m,1.91,3.5,4.4
SC0,10/09/2011,St Mirren,St Johnstone,0,0,D,0,0,D,S McLean,10,8,4,1,10,17,4,2,3,4,0,0,2.3,3.2,3.1,2.3,3.0,3.2,2.38,3.3,2.9,2011/12,€8.93m,€12.93m,2.3,3.4,3.2
SC0,11/09/2011,Hibernian,Aberdeen,0,0,D,0,0,D,S O'Reilly,12,7,7,4,10,11,6,10,4,1,0,0,2.3,3.2,3.1,2.3,3.1,3.1,2.38,3.25,3.0,2011/12,€12.90m,€12.83m,2.5,3.2,3.1
SC0,17/09/2011,Aberdeen,Kilmarnock,2,2,D,1,2,A,I Brines,12,4,5,3,12,15,8,3,2,3,0,0,2.4,3.3,2.88,2.4,3.1,2.95,2.38,3.3,2.9,2011/12,€12.83m,€10.10m,2.4,3.3,3.12
SC0,17/09/2011,Dundee United,Inverness C,3,1,H,2,1,H,S Conroy,7,8,5,3,10,11,7,8,1,2,0,0,1.73,3.5,5.0,1.75,3.5,4.5,1.83,3.5,4.33,2011/12,€14.83m,€8.08m,1.8,3.6,5.0
SC0,17/09/2011,Dunfermline,Hibernian,2,2,D,0,1,A,C Murray,11,16,5,10,7,9,6,8,0,3,0,0,2.4,3.3,2.88,2.4,3.25,2.8,2.38,3.3,2.9,2011/12,€9.08m,€12.90m,2.5,3.4,2.88
SC0,17/09/2011,Hearts,St Mirren,2,0,H,1,0,H,C Richmond,5,1,0,1,11,10,13,2,1,3,0,0,1.73,3.5,5.0,1.7,3.4,5.0,1.8,3.3,5.0,2011/12,€19.68m,€8.93m,1.8,3.6,5.0
SC0,17/09/2011,Motherwell,St Johnstone,0,3,A,0,1,A,C Allan,6,7,3,6,3,12,5,4,0,2,0,0,1.91,3.4,4.0,1.88,3.25,4.1,1.83,3.4,4.5,2011/12,€8.53m,€12.93m,2.0,3.5,4.0
SC0,18/09/2011,Rangers,Celtic,4,2,H,1,2,A,C Thomson,13,6,6,5,8,19,3,3,0,2,0,1,2.4,3.3,2.88,2.3,3.2,3.0,2.5,3.1,3.0,2011/12,€59.90m,€66.18m,2.5,3.3,3.0
SC0,24/09/2011,Celtic,Inverness C,2,0,H,2,0,H,W Collum,7,4,4,2,7,13,5,9,0,1,0,0,1.17,6.5,17.0,1.16,6.5,15.5,1.2,6.5,13.0,2011/12,€66.18m,€8.08m,1.2,7.0,17.0
SC0,24/09/2011,Dunfermline,Rangers,0,4,A,0,2,A,I Brines,5,17,4,10,9,10,4,11,1,0,0,0,9.0,5.0,1.33,8.75,4.6,1.34,9.0,4.5,1.36,2011/12,€9.08m,€59.90m,9.5,5.0,1.33
