Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP
SP1,2018/19,26/08/2018,Girona,Real Madrid,A,97.25,896.1,2,2,1,4,8.0,5.5,1.36,1.0,1.0,1.0,1.0,1.0,1.0,9.25,4.75,1.36,1.0,1.0,1.0,7.0,5.2,1.4,1.0,1.0,1.0,8.99,5.42,1.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,5.5,1.33,7.0,5.5,1.36,0,0,0,0,16,1,1,1,1,6,6,6,1,1,1,6,6,6,10,3
SP1,2018/19,26/08/2018,Sevilla,Villarreal,D,306.3,230.65,2,2,0,0,1.72,4.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.9,4.75,1.0,1.0,1.0,1.75,3.9,4.45,1.0,1.0,1.0,1.79,3.98,4.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.9,4.6,1.75,3.9,4.33,0,0,0,0,3,13,4,4,4,1,1,1,4,4,4,1,1,1,7,5
SP1,2018/19,27/08/2018,Ath Bilbao,Huesca,D,234.25,61.4,2,2,2,2,1.61,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.75,6.5,1.0,1.0,1.0,1.63,3.8,5.7,1.0,1.0,1.0,1.64,3.8,6.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.8,6.0,1.65,3.6,5.5,0,0,0,0,5,6,4,4,4,4,4,4,4,4,4,4,4,4,16,0
SP1,2018/19,27/08/2018,Levante,Celta,A,107.85,234.1,2,2,1,2,2.4,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.25,2.95,1.0,1.0,1.0,2.45,3.25,2.95,1.0,1.0,1.0,2.52,3.31,3.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.3,3.0,2.45,3.25,2.9,0,0,0,0,10,8,3,3,3,4,4,4,4,4,4,3,3,3,15,12
SP1,2018/19,31/08/2018,Eibar,Sociedad,H,93.9,300.95,3,3,2,1,2.75,3.25,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.65,1.0,1.0,1.0,2.95,3.2,2.5,1.0,1.0,1.0,2.8,3.31,2.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.3,2.7,2.7,3.25,2.62,0,0,0,0,3,10,3,3,3,4,4,4,3,3,3,5,5,5,9,11
SP1,2018/19,31/08/2018,Getafe,Valladolid,D,132.2,83.0,3,3,0,0,1.9,3.2,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,5.0,1.0,1.0,1.0,1.9,3.2,4.7,1.0,1.0,1.0,1.93,3.18,5.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,4.8,1.91,3.2,4.5,0,0,0,0,1,19,4,4,4,2,2,2,2,2,2,0,0,0,8,0
SP1,2018/19,31/08/2018,Villarreal,Girona,A,230.65,97.25,3,3,0,1,1.57,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,4.2,6.0,1.0,1.0,1.0,1.65,3.8,5.4,1.0,1.0,1.0,1.57,4.17,6.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.2,6.5,1.57,4.0,5.8,0,0,1,1,11,7,1,1,1,4,4,4,1,1,1,2,2,2,5,10
SP1,2018/19,01/09/2018,Celta,Ath Madrid,H,234.1,969.7,3,3,2,0,5.5,3.4,1.75,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.6,1.75,1.0,1.0,1.0,4.8,3.7,1.75,1.0,1.0,1.0,4.93,3.66,1.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.6,1.8,4.6,3.4,1.8,1,0,0,1,2,14,7,7,7,4,4,4,5,5,5,2,2,2,12,2
SP1,2018/19,01/09/2018,Real Madrid,Leganes,H,896.1,112.45,3,3,4,1,1.12,9.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12,8.75,23.0,1.0,1.0,1.0,1.12,9.0,20.0,1.0,1.0,1.0,1.13,9.73,25.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11,10.0,31.0,1.1,9.5,21.0,0,0,0,0,13,6,9,9,9,1,1,1,10,10,10,4,4,4,3,17
SP1,2018/19,02/09/2018,Alaves,Espanol,H,110.8,174.7,3,3,2,1,2.9,3.1,2.54,1.0,1.0,1.0,1.0,1.0,1.0,2.85,3.1,2.65,1.0,1.0,1.0,2.7,3.1,2.8,1.0,1.0,1.0,2.93,3.16,2.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.1,2.6,2.88,3.2,2.5,0,0,0,0,5,17,4,4,4,4,4,4,2,2,2,4,4,4,14,13
SP1,2018/19,02/09/2018,Barcelona,Huesca,H,1160.0,61.4,3,3,8,2,1.08,11.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,12.0,36.0,1.0,1.0,1.0,1.07,13.0,26.0,1.0,1.0,1.0,1.09,13.22,30.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,13.0,41.0,1.05,13.0,34.0,0,0,0,0,4,1,9,9,9,4,4,4,12,12,12,6,6,6,1,0
SP1,2018/19,02/09/2018,Betis,Sevilla,H,290.75,306.3,3,3,1,0,2.8,3.5,2.45,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.5,2.45,1.0,1.0,1.0,2.8,3.4,2.5,1.0,1.0,1.0,2.77,3.87,2.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.75,2.4,2.7,3.5,2.5,0,0,0,0,15,8,4,4,4,4,4,4,1,1,1,4,4,4,6,7
SP1,2018/19,02/09/2018,Levante,Valencia,D,107.85,499.65,3,3,2,2,3.75,3.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7,3.3,2.1,1.0,1.0,1.0,3.4,3.3,2.2,1.0,1.0,1.0,3.61,3.59,2.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.6,2.1,3.4,3.6,2.05,0,0,0,0,9,16,4,4,4,2,2,2,6,6,6,3,3,3,15,4
SP1,2018/19,14/09/2018,Huesca,Vallecano,A,61.4,86.7,4,3,0,1,2.14,3.5,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.6,3.4,1.0,1.0,1.0,2.2,3.55,3.2,1.0,1.0,1.0,2.26,3.57,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.7,3.3,2.2,3.5,3.1,0,0,0,0,18,12,1,4,4,3,3,3,4,6,6,2,3,3,0,0
SP1,2018/19,15/09/2018,Ath Bilbao,Real Madrid,D,234.25,896.1,3,4,1,1,6.0,4.33,1.53,1.0,1.0,1.0,1.0,1.0,1.0,5.5,4.4,1.57,1.0,1.0,1.0,5.2,4.45,1.57,1.0,1.0,1.0,5.46,4.7,1.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.75,4.5,1.57,5.0,4.5,1.57,0,0,0,0,16,18,5,5,5,9,9,9,5,5,5,10,10,10,16,3
SP1,2018/19,15/09/2018,Ath Madrid,Eibar,D,969.7,93.9,4,4,1,1,1.36,4.33,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.6,10.0,1.0,1.0,1.0,1.35,4.7,10.0,1.0,1.0,1.0,1.36,4.78,11.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.75,9.5,1.36,4.5,9.0,0,0,0,0,9,15,4,5,5,4,4,4,2,3,3,3,4,4,2,9
SP1,2018/19,15/09/2018,Sociedad,Barcelona,A,300.95,1160.0,4,4,1,2,7.0,5.25,1.4,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.25,1.4,1.0,1.0,1.0,6.5,4.7,1.45,1.0,1.0,1.0,7.05,5.46,1.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,5.25,1.4,6.0,4.8,1.44,0,0,0,0,13,1,1,4,4,9,12,12,4,6,6,11,14,14,11,1
SP1,2018/19,15/09/2018,Valencia,Betis,D,499.65,290.75,4,4,0,0,1.75,3.75,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.9,4.5,1.0,1.0,1.0,1.7,3.75,5.0,1.0,1.0,1.0,1.75,4.06,4.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.9,4.8,1.75,3.75,4.4,0,0,0,0,17,10,2,3,3,5,5,5,2,3,3,1,1,1,4,6
SP1,2018/19,16/09/2018,Espanol,Levante,H,174.7,107.85,4,4,1,0,1.72,3.6,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.78,3.5,5.0,1.0,1.0,1.0,1.8,3.6,4.5,1.0,1.0,1.0,1.79,3.8,4.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.8,4.75,1.75,3.75,4.5,0,0,0,0,5,11,6,7,7,1,4,4,4,5,5,3,6,6,13,15
SP1,2018/19,16/09/2018,Leganes,Villarreal,A,112.45,230.65,4,4,0,1,3.0,3.1,2.54,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.1,2.5,1.0,1.0,1.0,3.0,3.1,2.5,1.0,1.0,1.0,3.08,3.19,2.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.2,2.55,2.9,3.2,2.5,0,0,0,0,20,14,1,1,1,4,4,4,3,4,4,1,2,2,17,5
SP1,2018/19,16/09/2018,Sevilla,Getafe,A,306.3,132.2,4,4,0,2,1.55,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,4.1,6.5,1.0,1.0,1.0,1.57,4.05,5.9,1.0,1.0,1.0,1.56,4.18,6.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.1,6.0,1.57,3.9,5.8,0,0,1,1,12,6,1,4,4,7,7,7,0,4,4,4,4,4,7,8
SP1,2018/19,16/09/2018,Valladolid,Alaves,A,83.0,110.8,4,4,0,1,2.2,3.1,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.8,1.0,1.0,1.0,2.2,3.05,3.7,1.0,1.0,1.0,2.25,3.13,3.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,3.7,2.25,2.9,3.6,0,0,1,1,19,3,1,2,2,7,7,7,0,0,0,3,3,3,0,14
SP1,2018/19,17/09/2018,Girona,Celta,H,97.25,234.1,4,4,3,2,2.4,3.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.3,3.1,1.0,1.0,1.0,2.35,3.4,2.95,1.0,1.0,1.0,2.42,3.53,3.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.4,2.9,2.38,3.4,2.88,0,0,0,0,7,4,6,7,7,6,7,7,5,5,5,6,7,7,10,12
SP1,2018/19,21/09/2018,Huesca,Sociedad,A,61.4,300.95,5,5,0,1,3.6,3.4,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.4,2.1,1.0,1.0,1.0,3.3,3.4,2.2,1.0,1.0,1.0,3.75,3.53,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7,3.5,2.1,3.5,3.4,2.1,0,0,0,0,18,3,0,4,4,3,7,7,2,6,6,3,7,7,0,11
SP1,2018/19,22/09/2018,Celta,Valladolid,D,234.1,83.0,5,5,3,3,1.75,3.5,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.75,5.5,1.0,1.0,1.0,1.73,3.65,5.0,1.0,1.0,1.0,1.74,3.65,5.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.75,5.25,1.75,3.6,4.8,0,0,0,0,17,10,4,8,8,2,3,3,7,10,10,3,3,3,12,0
SP1,2018/19,22/09/2018,Eibar,Leganes,H,93.9,112.45,5,5,1,0,2.04,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.8,1.0,1.0,1.0,2.05,3.2,4.0,1.0,1.0,1.0,2.08,3.35,4.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.3,4.2,2.05,3.25,3.8,0,0,0,0,4,18,7,7,7,0,1,1,4,5,5,1,4,4,9,17
SP1,2018/19,22/09/2018,Getafe,Ath Madrid,A,132.2,969.7,5,5,0,2,5.0,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.2,1.85,1.0,1.0,1.0,5.0,3.2,1.85,1.0,1.0,1.0,5.22,3.32,1.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.2,3.3,1.87,4.75,3.3,1.83,0,0,0,0,12,20,4,7,7,4,8,8,2,4,4,3,5,5,8,2
SP1,2018/19,22/09/2018,Real Madrid,Espanol,H,896.1,174.7,5,5,1,0,1.18,7.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19,7.5,13.5,1.0,1.0,1.0,1.2,7.0,13.0,1.0,1.0,1.0,1.2,7.17,17.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,7.0,15.0,1.2,7.0,12.0,0,0,0,0,11,6,7,13,13,3,7,7,6,12,12,2,5,5,3,13
SP1,2018/19,22/09/2018,Vallecano,Alaves,A,86.7,110.8,4,5,1,5,2.04,3.4,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.3,3.6,1.0,1.0,1.0,2.2,3.4,3.3,1.0,1.0,1.0,2.16,3.54,3.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.5,3.6,2.1,3.4,3.5,0,0,1,1,2,9,3,3,3,7,7,7,2,3,3,3,3,3,0,14
SP1,2018/19,23/09/2018,Barcelona,Girona,D,1160.0,97.25,5,5,2,2,1.08,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,11.5,26.0,1.0,1.0,1.0,1.1,9.1,28.0,1.0,1.0,1.0,1.08,13.12,36.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,12.0,36.0,1.07,11.0,26.0,0,0,0,0,1,7,7,13,13,7,8,8,12,16,16,6,7,7,1,10
SP1,2018/19,23/09/2018,Betis,Ath Bilbao,D,290.75,234.25,5,4,2,2,2.14,3.3,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.4,3.3,1.0,1.0,1.0,2.2,3.4,3.35,1.0,1.0,1.0,2.21,3.49,3.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.5,3.3,2.2,3.4,3.2,0,1,0,1,14,13,5,6,6,2,6,6,3,3,3,3,7,7,6,16
SP1,2018/19,23/09/2018,Levante,Sevilla,A,107.85,306.3,5,5,2,6,3.5,3.6,2.04,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.4,2.15,1.0,1.0,1.0,3.3,3.65,2.1,1.0,1.0,1.0,3.34,3.7,2.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.8,2.15,3.2,3.7,2.1,0,0,0,0,16,8,1,4,4,3,7,7,4,8,8,6,10,10,15,7
SP1,2018/19,23/09/2018,Villarreal,Valencia,D,230.65,499.65,5,5,0,0,2.25,3.25,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.4,3.0,1.0,1.0,1.0,2.45,3.4,2.85,1.0,1.0,1.0,2.31,3.44,3.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.5,3.2,2.3,3.4,3.0,0,1,0,1,5,15,4,5,5,3,4,4,1,2,2,2,3,3,5,4
SP1,2018/19,25/09/2018,Ath Madrid,Huesca,H,969.7,61.4,6,6,3,0,1.22,6.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.25,15.0,1.0,1.0,1.0,1.22,6.2,13.5,1.0,1.0,1.0,1.24,6.1,16.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,6.25,15.0,1.25,5.8,13.0,0,0,0,0,13,5,7,10,11,0,1,4,6,7,8,0,4,6,2,0
SP1,2018/19,25/09/2018,Espanol,Eibar,H,174.7,93.9,6,6,1,0,1.9,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.3,4.4,1.0,1.0,1.0,1.95,3.2,4.4,1.0,1.0,1.0,1.96,3.33,4.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.3,4.6,1.95,3.3,4.2,0,0,0,0,3,20,6,9,10,4,7,7,2,5,6,2,4,5,13,9
SP1,2018/19,25/09/2018,Sociedad,Vallecano,D,300.95,86.7,6,5,2,2,1.61,4.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,4.0,5.5,1.0,1.0,1.0,1.65,4.0,5.0,1.0,1.0,1.0,1.69,3.98,5.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,4.1,5.4,1.67,4.0,5.0,0,0,0,0,5,13,4,5,8,2,5,5,4,7,9,5,6,7,11,0
SP1,2018/19,26/09/2018,Ath Bilbao,Villarreal,A,234.25,230.65,5,6,0,3,2.25,3.3,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,3.4,1.0,1.0,1.0,2.15,3.35,3.45,1.0,1.0,1.0,2.17,3.5,3.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.5,3.5,2.2,3.3,3.4,0,0,1,1,10,17,2,6,6,4,5,5,3,7,7,1,2,2,16,5
SP1,2018/19,26/09/2018,Leganes,Barcelona,H,112.45,1160.0,6,6,2,1,12.0,6.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,10.5,6.25,1.26,1.0,1.0,1.0,11.0,6.1,1.25,1.0,1.0,1.0,12.3,6.21,1.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.5,6.0,1.29,9.5,6.0,1.29,1,0,0,1,19,1,3,4,4,4,10,13,2,5,6,5,14,17,17,1
SP1,2018/19,26/09/2018,Sevilla,Real Madrid,H,306.3,896.1,6,6,3,0,4.33,4.2,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.33,4.2,1.72,1.0,1.0,1.0,4.05,4.2,1.75,1.0,1.0,1.0,4.23,4.27,1.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,4.4,1.75,3.9,4.2,1.8,0,0,0,0,6,2,6,7,10,4,10,13,9,9,13,2,10,12,7,3
SP1,2018/19,26/09/2018,Valencia,Celta,D,499.65,234.1,6,6,1,1,1.66,4.0,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.7,4.0,4.75,1.0,1.0,1.0,1.85,3.8,4.0,1.0,1.0,1.0,1.71,4.17,4.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,4.2,4.75,1.73,4.2,4.4,0,0,0,0,16,7,3,4,5,2,8,9,1,3,4,6,10,11,4,12
SP1,2018/19,27/09/2018,Alaves,Getafe,D,110.8,132.2,6,6,1,1,2.8,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.0,2.75,1.0,1.0,1.0,2.8,2.9,2.85,1.0,1.0,1.0,2.84,3.02,2.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.0,2.8,2.8,3.0,2.8,0,1,0,1,4,11,7,11,11,4,8,8,7,9,9,3,5,5,14,8
SP1,2018/19,27/09/2018,Girona,Betis,A,97.25,290.75,6,6,0,1,2.5,3.3,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.4,2.75,1.0,1.0,1.0,2.5,3.4,2.8,1.0,1.0,1.0,2.55,3.54,2.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.5,2.75,2.5,3.5,2.75,0,0,0,0,12,8,4,7,8,5,9,9,5,7,7,3,4,4,10,6
SP1,2018/19,27/09/2018,Valladolid,Levante,H,83.0,107.85,6,6,2,1,2.04,3.5,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,3.6,1.0,1.0,1.0,2.05,3.45,3.6,1.0,1.0,1.0,2.09,3.64,3.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,3.6,2.1,3.5,3.5,0,0,0,0,14,18,4,5,6,0,1,4,5,5,5,3,6,9,0,15
SP1,2018/19,28/09/2018,Vallecano,Espanol,D,86.7,174.7,6,7,2,2,2.8,3.3,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.75,1.0,1.0,1.0,2.75,3.25,2.65,1.0,1.0,1.0,2.8,3.37,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.3,2.7,2.75,3.3,2.6,0,1,0,1,17,5,2,5,5,6,9,10,5,6,7,2,5,6,0,13
SP1,2018/19,29/09/2018,Barcelona,Ath Bilbao,D,1160.0,234.25,7,6,1,1,1.16,7.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,8.0,16.5,1.0,1.0,1.0,1.17,7.5,15.0,1.0,1.0,1.0,1.15,8.49,20.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,9.0,17.0,1.15,8.5,15.0,0,0,0,0,9,10,2,8,14,1,3,7,4,14,18,2,5,9,1,16
SP1,2018/19,29/09/2018,Eibar,Sevilla,A,93.9,306.3,7,7,1,3,3.3,3.4,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.5,2.2,1.0,1.0,1.0,3.2,3.4,2.25,1.0,1.0,1.0,3.26,3.54,2.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.4,2.3,3.2,3.4,2.25,0,0,0,0,16,8,3,7,7,9,9,13,2,5,6,12,12,16,9,7
SP1,2018/19,29/09/2018,Real Madrid,Ath Madrid,D,896.1,969.7,7,7,0,0,2.0,3.5,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.6,1.0,1.0,1.0,2.1,3.4,3.5,1.0,1.0,1.0,2.11,3.38,3.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.5,3.7,2.1,3.5,3.4,0,0,0,0,1,16,4,8,14,7,8,12,1,6,12,5,6,8,3,2
SP1,2018/19,29/09/2018,Sociedad,Valencia,A,300.95,499.65,7,7,0,1,2.2,3.4,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.4,3.2,1.0,1.0,1.0,2.3,3.4,3.1,1.0,1.0,1.0,2.34,3.52,3.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.5,3.1,2.38,3.4,3.0,0,0,0,0,17,3,7,7,11,5,7,8,6,8,12,2,4,5,11,4
SP1,2018/19,30/09/2018,Betis,Leganes,H,290.75,112.45,7,7,1,0,1.64,3.8,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.8,5.25,1.0,1.0,1.0,1.67,3.75,5.3,1.0,1.0,1.0,1.69,3.91,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.8,5.4,1.7,3.7,5.25,0,0,0,0,2,4,7,11,12,3,3,4,4,5,5,2,3,6,6,17
SP1,2018/19,30/09/2018,Huesca,Girona,D,61.4,97.25,7,7,1,1,2.5,3.3,2.9,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.2,2.9,1.0,1.0,1.0,2.45,3.2,3.0,1.0,1.0,1.0,2.52,3.34,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.3,3.0,2.5,3.3,2.9,0,1,0,1,8,14,1,1,5,2,8,9,1,3,7,3,7,8,0,10
SP1,2018/19,30/09/2018,Levante,Alaves,H,107.85,110.8,7,7,2,1,2.14,3.5,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,3.4,1.0,1.0,1.0,2.15,3.4,3.35,1.0,1.0,1.0,2.22,3.52,3.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.5,3.3,2.2,3.4,3.3,0,0,0,0,5,20,3,4,7,4,10,11,5,7,11,7,10,10,15,14
SP1,2018/19,30/09/2018,Villarreal,Valladolid,A,230.65,83.0,7,7,0,1,1.53,4.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.9,6.75,1.0,1.0,1.0,1.55,4.05,6.2,1.0,1.0,1.0,1.55,4.18,6.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,4.1,6.5,1.57,4.0,6.0,0,0,1,1,19,12,4,7,8,7,8,9,3,4,5,6,6,6,5,0
SP1,2018/19,01/10/2018,Celta,Getafe,D,234.1,132.2,7,7,1,1,2.0,3.5,3.8,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.3,4.0,1.0,1.0,1.0,2.0,3.35,4.0,1.0,1.0,1.0,2.02,3.38,4.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.5,3.9,2.05,3.4,3.75,0,0,0,0,15,6,3,6,10,2,6,9,5,9,12,2,4,6,12,8
