Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise
I1,2018/19,03/03/2019,Atalanta,Fiorentina,H,367.68,315.33,26,26,1.85,3.75,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.87,3.7,4.1,1.0,1.0,1.0,1.85,3.75,4.05,1.0,1.0,1.0,1.92,3.83,4.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.7,4.33,1.85,3.7,4.2,0,0,0,0
I1,2018/19,03/03/2019,Genoa,Frosinone,D,191.73,54.53,26,26,1.66,3.6,5.75,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.7,6.0,1.0,1.0,1.0,1.67,3.65,5.5,1.0,1.0,1.0,1.69,3.69,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.7,6.25,1.65,3.6,6.0,0,0,0,0
I1,2018/19,03/03/2019,Napoli,Juventus,A,646.8,871.05,26,26,2.3,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.2,3.2,1.0,1.0,1.0,2.35,3.2,3.2,1.0,1.0,1.0,2.4,3.28,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,3.3,2.38,3.25,3.1,0,0,0,0
I1,2018/19,03/03/2019,Spal,Sampdoria,A,97.4,216.75,26,26,2.8,3.1,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.7,1.0,1.0,1.0,2.7,3.15,2.7,1.0,1.0,1.0,2.78,3.27,2.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.1,2.8,2.7,3.2,2.75,0,0,0,0
I1,2018/19,03/03/2019,Torino,Chievo,H,239.23,54.7,26,26,1.44,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,4.33,8.0,1.0,1.0,1.0,1.45,4.3,7.6,1.0,1.0,1.0,1.47,4.48,7.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,4.2,9.0,1.42,4.33,8.5,0,0,0,0
I1,2018/19,03/03/2019,Udinese,Bologna,H,201.2,119.68,25,26,2.8,3.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.7,2.95,2.9,1.0,1.0,1.0,2.75,3.0,2.8,1.0,1.0,1.0,2.87,3.01,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.88,2.9,2.88,2.7,2.9,3.0,0,0,0,0
I1,2018/19,08/03/2019,Juventus,Udinese,H,871.05,201.2,27,26,1.36,4.75,9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.75,9.5,1.0,1.0,1.0,1.37,4.7,9.0,1.0,1.0,1.0,1.39,4.77,9.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.75,9.5,1.38,4.6,9.5,0,0,0,0
I1,2018/19,09/03/2019,Chievo,Milan,A,54.7,578.48,27,27,6.0,4.0,1.55,1.0,1.0,1.0,1.0,1.0,1.0,6.75,3.8,1.57,1.0,1.0,1.0,6.5,4.3,1.5,1.0,1.0,1.0,6.59,4.03,1.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.25,4.0,1.6,6.5,3.9,1.57,0,0,0,0
I1,2018/19,09/03/2019,Parma,Genoa,H,95.75,191.73,27,27,2.8,3.1,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.0,2.75,1.0,1.0,1.0,2.75,3.15,2.7,1.0,1.0,1.0,2.84,3.1,2.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.1,2.8,2.8,3.0,2.75,0,0,0,0
I1,2018/19,10/03/2019,Bologna,Cagliari,H,119.68,155.38,27,27,1.95,3.1,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.2,4.4,1.0,1.0,1.0,1.9,3.35,4.4,1.0,1.0,1.0,1.95,3.38,4.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.93,3.3,4.6,1.95,3.25,4.33,0,0,0,0
I1,2018/19,10/03/2019,Fiorentina,Lazio,D,315.33,291.15,27,26,2.8,3.3,2.55,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.3,2.55,1.0,1.0,1.0,2.8,3.4,2.5,1.0,1.0,1.0,2.81,3.49,2.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.4,2.6,2.75,3.4,2.55,0,1,0,1
I1,2018/19,10/03/2019,Frosinone,Torino,A,54.53,239.23,27,27,4.75,3.3,1.85,1.0,1.0,1.0,1.0,1.0,1.0,4.25,3.4,1.91,1.0,1.0,1.0,4.45,3.3,1.9,1.0,1.0,1.0,4.55,3.37,1.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.2,1.93,4.5,3.4,1.88,0,0,0,0
I1,2018/19,10/03/2019,Inter,Spal,H,617.93,97.4,27,27,1.4,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.6,8.75,1.0,1.0,1.0,1.4,4.5,8.5,1.0,1.0,1.0,1.42,4.52,9.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.5,9.5,1.4,4.4,9.0,0,0,0,0
I1,2018/19,10/03/2019,Sampdoria,Atalanta,A,216.75,367.68,27,27,3.5,3.4,2.15,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.4,2.15,1.0,1.0,1.0,3.45,3.5,2.1,1.0,1.0,1.0,3.66,3.53,2.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.4,2.15,3.5,3.5,2.1,0,0,0,0
I1,2018/19,10/03/2019,Sassuolo,Napoli,D,242.05,646.8,27,27,6.0,4.0,1.57,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.9,1.6,1.0,1.0,1.0,5.7,4.05,1.6,1.0,1.0,1.0,6.25,3.96,1.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.5,4.0,1.57,6.5,3.8,1.57,0,0,0,0
I1,2018/19,11/03/2019,Roma,Empoli,H,459.05,105.6,27,27,1.53,4.5,5.75,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.6,6.0,1.0,1.0,1.0,1.57,4.45,5.4,1.0,1.0,1.0,1.58,4.4,5.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,4.4,6.25,1.53,4.33,6.0,0,0,0,0
I1,2018/19,15/03/2019,Cagliari,Fiorentina,H,155.38,315.33,28,28,3.3,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.25,2.3,1.0,1.0,1.0,3.2,3.25,2.3,1.0,1.0,1.0,3.26,3.31,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.2,2.4,3.2,3.2,2.35,1,0,0,1
I1,2018/19,16/03/2019,Sassuolo,Sampdoria,A,242.05,216.75,28,28,2.4,3.2,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,3.1,1.0,1.0,1.0,2.4,3.25,3.05,1.0,1.0,1.0,2.42,3.38,3.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.2,3.2,2.4,3.25,3.1,0,0,0,0
I1,2018/19,16/03/2019,Spal,Roma,H,97.4,459.05,28,28,4.33,3.6,1.83,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.6,1.85,1.0,1.0,1.0,4.8,3.7,1.75,1.0,1.0,1.0,4.4,3.67,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.6,1.87,4.4,3.5,1.85,1,0,0,1
I1,2018/19,16/03/2019,Torino,Bologna,A,239.23,119.68,28,28,1.95,3.2,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,4.6,1.0,1.0,1.0,1.97,3.2,4.25,1.0,1.0,1.0,2.02,3.22,4.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.13,4.5,1.95,3.1,4.6,0,0,1,1
I1,2018/19,17/03/2019,Atalanta,Chievo,D,367.68,54.7,28,28,1.22,6.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,6.0,12.5,1.0,1.0,1.0,1.25,5.9,12.0,1.0,1.0,1.0,1.25,6.16,13.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,6.25,12.0,1.24,6.0,13.0,0,0,0,0
I1,2018/19,17/03/2019,Empoli,Frosinone,H,105.6,54.53,28,28,1.8,3.5,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.7,4.75,1.0,1.0,1.0,1.75,3.7,4.85,1.0,1.0,1.0,1.76,3.76,5.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.6,5.25,1.73,3.7,5.0,0,0,0,0
I1,2018/19,17/03/2019,Genoa,Juventus,H,191.73,871.05,28,28,7.0,4.0,1.53,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.9,1.53,1.0,1.0,1.0,6.8,4.0,1.53,1.0,1.0,1.0,7.44,3.85,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,3.9,1.53,7.0,3.9,1.53,1,0,0,1
I1,2018/19,17/03/2019,Lazio,Parma,H,291.15,95.75,27,28,1.33,5.25,9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.34,5.0,9.5,1.0,1.0,1.0,1.4,4.8,7.5,1.0,1.0,1.0,1.34,5.27,10.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,5.25,12.0,1.32,5.0,11.0,0,0,0,0
I1,2018/19,17/03/2019,Milan,Inter,A,578.48,617.93,28,28,2.3,3.1,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,3.1,1.0,1.0,1.0,2.6,3.1,2.9,1.0,1.0,1.0,2.47,3.17,3.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,3.25,2.4,3.1,3.2,0,0,1,1
I1,2018/19,17/03/2019,Napoli,Udinese,H,646.8,201.2,28,27,1.22,6.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.25,14.0,1.0,1.0,1.0,1.25,6.0,12.0,1.0,1.0,1.0,1.22,6.59,15.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.5,15.0,1.22,6.0,15.0,0,0,0,0
I1,2018/19,29/03/2019,Chievo,Cagliari,A,54.7,155.38,29,29,2.7,3.0,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.0,2.9,1.0,1.0,1.0,2.7,3.05,2.8,1.0,1.0,1.0,2.78,3.15,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.0,2.9,2.62,3.1,2.88,0,0,0,0
I1,2018/19,30/03/2019,Juventus,Empoli,H,871.05,105.6,29,29,1.25,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,5.25,11.5,1.0,1.0,1.0,1.25,6.1,11.0,1.0,1.0,1.0,1.29,5.67,12.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,5.5,13.0,1.27,5.5,12.0,0,0,0,0
I1,2018/19,30/03/2019,Sampdoria,Milan,H,216.75,578.48,29,29,3.25,3.1,2.37,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.2,2.35,1.0,1.0,1.0,3.1,3.25,2.4,1.0,1.0,1.0,3.27,3.24,2.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.4,3.1,3.1,2.45,1,0,0,1
I1,2018/19,30/03/2019,Udinese,Genoa,H,201.2,191.73,28,29,2.5,3.1,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.0,3.1,1.0,1.0,1.0,2.5,3.0,3.1,1.0,1.0,1.0,2.6,3.05,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,3.2,2.55,3.0,3.1,0,0,0,0
I1,2018/19,31/03/2019,Bologna,Sassuolo,H,119.68,242.05,29,29,2.05,3.4,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.6,1.0,1.0,1.0,2.1,3.35,3.55,1.0,1.0,1.0,2.14,3.42,3.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.2,3.8,2.1,3.25,3.7,0,0,0,0
I1,2018/19,31/03/2019,Fiorentina,Torino,D,315.33,239.23,29,29,2.1,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.8,1.0,1.0,1.0,2.15,3.25,3.6,1.0,1.0,1.0,2.23,3.15,3.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.2,3.75,2.15,3.25,3.6,0,0,0,0
I1,2018/19,31/03/2019,Frosinone,Spal,A,54.53,97.4,29,29,2.9,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.0,2.75,1.0,1.0,1.0,2.9,3.05,2.65,1.0,1.0,1.0,2.92,3.1,2.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.0,2.75,2.8,3.1,2.7,0,0,0,0
I1,2018/19,31/03/2019,Inter,Lazio,A,617.93,291.15,29,28,2.25,3.3,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,3.3,1.0,1.0,1.0,2.25,3.35,3.2,1.0,1.0,1.0,2.36,3.3,3.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.25,3.4,2.25,3.3,3.3,0,0,1,1
I1,2018/19,31/03/2019,Parma,Atalanta,A,95.75,367.68,29,29,5.75,4.0,1.6,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.9,1.6,1.0,1.0,1.0,5.7,4.3,1.55,1.0,1.0,1.0,6.16,4.34,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.5,4.3,1.53,6.0,4.2,1.55,0,0,0,0
I1,2018/19,31/03/2019,Roma,Napoli,A,459.05,646.8,29,29,3.1,3.5,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.4,2.3,1.0,1.0,1.0,3.05,3.5,2.3,1.0,1.0,1.0,3.15,3.53,2.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.4,2.3,3.1,3.4,2.3,0,0,0,0
I1,2018/19,02/04/2019,Cagliari,Juventus,A,155.38,871.05,30,30,5.25,3.4,1.75,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.4,1.8,1.0,1.0,1.0,5.1,3.3,1.8,1.0,1.0,1.0,5.28,3.48,1.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.4,1.8,5.25,3.4,1.78,0,0,0,0
I1,2018/19,02/04/2019,Milan,Udinese,D,578.48,201.2,30,29,1.44,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.42,4.4,8.5,1.0,1.0,1.0,1.45,4.4,7.5,1.0,1.0,1.0,1.45,4.52,8.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,4.5,9.0,1.42,4.33,8.5,0,0,0,0
I1,2018/19,03/04/2019,Empoli,Napoli,H,105.6,646.8,30,30,7.0,4.75,1.44,1.0,1.0,1.0,1.0,1.0,1.0,6.5,4.5,1.48,1.0,1.0,1.0,6.0,4.5,1.5,1.0,1.0,1.0,6.91,4.52,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,4.6,1.44,7.0,4.4,1.47,1,0,0,1
I1,2018/19,03/04/2019,Frosinone,Parma,H,54.53,95.75,30,30,2.4,3.2,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,3.1,1.0,1.0,1.0,2.4,3.15,3.1,1.0,1.0,1.0,2.43,3.27,3.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,3.25,2.4,3.2,3.1,0,0,0,0
I1,2018/19,03/04/2019,Genoa,Inter,A,191.73,617.93,30,30,4.0,3.25,2.05,1.0,1.0,1.0,1.0,1.0,1.0,3.9,3.25,2.05,1.0,1.0,1.0,4.0,3.25,2.05,1.0,1.0,1.0,4.23,3.34,2.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,2.0,4.2,3.2,2.0,0,0,0,0
I1,2018/19,03/04/2019,Roma,Fiorentina,D,459.05,315.33,30,30,2.0,3.5,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.4,3.7,1.0,1.0,1.0,2.0,3.6,3.6,1.0,1.0,1.0,2.09,3.5,3.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,3.75,2.05,3.4,3.7,0,0,0,0
I1,2018/19,03/04/2019,Spal,Lazio,H,97.4,291.15,30,29,5.0,3.75,1.72,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.8,1.7,1.0,1.0,1.0,5.0,3.8,1.7,1.0,1.0,1.0,5.08,3.92,1.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.7,1.7,5.25,3.7,1.7,1,0,0,1
I1,2018/19,03/04/2019,Torino,Sampdoria,H,239.23,216.75,30,30,2.15,3.3,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.7,1.0,1.0,1.0,2.15,3.3,3.45,1.0,1.0,1.0,2.25,3.28,3.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,3.5,2.15,3.25,3.6,0,0,0,0
I1,2018/19,04/04/2019,Atalanta,Bologna,H,367.68,119.68,30,30,1.5,4.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.33,6.5,1.0,1.0,1.0,1.5,4.45,6.2,1.0,1.0,1.0,1.51,4.48,6.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.4,7.5,1.47,4.33,7.0,0,0,0,0
I1,2018/19,04/04/2019,Sassuolo,Chievo,H,242.05,54.7,30,30,1.66,3.75,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.6,5.5,1.0,1.0,1.0,1.67,3.75,5.4,1.0,1.0,1.0,1.68,3.85,5.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.7,6.0,1.65,3.7,5.8,0,0,0,0
I1,2018/19,06/04/2019,Juventus,Milan,H,871.05,578.48,31,31,1.75,3.5,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.5,5.25,1.0,1.0,1.0,1.85,3.5,4.4,1.0,1.0,1.0,1.8,3.49,5.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,5.4,1.78,3.4,5.25,0,0,0,0
I1,2018/19,06/04/2019,Parma,Torino,D,95.75,239.23,31,31,4.0,3.3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.3,2.0,1.0,1.0,1.0,3.95,3.35,2.0,1.0,1.0,1.0,4.14,3.4,2.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.3,2.05,4.0,3.3,2.0,0,0,0,0
I1,2018/19,06/04/2019,Sampdoria,Roma,A,216.75,459.05,31,31,2.9,3.3,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.3,2.5,1.0,1.0,1.0,2.8,3.5,2.45,1.0,1.0,1.0,2.9,3.49,2.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.4,2.5,2.88,3.4,2.45,0,0,0,0
I1,2018/19,07/04/2019,Cagliari,Spal,H,155.38,97.4,31,31,2.15,3.2,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.5,1.0,1.0,1.0,2.2,3.15,3.6,1.0,1.0,1.0,2.27,3.1,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.13,3.75,2.2,3.2,3.6,0,0,0,0
I1,2018/19,07/04/2019,Fiorentina,Frosinone,A,315.33,54.53,31,31,1.5,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.9,7.0,1.0,1.0,1.0,1.5,4.25,6.7,1.0,1.0,1.0,1.48,4.4,7.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.2,8.0,1.47,4.2,7.5,0,0,1,1
I1,2018/19,07/04/2019,Inter,Atalanta,D,617.93,367.68,31,31,2.0,3.4,3.9,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,3.4,1.0,1.0,1.0,2.05,3.55,3.45,1.0,1.0,1.0,2.13,3.57,3.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.7,2.05,3.5,3.6,0,0,0,0
I1,2018/19,07/04/2019,Lazio,Sassuolo,D,291.15,242.05,30,31,1.36,5.0,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.35,5.0,7.75,1.0,1.0,1.0,1.38,5.1,7.7,1.0,1.0,1.0,1.37,5.12,9.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,5.2,8.5,1.35,5.0,9.0,0,0,0,0
I1,2018/19,07/04/2019,Napoli,Genoa,D,646.8,191.73,31,31,1.25,5.5,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.5,14.0,1.0,1.0,1.0,1.3,5.5,10.5,1.0,1.0,1.0,1.28,5.77,12.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.75,13.0,1.27,5.5,12.0,0,0,0,0
I1,2018/19,07/04/2019,Udinese,Empoli,H,201.2,105.6,30,31,2.3,3.1,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,3.2,1.0,1.0,1.0,2.3,3.25,3.2,1.0,1.0,1.0,2.34,3.4,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,3.3,2.3,3.3,3.2,0,0,0,0
I1,2018/19,08/04/2019,Bologna,Chievo,H,119.68,54.7,31,31,1.5,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.0,7.25,1.0,1.0,1.0,1.53,4.0,7.0,1.0,1.0,1.0,1.51,4.2,7.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.9,8.5,1.5,4.0,8.0,0,0,0,0
I1,2018/19,13/04/2019,Milan,Lazio,H,578.48,291.15,32,31,2.6,3.3,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.3,2.75,1.0,1.0,1.0,2.6,3.3,2.75,1.0,1.0,1.0,2.65,3.32,2.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63,3.2,2.88,2.62,3.25,2.75,0,0,0,0
I1,2018/19,13/04/2019,Roma,Udinese,H,459.05,201.2,32,31,1.44,4.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.48,4.33,6.75,1.0,1.0,1.0,1.46,4.6,6.6,1.0,1.0,1.0,1.46,4.68,7.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,4.5,8.0,1.44,4.4,7.5,0,0,0,0
I1,2018/19,13/04/2019,Spal,Juventus,H,97.4,871.05,32,32,4.0,3.2,2.05,1.0,1.0,1.0,1.0,1.0,1.0,4.25,2.95,2.1,1.0,1.0,1.0,3.85,3.1,2.1,1.0,1.0,1.0,4.35,3.02,2.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.13,2.1,4.2,3.0,2.1,1,0,0,1
I1,2018/19,14/04/2019,Chievo,Napoli,A,54.7,646.8,32,32,11.0,5.25,1.3,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,1.33,1.0,1.0,1.0,9.6,5.3,1.31,1.0,1.0,1.0,10.55,5.23,1.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.5,1.29,11.0,5.25,1.3,0,0,0,0
I1,2018/19,14/04/2019,Fiorentina,Bologna,D,315.33,119.68,32,32,1.85,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.4,4.33,1.0,1.0,1.0,1.87,3.55,4.2,1.0,1.0,1.0,1.94,3.48,4.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.4,4.5,1.88,3.5,4.33,0,0,0,0
I1,2018/19,14/04/2019,Frosinone,Inter,A,54.53,617.93,32,32,7.0,3.75,1.57,1.0,1.0,1.0,1.0,1.0,1.0,5.75,4.0,1.6,1.0,1.0,1.0,5.6,4.05,1.6,1.0,1.0,1.0,6.18,4.11,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,1.55,6.5,4.0,1.55,0,0,0,0
I1,2018/19,14/04/2019,Sampdoria,Genoa,H,216.75,191.73,32,32,2.4,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,3.25,1.0,1.0,1.0,2.35,3.25,3.15,1.0,1.0,1.0,2.47,3.21,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,3.3,2.38,3.1,3.25,0,0,0,0
