Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
G1,04/02/2015,Asteras Tripolis,Platanias,1.0,0.0,H,0.0,0.0,1.44,4.2,7.5,1.44,4.0,7.25,2014/15,€23.50m,€12.70m
G1,04/02/2015,Giannina,Veria,4.0,1.0,H,4.0,1.0,1.75,3.5,4.75,1.8,3.3,4.5,2014/15,€12.40m,€13.63m
G1,04/02/2015,Kerkyra,Levadeiakos,0.0,0.0,D,0.0,0.0,2.38,3.25,3.0,2.2,3.2,3.2,2014/15,€11.35m,€15.25m
G1,04/02/2015,OFI Crete,PAOK,3.0,1.0,H,2.0,0.0,13.0,8.0,1.13,13.0,8.0,1.14,2014/15,€13.00m,€41.80m
G1,04/02/2015,Olympiakos,Atromitos,2.0,1.0,H,1.0,0.0,1.2,6.5,13.0,1.2,6.25,11.5,2014/15,€83.90m,€16.38m
G1,04/02/2015,Panetolikos,Ergotelis,4.0,0.0,H,2.0,0.0,1.4,4.33,8.5,1.45,4.0,7.0,2014/15,€12.85m,€15.70m
G1,04/02/2015,Xanthi,Panionios,1.0,1.0,D,1.0,1.0,1.53,4.0,6.25,1.5,3.75,7.0,2014/15,€15.40m,€12.33m
G1,05/02/2015,Panthrakikos,Kallonis,3.0,2.0,H,2.0,1.0,1.5,3.8,7.5,1.62,3.5,5.5,2014/15,€10.98m,€10.63m
G1,07/02/2015,Ergotelis,OFI Crete,3.0,2.0,H,3.0,1.0,2.1,3.25,3.6,2.2,3.1,3.3,2014/15,€15.70m,€13.00m
G1,07/02/2015,Levadeiakos,Giannina,1.0,2.0,A,0.0,1.0,1.8,3.2,5.0,1.67,3.3,5.5,2014/15,€15.25m,€12.40m
G1,07/02/2015,Veria,Atromitos,1.0,1.0,D,1.0,0.0,2.6,3.25,2.7,2.65,3.1,2.65,2014/15,€13.63m,€16.38m
G1,08/02/2015,Panathinaikos,Panetolikos,1.0,0.0,H,0.0,0.0,1.44,4.2,7.5,1.44,3.9,7.75,2014/15,€30.00m,€12.85m
G1,08/02/2015,Panionios,Kerkyra,0.0,0.0,D,0.0,0.0,1.67,3.6,5.5,1.7,3.4,5.0,2014/15,€12.33m,€11.35m
G1,08/02/2015,PAOK,Olympiakos,0.0,0.0,D,0.0,0.0,3.0,3.25,2.38,2.9,3.3,2.3,2014/15,€41.80m,€83.90m
G1,08/02/2015,Platanias,Panthrakikos,2.0,0.0,H,1.0,0.0,1.75,3.4,5.0,1.78,3.3,4.75,2014/15,€12.70m,€10.98m
G1,09/02/2015,Kallonis,Xanthi,2.0,2.0,D,0.0,1.0,2.38,3.25,3.0,2.25,3.3,3.0,2014/15,€10.63m,€15.40m
G1,14/02/2015,Giannina,Panionios,1.0,3.0,A,0.0,1.0,1.95,3.3,4.0,1.87,3.3,4.1,2014/15,€12.40m,€12.33m
G1,14/02/2015,Olympiakos,Ergotelis,3.0,0.0,H,0.0,0.0,1.08,10.0,26.0,1.1,8.0,21.0,2014/15,€83.90m,€15.70m
G1,14/02/2015,Panetolikos,Asteras Tripolis,2.0,0.0,H,1.0,0.0,2.2,3.25,3.25,2.2,3.1,3.25,2014/15,€12.85m,€23.50m
G1,15/02/2015,Atromitos,PAOK,4.0,0.0,H,1.0,0.0,2.3,3.3,3.1,2.4,3.3,2.75,2014/15,€16.38m,€41.80m
G1,15/02/2015,Kerkyra,Kallonis,2.0,0.0,H,0.0,0.0,1.8,3.2,5.0,1.85,3.25,4.33,2014/15,€11.35m,€10.63m
G1,15/02/2015,Levadeiakos,Veria,0.0,2.0,A,0.0,0.0,1.5,4.0,6.75,1.5,4.1,5.75,2014/15,€15.25m,€13.63m
G1,15/02/2015,OFI Crete,Panathinaikos,2.0,3.0,A,2.0,1.0,6.5,4.33,1.45,6.25,3.8,1.53,2014/15,€13.00m,€30.00m
G1,16/02/2015,Xanthi,Platanias,0.0,0.0,D,0.0,0.0,1.73,3.5,5.0,1.65,3.6,5.0,2014/15,€15.40m,€12.70m
G1,18/02/2015,Ergotelis,Panionios,2.0,2.0,D,1.0,2.0,2.5,3.1,2.9,2.4,3.1,2.9,2014/15,€15.70m,€12.33m
G1,21/02/2015,Kallonis,Giannina,1.0,0.0,H,1.0,0.0,2.45,3.1,3.0,2.3,3.1,3.1,2014/15,€10.63m,€12.40m
G1,21/02/2015,Panthrakikos,Panetolikos,0.0,0.0,D,0.0,0.0,2.9,3.25,2.4,2.7,3.2,2.5,2014/15,€10.98m,€12.85m
G1,21/02/2015,Veria,PAOK,1.0,3.0,A,0.0,3.0,6.0,4.1,1.53,6.5,4.0,1.48,2014/15,€13.63m,€41.80m
G1,22/02/2015,Asteras Tripolis,OFI Crete,6.0,1.0,H,3.0,0.0,1.22,4.75,11.0,1.3,4.75,9.75,2014/15,€23.50m,€13.00m
G1,22/02/2015,Panathinaikos,Olympiakos,2.0,1.0,H,0.0,0.0,2.88,3.25,2.45,2.8,3.1,2.5,2014/15,€30.00m,€83.90m
G1,22/02/2015,Panionios,Levadeiakos,1.0,0.0,H,0.0,0.0,1.85,3.5,4.2,1.95,3.3,3.8,2014/15,€12.33m,€15.25m
G1,22/02/2015,Platanias,Kerkyra,1.0,1.0,D,0.0,1.0,1.62,3.6,6.0,1.7,3.6,4.75,2014/15,€12.70m,€11.35m
G1,23/02/2015,Ergotelis,Atromitos,1.0,2.0,A,1.0,1.0,3.5,3.3,2.1,3.5,3.1,2.1,2014/15,€15.70m,€16.38m
G1,07/03/2015,Asteras Tripolis,Atromitos,1.0,0.0,H,1.0,0.0,2.5,3.0,3.0,2.45,3.0,2.95,2014/15,€23.50m,€16.38m
G1,07/03/2015,Veria,Ergotelis,0.0,1.0,A,0.0,1.0,1.8,3.25,4.0,1.87,3.3,4.1,2014/15,€13.63m,€15.70m
G1,08/03/2015,Kallonis,Panionios,1.0,0.0,H,0.0,0.0,2.3,3.1,3.25,2.3,2.9,3.3,2014/15,€10.63m,€12.33m
G1,08/03/2015,Panathinaikos,PAOK,4.0,3.0,H,1.0,1.0,2.0,3.2,4.0,1.95,3.2,3.9,2014/15,€30.00m,€41.80m
G1,08/03/2015,Panetolikos,Kerkyra,0.0,1.0,A,0.0,1.0,1.44,4.0,8.0,1.42,3.9,8.5,2014/15,€12.85m,€11.35m
G1,09/03/2015,Platanias,Levadeiakos,1.0,3.0,A,0.0,1.0,2.38,3.0,3.25,2.3,2.95,3.25,2014/15,€12.70m,€15.25m
G1,14/03/2015,Atromitos,Panthrakikos,2.0,0.0,H,2.0,0.0,1.5,4.2,6.0,1.55,3.5,6.5,2014/15,€16.38m,€10.98m
G1,14/03/2015,Ergotelis,Panathinaikos,0.0,2.0,A,0.0,2.0,6.0,3.9,1.53,6.25,3.7,1.55,2014/15,€15.70m,€30.00m
G1,14/03/2015,PAOK,Asteras Tripolis,0.0,0.0,D,0.0,0.0,1.73,3.5,4.75,1.72,3.5,4.6,2014/15,€41.80m,€23.50m
G1,15/03/2015,Giannina,Panetolikos,0.0,0.0,D,0.0,0.0,2.38,3.2,3.0,2.65,2.65,3.1,2014/15,€12.40m,€12.85m
G1,15/03/2015,Kallonis,Veria,4.0,1.0,H,2.0,1.0,2.2,3.2,3.3,2.2,2.95,3.5,2014/15,€10.63m,€13.63m
G1,15/03/2015,Olympiakos,Xanthi,2.0,0.0,H,0.0,0.0,1.17,7.0,13.0,1.2,5.75,14.0,2014/15,€83.90m,€15.40m
G1,15/03/2015,Panionios,Platanias,0.0,0.0,D,0.0,0.0,1.83,3.4,4.5,1.7,3.4,5.0,2014/15,€12.33m,€12.70m
G1,18/03/2015,Atromitos,Panathinaikos,2.0,0.0,H,1.0,0.0,3.0,3.0,2.5,3.2,3.0,2.3,2014/15,€16.38m,€30.00m
G1,18/03/2015,Giannina,Platanias,1.0,0.0,H,0.0,0.0,2.1,3.0,4.0,2.1,2.9,3.8,2014/15,€12.40m,€12.70m
G1,18/03/2015,Levadeiakos,Kallonis,3.0,0.0,H,3.0,0.0,1.36,4.33,10.0,1.34,4.6,8.5,2014/15,€15.25m,€10.63m
G1,18/03/2015,OFI Crete,Panthrakikos,0.0,1.0,A,0.0,1.0,5.75,4.4,1.5,5.5,4.25,1.5,2014/15,€13.00m,€10.98m
G1,18/03/2015,Panionios,Veria,4.0,2.0,H,1.0,1.0,1.57,3.75,6.0,1.57,3.75,5.75,2014/15,€12.33m,€13.63m
G1,18/03/2015,PAOK,Ergotelis,1.0,0.0,H,0.0,0.0,1.22,5.5,15.0,1.22,5.5,12.0,2014/15,€41.80m,€15.70m
G1,18/03/2015,Xanthi,Panetolikos,3.0,0.0,H,1.0,0.0,2.0,3.2,4.0,2.1,3.1,3.6,2014/15,€15.40m,€12.85m
G1,19/03/2015,Olympiakos,Asteras Tripolis,2.0,0.0,H,1.0,0.0,1.33,5.0,9.0,1.3,4.75,9.75,2014/15,€83.90m,€23.50m
G1,21/03/2015,Panetolikos,Levadeiakos,0.0,1.0,A,0.0,0.0,1.85,3.3,4.5,1.95,3.25,3.8,2014/15,€12.85m,€15.25m
G1,21/03/2015,Panthrakikos,PAOK,3.0,1.0,H,2.0,0.0,4.5,3.3,1.85,4.25,3.5,1.8,2014/15,€10.98m,€41.80m
G1,22/03/2015,Asteras Tripolis,Ergotelis,2.0,1.0,H,2.0,0.0,1.33,4.5,11.0,1.36,4.6,7.75,2014/15,€23.50m,€15.70m
G1,22/03/2015,Olympiakos,Kerkyra,3.0,0.0,H,2.0,0.0,1.1,9.0,21.0,1.08,8.75,23.0,2014/15,€83.90m,€11.35m
G1,22/03/2015,Veria,Panathinaikos,1.0,0.0,H,1.0,0.0,5.25,3.6,1.67,4.75,4.1,1.6,2014/15,€13.63m,€30.00m
G1,22/03/2015,Xanthi,Atromitos,1.0,0.0,H,0.0,0.0,2.38,3.1,3.1,2.35,3.0,3.1,2014/15,€15.40m,€16.38m
G1,23/03/2015,Platanias,Kallonis,1.0,0.0,H,0.0,0.0,1.33,4.75,10.0,1.4,4.25,7.75,2014/15,€12.70m,€10.63m
G1,04/04/2015,Panathinaikos,Asteras Tripolis,2.0,2.0,D,2.0,0.0,1.67,3.4,5.0,1.62,3.5,5.5,2014/15,€30.00m,€23.50m
G1,04/04/2015,Platanias,Veria,1.0,0.0,H,1.0,0.0,1.5,3.3,8.0,1.53,3.2,9.0,2014/15,€12.70m,€13.63m
G1,05/04/2015,Ergotelis,Panthrakikos,2.0,1.0,H,1.0,0.0,3.3,3.0,2.2,3.25,3.3,2.15,2014/15,€15.70m,€10.98m
G1,05/04/2015,Giannina,Olympiakos,3.0,1.0,H,2.0,0.0,6.5,3.4,1.5,6.5,3.6,1.55,2014/15,€12.40m,€83.90m
G1,05/04/2015,Panionios,Panetolikos,3.0,0.0,H,0.0,0.0,1.73,3.6,4.2,1.72,3.5,4.6,2014/15,€12.33m,€12.85m
G1,05/04/2015,PAOK,Xanthi,2.0,1.0,H,1.0,0.0,1.67,3.4,5.0,1.62,3.4,6.0,2014/15,€41.80m,€15.40m
G1,06/04/2015,Atromitos,Kerkyra,2.0,1.0,H,1.0,0.0,1.3,4.75,9.0,1.28,4.75,11.5,2014/15,€16.38m,€11.35m
G1,15/04/2015,Panthrakikos,Olympiakos,1.0,3.0,A,1.0,3.0,17.0,5.5,1.2,11.5,5.0,1.26,2014/15,€10.98m,€83.90m
G1,18/04/2015,Kerkyra,PAOK,0.0,1.0,A,0.0,0.0,5.25,3.9,1.62,4.0,3.6,1.8,2014/15,€11.35m,€41.80m
G1,18/04/2015,Panetolikos,Kallonis,2.0,0.0,H,1.0,0.0,1.55,3.8,6.0,1.62,3.6,5.5,2014/15,€12.85m,€10.63m
G1,18/04/2015,Xanthi,Ergotelis,0.0,1.0,A,0.0,0.0,1.65,3.75,5.25,1.62,3.7,5.25,2014/15,€15.40m,€15.70m
G1,19/04/2015,Atromitos,Giannina,1.0,1.0,D,0.0,1.0,1.65,3.6,5.5,1.65,3.5,5.25,2014/15,€16.38m,€12.40m
G1,19/04/2015,Olympiakos,Levadeiakos,4.0,0.0,H,1.0,0.0,1.2,6.5,13.0,1.19,6.25,13.0,2014/15,€83.90m,€15.25m
G1,19/04/2015,Panthrakikos,Panathinaikos,2.0,1.0,H,1.0,0.0,3.75,3.4,2.0,4.0,3.3,1.9,2014/15,€10.98m,€30.00m
G1,20/04/2015,Veria,Asteras Tripolis,4.0,0.0,H,2.0,0.0,2.45,3.3,2.8,2.4,3.4,2.7,2014/15,€13.63m,€23.50m
G1,25/04/2015,Panathinaikos,Xanthi,2.0,0.0,H,0.0,0.0,1.44,4.0,8.0,1.45,4.0,7.0,2014/15,€30.00m,€15.40m
G1,26/04/2015,Asteras Tripolis,Panthrakikos,2.0,1.0,H,0.0,0.0,1.7,3.6,5.0,1.75,3.5,4.4,2014/15,€23.50m,€10.98m
G1,26/04/2015,Levadeiakos,Atromitos,2.0,1.0,H,2.0,0.0,1.8,3.5,4.5,1.8,3.3,4.5,2014/15,€15.25m,€16.38m
G1,26/04/2015,Panionios,Olympiakos,2.0,2.0,D,1.0,0.0,5.0,3.75,1.67,5.25,3.8,1.6,2014/15,€12.33m,€83.90m
G1,26/04/2015,PAOK,Giannina,1.0,1.0,D,1.0,1.0,1.33,4.33,11.0,1.36,4.6,7.75,2014/15,€41.80m,€12.40m
G1,26/04/2015,Platanias,Panetolikos,2.0,0.0,H,0.0,0.0,1.55,4.0,6.0,1.57,3.8,5.5,2014/15,€12.70m,€12.85m
G1,27/04/2015,Ergotelis,Kerkyra,1.0,2.0,A,0.0,0.0,4.33,3.8,1.67,4.4,3.75,1.7,2014/15,€15.70m,€11.35m
G1,03/05/2015,Atromitos,Panionios,3.0,1.0,H,1.0,0.0,1.62,3.5,4.75,1.65,3.6,5.0,2014/15,€16.38m,€12.33m
G1,03/05/2015,Giannina,Ergotelis,0.0,0.0,D,0.0,0.0,1.29,4.5,9.0,1.25,5.75,9.75,2014/15,€12.40m,€15.70m
G1,03/05/2015,Kerkyra,Panathinaikos,1.0,1.0,D,0.0,1.0,3.4,3.1,2.0,4.1,3.4,1.85,2014/15,€11.35m,€30.00m
G1,03/05/2015,Olympiakos,Kallonis,5.0,0.0,H,2.0,0.0,1.08,9.0,17.0,1.08,9.25,21.0,2014/15,€83.90m,€10.63m
G1,03/05/2015,PAOK,Levadeiakos,1.0,0.0,H,1.0,0.0,1.4,4.0,7.0,1.5,3.6,7.25,2014/15,€41.80m,€15.25m
G1,03/05/2015,Xanthi,Asteras Tripolis,0.0,0.0,D,0.0,0.0,2.4,3.1,2.7,2.35,3.1,3.0,2014/15,€15.40m,€23.50m
G1,10/05/2015,Asteras Tripolis,Kerkyra,2.0,0.0,H,2.0,0.0,1.3,4.75,9.0,1.28,5.25,9.0,2014/15,€23.50m,€11.35m
G1,10/05/2015,Ergotelis,Levadeiakos,0.0,2.0,A,0.0,0.0,7.0,4.5,1.33,7.5,4.75,1.36,2014/15,€15.70m,€15.25m
G1,10/05/2015,Panathinaikos,Giannina,3.0,1.0,H,1.0,1.0,1.4,4.2,7.0,1.42,4.1,7.5,2014/15,€30.00m,€12.40m
G1,10/05/2015,Panetolikos,Veria,2.0,0.0,H,1.0,0.0,1.44,4.0,6.5,1.5,4.2,5.75,2014/15,€12.85m,€13.63m
G1,10/05/2015,Panthrakikos,Xanthi,2.0,0.0,H,2.0,0.0,1.17,6.0,11.0,1.2,6.25,11.0,2014/15,€10.98m,€15.40m
G1,22/08/2015,AEK,Platanias,3.0,0.0,H,1.0,0.0,1.44,4.2,7.5,1.36,4.5,8.25,2015/16,€25.55m,€10.95m
G1,22/08/2015,Kallonis,Iraklis,0.0,1.0,A,0.0,1.0,2.63,3.1,2.8,2.35,3.25,2.9,2015/16,€10.45m,€10.15m
G1,22/08/2015,Panthrakikos,Asteras Tripolis,0.0,2.0,A,0.0,1.0,3.1,3.1,2.4,3.0,3.1,2.35,2015/16,€8.28m,€17.95m
G1,23/08/2015,Atromitos,Levadeiakos,1.0,0.0,H,1.0,0.0,1.57,3.75,6.0,1.53,3.7,6.5,2015/16,€15.00m,€11.88m
G1,23/08/2015,Olympiakos,Panionios,3.0,0.0,H,1.0,0.0,1.1,9.0,21.0,1.1,9.0,17.5,2015/16,€97.80m,€13.05m
G1,23/08/2015,PAOK,Xanthi,0.0,0.0,D,0.0,0.0,1.57,3.6,6.5,1.57,3.8,5.5,2015/16,€51.53m,€11.73m
G1,23/08/2015,Veria,Giannina,1.0,1.0,D,0.0,1.0,2.25,3.1,3.4,2.25,3.0,3.3,2015/16,€11.55m,€12.80m
G1,24/08/2015,Panetolikos,Panathinaikos,1.0,2.0,A,1.0,0.0,4.2,3.2,1.95,3.5,3.4,2.0,2015/16,€13.80m,€40.10m
G1,29/08/2015,Levadeiakos,Olympiakos,0.0,2.0,A,0.0,0.0,19.0,7.5,1.14,14.0,6.5,1.17,2015/16,€11.88m,€97.80m
G1,29/08/2015,Panthrakikos,Veria,0.0,2.0,A,0.0,1.0,2.1,3.25,3.5,2.3,3.1,3.1,2015/16,€8.28m,€11.55m
G1,29/08/2015,Xanthi,AEK,0.0,0.0,D,0.0,0.0,3.2,3.25,2.25,3.4,3.1,2.15,2015/16,€11.73m,€25.55m
G1,30/08/2015,Asteras Tripolis,Panetolikos,0.0,2.0,A,0.0,1.0,1.53,3.75,7.0,1.5,4.0,6.0,2015/16,€17.95m,€13.80m
G1,30/08/2015,Giannina,PAOK,3.0,1.0,H,1.0,0.0,3.25,3.3,2.2,3.2,3.2,2.2,2015/16,€12.80m,€51.53m
G1,30/08/2015,Iraklis,Panionios,0.0,1.0,A,0.0,1.0,1.67,3.5,5.5,1.72,3.5,4.75,2015/16,€10.15m,€13.05m
G1,30/08/2015,Panathinaikos,Kallonis,4.0,0.0,H,2.0,0.0,1.17,7.0,15.0,1.17,6.0,16.0,2015/16,€40.10m,€10.45m
G1,31/08/2015,Platanias,Atromitos,1.0,2.0,A,1.0,0.0,3.1,3.25,2.3,3.3,3.1,2.2,2015/16,€10.95m,€15.00m
G1,12/09/2015,Kallonis,Asteras Tripolis,1.0,1.0,D,0.0,0.0,4.75,3.4,1.8,4.4,3.4,1.8,2015/16,€10.45m,€17.95m
G1,12/09/2015,Olympiakos,Platanias,3.0,1.0,H,1.0,0.0,1.08,10.0,23.0,1.08,9.0,26.0,2015/16,€97.80m,€10.95m
G1,12/09/2015,Veria,PAOK,0.0,3.0,A,0.0,2.0,9.5,4.5,1.36,8.0,4.2,1.4,2015/16,€11.55m,€51.53m
G1,13/09/2015,AEK,Giannina,3.0,1.0,H,2.0,1.0,1.73,3.3,5.5,1.72,3.3,5.0,2015/16,€25.55m,€12.80m
G1,13/09/2015,Atromitos,Xanthi,0.0,1.0,A,0.0,0.0,1.6,3.5,6.5,1.6,3.6,5.5,2015/16,€15.00m,€11.73m
G1,13/09/2015,Panetolikos,Panthrakikos,1.0,0.0,H,1.0,0.0,1.57,3.5,7.0,1.57,3.7,5.75,2015/16,€13.80m,€8.28m
G1,13/09/2015,Panionios,Panathinaikos,1.0,0.0,H,1.0,0.0,5.25,3.25,1.75,4.25,3.5,1.8,2015/16,€13.05m,€40.10m
G1,14/09/2015,Iraklis,Levadeiakos,0.0,1.0,A,0.0,0.0,1.91,3.4,4.0,1.91,3.2,4.1,2015/16,€10.15m,€11.88m
G1,22/09/2015,Panetolikos,Veria,1.0,1.0,D,0.0,0.0,1.75,3.5,4.75,1.72,3.4,5.0,2015/16,€13.80m,€11.55m
G1,22/09/2015,Platanias,Iraklis,0.0,0.0,D,0.0,0.0,2.5,3.1,2.9,2.45,2.85,3.1,2015/16,€10.95m,€10.15m
G1,22/09/2015,Xanthi,Olympiakos,1.0,3.0,A,0.0,1.0,8.0,4.5,1.4,7.25,4.33,1.4,2015/16,€11.73m,€97.80m
G1,23/09/2015,Asteras Tripolis,Panionios,2.0,1.0,H,2.0,1.0,1.62,3.75,5.5,1.7,3.6,4.6,2015/16,€17.95m,€13.05m
G1,23/09/2015,Giannina,Atromitos,1.0,0.0,H,1.0,0.0,2.6,3.0,2.9,2.5,3.1,2.8,2015/16,€12.80m,€15.00m
G1,23/09/2015,Panathinaikos,Levadeiakos,3.0,0.0,H,3.0,0.0,1.25,5.5,12.0,1.22,5.5,12.5,2015/16,€40.10m,€11.88m
G1,23/09/2015,Panthrakikos,Kallonis,0.0,0.0,D,0.0,0.0,1.73,3.5,5.0,1.75,3.5,4.5,2015/16,€8.28m,€10.45m
G1,23/09/2015,PAOK,AEK,2.0,1.0,H,0.0,0.0,1.73,3.5,5.0,1.75,3.4,4.6,2015/16,€51.53m,€25.55m
G1,26/09/2015,Iraklis,Xanthi,1.0,1.0,D,0.0,0.0,2.5,3.1,2.9,2.45,3.25,2.75,2015/16,€10.15m,€11.73m
G1,26/09/2015,Kallonis,Panetolikos,5.0,1.0,H,4.0,0.0,2.9,3.1,2.5,2.7,3.1,2.6,2015/16,€10.45m,€13.80m
G1,26/09/2015,Olympiakos,Giannina,5.0,1.0,H,3.0,0.0,1.14,8.0,15.0,1.14,7.25,15.5,2015/16,€97.80m,€12.80m
G1,27/09/2015,Atromitos,PAOK,1.0,2.0,A,0.0,0.0,2.8,3.1,2.6,2.7,3.1,2.6,2015/16,€15.00m,€51.53m
G1,27/09/2015,Levadeiakos,Asteras Tripolis,2.0,1.0,H,1.0,0.0,3.1,3.1,2.4,3.0,3.0,2.4,2015/16,€11.88m,€17.95m
G1,27/09/2015,Panathinaikos,Platanias,1.0,0.0,H,1.0,0.0,1.2,6.5,13.0,1.2,6.25,11.5,2015/16,€40.10m,€10.95m
G1,27/09/2015,Panionios,Panthrakikos,1.0,1.0,D,1.0,0.0,1.75,3.4,5.0,1.7,3.6,4.75,2015/16,€13.05m,€8.28m
G1,28/09/2015,Veria,AEK,1.0,2.0,A,1.0,0.0,4.75,3.3,1.83,4.4,3.4,1.78,2015/16,€11.55m,€25.55m
G1,03/10/2015,Panetolikos,Panionios,1.0,5.0,A,0.0,4.0,2.15,3.1,3.6,2.15,3.0,3.5,2015/16,€13.80m,€13.05m
G1,03/10/2015,Panthrakikos,Levadeiakos,1.0,3.0,A,1.0,0.0,2.15,3.0,3.75,2.2,3.0,3.4,2015/16,€8.28m,€11.88m
G1,03/10/2015,Xanthi,Panathinaikos,0.0,1.0,A,0.0,0.0,3.25,3.1,2.3,3.2,3.1,2.25,2015/16,€11.73m,€40.10m
G1,04/10/2015,AEK,Atromitos,1.0,0.0,H,0.0,0.0,1.73,3.4,5.25,1.65,3.5,5.25,2015/16,€25.55m,€15.00m
G1,04/10/2015,Giannina,Iraklis,2.0,2.0,D,1.0,1.0,1.85,3.25,4.6,1.95,3.4,3.7,2015/16,€12.80m,€10.15m
G1,04/10/2015,Kallonis,Veria,0.0,1.0,A,0.0,0.0,2.4,3.0,3.2,2.45,3.0,2.95,2015/16,€10.45m,€11.55m
G1,04/10/2015,PAOK,Olympiakos,0.0,2.0,A,0.0,2.0,2.7,3.1,2.7,2.7,3.2,2.5,2015/16,€51.53m,€97.80m
G1,17/10/2015,Olympiakos,AEK,4.0,0.0,H,1.0,0.0,1.36,5.0,7.5,1.36,4.75,7.25,2015/16,€97.80m,€25.55m
G1,17/10/2015,Panionios,Kallonis,2.0,0.0,H,1.0,0.0,1.7,3.75,4.75,1.7,3.5,4.75,2015/16,€13.05m,€10.45m
G1,17/10/2015,Platanias,Panthrakikos,4.0,0.0,H,2.0,0.0,1.73,3.6,4.75,1.75,3.5,4.5,2015/16,€10.95m,€8.28m
G1,18/10/2015,Asteras Tripolis,Xanthi,1.0,1.0,D,1.0,0.0,1.91,3.2,4.33,1.9,3.3,4.0,2015/16,€17.95m,€11.73m
G1,18/10/2015,Iraklis,PAOK,3.0,3.0,D,2.0,1.0,5.0,3.5,1.73,4.75,3.5,1.72,2015/16,€10.15m,€51.53m
G1,18/10/2015,Levadeiakos,Panetolikos,2.0,2.0,D,1.0,2.0,2.15,3.4,3.3,2.05,3.25,3.5,2015/16,€11.88m,€13.80m
G1,18/10/2015,Veria,Atromitos,0.0,1.0,A,0.0,0.0,2.5,3.3,2.75,2.55,3.2,2.7,2015/16,€11.55m,€15.00m
G1,19/10/2015,Panathinaikos,Giannina,3.0,1.0,H,1.0,0.0,1.44,4.33,7.0,1.42,4.6,6.5,2015/16,€40.10m,€12.80m
G1,24/10/2015,AEK,Iraklis,5.0,1.0,H,2.0,0.0,1.44,3.8,9.0,1.44,4.1,7.25,2015/16,€25.55m,€10.15m
G1,24/10/2015,Kallonis,Levadeiakos,0.0,0.0,D,0.0,0.0,2.15,3.1,3.6,2.25,3.1,3.2,2015/16,€10.45m,€11.88m
G1,24/10/2015,Panetolikos,Platanias,1.0,2.0,A,0.0,1.0,1.75,3.4,5.0,1.87,3.2,4.25,2015/16,€13.80m,€10.95m
G1,25/10/2015,Atromitos,Olympiakos,1.0,2.0,A,0.0,0.0,6.0,3.75,1.57,6.0,3.75,1.55,2015/16,€15.00m,€97.80m
G1,25/10/2015,Giannina,Asteras Tripolis,1.0,2.0,A,1.0,1.0,2.38,3.1,3.1,2.3,3.1,3.1,2015/16,€12.80m,€17.95m
G1,25/10/2015,Panionios,Veria,0.0,1.0,A,0.0,0.0,1.83,3.25,4.75,1.87,3.2,4.33,2015/16,€13.05m,€11.55m
G1,25/10/2015,Panthrakikos,Xanthi,0.0,0.0,D,0.0,0.0,2.45,3.0,3.1,2.55,3.0,2.85,2015/16,€8.28m,€11.73m
G1,25/10/2015,PAOK,Panathinaikos,3.0,1.0,H,3.0,0.0,2.05,3.3,3.6,2.15,3.2,3.3,2015/16,€51.53m,€40.10m
G1,31/10/2015,Levadeiakos,Panionios,0.0,2.0,A,0.0,0.0,1.85,3.25,4.75,1.85,3.3,4.25,2015/16,€11.88m,€13.05m
G1,31/10/2015,Platanias,Kallonis,2.0,1.0,H,1.0,1.0,1.8,3.3,4.75,1.7,3.4,5.0,2015/16,€10.95m,€10.45m
G1,31/10/2015,Veria,Olympiakos,0.0,2.0,A,0.0,0.0,11.0,5.0,1.29,12.5,5.0,1.25,2015/16,€11.55m,€97.80m
G1,01/11/2015,Asteras Tripolis,PAOK,2.0,1.0,H,0.0,1.0,3.4,3.1,2.25,3.1,3.2,2.25,2015/16,€17.95m,€51.53m
G1,01/11/2015,Giannina,Panthrakikos,2.0,0.0,H,0.0,0.0,1.57,3.4,7.5,1.5,3.75,6.75,2015/16,€12.80m,€8.28m
G1,01/11/2015,Panathinaikos,AEK,0.0,0.0,D,0.0,0.0,2.0,3.1,4.2,1.9,3.3,4.0,2015/16,€40.10m,€25.55m
G1,01/11/2015,Xanthi,Panetolikos,3.0,1.0,H,1.0,1.0,1.91,3.3,4.2,1.83,3.3,4.4,2015/16,€11.73m,€13.80m
G1,02/11/2015,Iraklis,Atromitos,2.0,0.0,H,1.0,0.0,2.4,3.1,3.1,2.55,3.1,2.75,2015/16,€10.15m,€15.00m
G1,07/11/2015,Atromitos,Panathinaikos,1.0,2.0,A,0.0,0.0,3.2,3.25,2.25,3.1,3.2,2.25,2015/16,€15.00m,€40.10m
G1,07/11/2015,Kallonis,Xanthi,2.0,2.0,D,1.0,1.0,2.9,3.1,2.5,3.0,3.0,2.4,2015/16,€10.45m,€11.73m
G1,07/11/2015,Panionios,Platanias,2.0,1.0,H,1.0,0.0,1.8,3.5,4.5,1.8,3.4,4.25,2015/16,€13.05m,€10.95m
G1,08/11/2015,AEK,Asteras Tripolis,0.0,1.0,A,0.0,0.0,1.62,3.6,6.0,1.62,3.7,5.25,2015/16,€25.55m,€17.95m
G1,08/11/2015,Levadeiakos,Veria,1.0,1.0,D,0.0,1.0,1.91,3.25,4.33,1.95,3.25,3.8,2015/16,€11.88m,€11.55m
