Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
T1,22/08/2015,Akhisar Belediyespor,Mersin Idman Yurdu,H,2.38,3.2,3.0,2.2,3.1,3.25,2015/16,€34.75m,€21.68m
T1,22/08/2015,Besiktas,Trabzonspor,A,1.67,3.75,5.0,1.67,3.5,5.0,2015/16,€127.95m,€107.30m
T1,22/08/2015,Kayserispor,Konyaspor,D,2.3,3.25,3.1,2.15,3.3,3.25,2015/16,€39.35m,€36.05m
T1,23/08/2015,Antalyaspor,Genclerbirligi,H,2.25,3.4,3.1,2.25,3.3,3.0,2015/16,€47.55m,€37.35m
T1,23/08/2015,Bursaspor,Gaziantepspor,A,1.36,4.75,8.5,1.42,4.33,7.0,2015/16,€81.00m,€38.30m
T1,23/08/2015,Eskisehirspor,Sivasspor,H,2.15,3.75,3.0,2.2,3.6,2.9,2015/16,€38.58m,€32.05m
T1,23/08/2015,Rizespor,Fenerbahce,D,4.33,3.75,1.75,4.5,3.8,1.67,2015/16,€36.65m,€168.80m
T1,24/08/2015,Galatasaray,Osmanlispor,A,1.4,4.5,7.5,1.36,4.75,7.5,2015/16,€117.23m,€44.60m
T1,28/08/2015,Gaziantepspor,Besiktas,A,5.75,4.0,1.57,5.0,3.6,1.65,2015/16,€38.30m,€127.95m
T1,29/08/2015,Buyuksehyr,Bursaspor,H,2.38,3.25,3.0,2.35,3.25,2.9,2015/16,€54.10m,€81.00m
T1,29/08/2015,Genclerbirligi,Kasimpasa,H,2.5,3.3,2.8,2.3,3.2,3.0,2015/16,€37.35m,€55.65m
T1,29/08/2015,Konyaspor,Galatasaray,A,3.2,3.4,2.2,3.25,3.3,2.15,2015/16,€36.05m,€117.23m
T1,29/08/2015,Mersin Idman Yurdu,Kayserispor,A,2.6,3.2,2.7,2.45,3.1,2.85,2015/16,€21.68m,€39.35m
T1,30/08/2015,Eskisehirspor,Rizespor,D,1.91,3.3,4.2,1.87,3.3,4.1,2015/16,€38.58m,€36.65m
T1,30/08/2015,Fenerbahce,Antalyaspor,H,1.25,5.75,11.0,1.3,5.0,9.25,2015/16,€168.80m,€47.55m
T1,30/08/2015,Sivasspor,Osmanlispor,D,2.0,3.3,3.8,1.95,3.25,3.9,2015/16,€32.05m,€44.60m
T1,30/08/2015,Trabzonspor,Akhisar Belediyespor,D,1.62,3.75,5.5,1.67,3.75,4.6,2015/16,€107.30m,€34.75m
T1,12/09/2015,Akhisar Belediyespor,Gaziantepspor,D,1.95,3.6,3.6,2.0,3.3,3.6,2015/16,€34.75m,€38.30m
T1,12/09/2015,Antalyaspor,Eskisehirspor,H,2.3,3.3,3.1,2.3,3.3,2.95,2015/16,€47.55m,€38.58m
T1,12/09/2015,Bursaspor,Genclerbirligi,H,1.67,3.75,5.0,1.62,3.7,5.25,2015/16,€81.00m,€37.35m
T1,12/09/2015,Galatasaray,Mersin Idman Yurdu,D,1.33,5.0,8.5,1.3,5.0,8.75,2015/16,€117.23m,€21.68m
T1,13/09/2015,Besiktas,Buyuksehyr,H,1.67,3.75,5.0,1.67,3.7,4.75,2015/16,€127.95m,€54.10m
T1,13/09/2015,Kasimpasa,Fenerbahce,A,3.6,3.6,1.95,3.75,3.4,1.91,2015/16,€55.65m,€168.80m
T1,13/09/2015,Osmanlispor,Konyaspor,A,2.0,3.3,3.8,1.9,3.5,3.75,2015/16,€44.60m,€36.05m
T1,13/09/2015,Rizespor,Sivasspor,D,2.1,3.4,3.4,2.05,3.4,3.4,2015/16,€36.65m,€32.05m
T1,14/09/2015,Kayserispor,Trabzonspor,A,2.45,3.2,3.0,2.35,3.2,2.9,2015/16,€39.35m,€107.30m
T1,18/09/2015,Buyuksehyr,Akhisar Belediyespor,H,1.67,3.5,5.5,1.7,3.5,4.75,2015/16,€54.10m,€34.75m
T1,18/09/2015,Mersin Idman Yurdu,Osmanlispor,A,2.8,3.2,2.55,2.65,3.1,2.65,2015/16,€21.68m,€44.60m
T1,19/09/2015,Eskisehirspor,Kasimpasa,A,2.8,3.2,2.55,2.75,3.1,2.55,2015/16,€38.58m,€55.65m
T1,19/09/2015,Rizespor,Antalyaspor,H,2.2,3.4,3.2,2.2,3.1,3.3,2015/16,€36.65m,€47.55m
T1,19/09/2015,Sivasspor,Konyaspor,D,2.0,3.5,3.6,2.05,3.25,3.5,2015/16,€32.05m,€36.05m
T1,19/09/2015,Trabzonspor,Galatasaray,A,2.6,3.4,2.6,2.6,3.2,2.6,2015/16,€107.30m,€117.23m
T1,20/09/2015,Fenerbahce,Bursaspor,H,1.53,4.0,6.0,1.45,4.25,6.25,2015/16,€168.80m,€81.00m
T1,20/09/2015,Gaziantepspor,Kayserispor,H,2.7,3.4,2.5,2.9,3.1,2.4,2015/16,€38.30m,€39.35m
T1,21/09/2015,Genclerbirligi,Besiktas,D,3.75,3.6,1.91,3.9,3.5,1.85,2015/16,€37.35m,€127.95m
T1,26/09/2015,Akhisar Belediyespor,Genclerbirligi,H,2.4,3.2,3.0,2.4,3.1,2.9,2015/16,€34.75m,€37.35m
T1,26/09/2015,Galatasaray,Gaziantepspor,H,1.44,4.5,6.5,1.42,4.1,7.5,2015/16,€117.23m,€38.30m
T1,26/09/2015,Osmanlispor,Trabzonspor,H,2.55,3.4,2.63,2.5,3.25,2.7,2015/16,€44.60m,€107.30m
T1,27/09/2015,Antalyaspor,Sivasspor,D,2.25,3.5,3.0,2.2,3.3,3.1,2015/16,€47.55m,€32.05m
T1,27/09/2015,Besiktas,Fenerbahce,H,2.3,3.25,3.1,2.35,3.25,2.85,2015/16,€127.95m,€168.80m
T1,27/09/2015,Konyaspor,Mersin Idman Yurdu,H,1.73,3.6,5.0,1.7,3.7,4.5,2015/16,€36.05m,€21.68m
T1,28/09/2015,Bursaspor,Eskisehirspor,H,1.73,3.6,4.75,1.75,3.5,4.5,2015/16,€81.00m,€38.58m
T1,28/09/2015,Kasimpasa,Rizespor,D,1.83,3.5,4.33,1.87,3.4,4.0,2015/16,€55.65m,€36.65m
T1,28/09/2015,Kayserispor,Buyuksehyr,A,2.4,3.2,3.0,2.4,3.1,2.95,2015/16,€39.35m,€54.10m
T1,02/10/2015,Sivasspor,Mersin Idman Yurdu,D,1.91,3.5,4.0,1.9,3.5,3.8,2015/16,€32.05m,€21.68m
T1,02/10/2015,Trabzonspor,Konyaspor,A,1.7,3.75,4.75,1.65,3.8,4.75,2015/16,€107.30m,€36.05m
T1,03/10/2015,Buyuksehyr,Galatasaray,A,2.6,3.25,2.7,2.75,3.2,2.5,2015/16,€54.10m,€117.23m
T1,03/10/2015,Gaziantepspor,Osmanlispor,H,3.1,3.3,2.25,3.0,3.2,2.3,2015/16,€38.30m,€44.60m
T1,03/10/2015,Genclerbirligi,Kayserispor,H,2.63,3.1,2.75,2.5,3.2,2.7,2015/16,€37.35m,€39.35m
T1,04/10/2015,Antalyaspor,Kasimpasa,D,2.88,3.2,2.5,2.75,3.2,2.5,2015/16,€47.55m,€55.65m
T1,04/10/2015,Eskisehirspor,Besiktas,A,4.75,3.5,1.75,4.2,3.5,1.8,2015/16,€38.58m,€127.95m
T1,04/10/2015,Fenerbahce,Akhisar Belediyespor,D,1.33,4.5,11.0,1.36,4.6,8.0,2015/16,€168.80m,€34.75m
T1,04/10/2015,Rizespor,Bursaspor,A,2.75,3.25,2.55,2.65,3.1,2.6,2015/16,€36.65m,€81.00m
T1,17/10/2015,Bursaspor,Antalyaspor,A,1.67,3.75,5.0,1.65,3.6,5.0,2015/16,€81.00m,€47.55m
T1,17/10/2015,Galatasaray,Genclerbirligi,H,1.44,4.2,7.5,1.42,4.4,6.75,2015/16,€117.23m,€37.35m
T1,17/10/2015,Konyaspor,Gaziantepspor,H,1.75,3.5,4.75,1.75,3.4,4.6,2015/16,€36.05m,€38.30m
T1,18/10/2015,Akhisar Belediyespor,Eskisehirspor,H,2.25,3.25,3.25,2.15,3.25,3.3,2015/16,€34.75m,€38.58m
T1,18/10/2015,Besiktas,Rizespor,H,1.4,4.5,8.0,1.34,4.75,8.0,2015/16,€127.95m,€36.65m
T1,18/10/2015,Kasimpasa,Sivasspor,H,1.95,3.5,3.8,1.91,3.4,3.75,2015/16,€55.65m,€32.05m
T1,18/10/2015,Kayserispor,Fenerbahce,A,4.2,3.6,1.83,4.2,3.4,1.83,2015/16,€39.35m,€168.80m
T1,19/10/2015,Mersin Idman Yurdu,Trabzonspor,H,3.0,3.4,2.3,2.9,3.3,2.3,2015/16,€21.68m,€107.30m
T1,19/10/2015,Osmanlispor,Buyuksehyr,A,2.2,3.25,3.25,2.2,3.2,3.2,2015/16,€44.60m,€54.10m
T1,23/10/2015,Eskisehirspor,Kayserispor,A,2.7,3.2,2.6,2.5,3.1,2.8,2015/16,€38.58m,€39.35m
T1,23/10/2015,Rizespor,Akhisar Belediyespor,A,1.85,3.4,4.33,1.83,3.4,4.25,2015/16,€36.65m,€34.75m
T1,24/10/2015,Gaziantepspor,Mersin Idman Yurdu,H,2.4,3.2,3.0,2.2,3.4,3.0,2015/16,€38.30m,€21.68m
T1,24/10/2015,Genclerbirligi,Osmanlispor,H,2.75,3.2,2.55,2.55,3.25,2.6,2015/16,€37.35m,€44.60m
T1,24/10/2015,Kasimpasa,Bursaspor,A,2.55,3.3,2.7,2.4,3.3,2.75,2015/16,€55.65m,€81.00m
T1,24/10/2015,Sivasspor,Trabzonspor,A,2.6,3.3,2.63,2.55,3.25,2.65,2015/16,€32.05m,€107.30m
T1,25/10/2015,Buyuksehyr,Konyaspor,H,1.85,3.5,4.2,1.91,3.3,3.9,2015/16,€54.10m,€36.05m
T1,25/10/2015,Fenerbahce,Galatasaray,D,1.83,3.5,4.33,1.9,3.6,3.6,2015/16,€168.80m,€117.23m
T1,26/10/2015,Antalyaspor,Besiktas,A,5.0,3.8,1.67,4.25,3.6,1.75,2015/16,€47.55m,€127.95m
T1,28/10/2015,Bursaspor,Sivasspor,H,1.67,3.8,5.0,1.67,3.6,5.0,2015/16,€81.00m,€32.05m
T1,28/10/2015,Kayserispor,Rizespor,D,2.0,3.3,3.8,2.0,3.5,3.4,2015/16,€39.35m,€36.65m
T1,28/10/2015,Trabzonspor,Gaziantepspor,D,1.5,4.33,6.0,1.53,3.8,6.0,2015/16,€107.30m,€38.30m
T1,29/10/2015,Galatasaray,Eskisehirspor,H,1.44,4.33,7.0,1.48,4.2,6.0,2015/16,€117.23m,€38.58m
T1,29/10/2015,Mersin Idman Yurdu,Buyuksehyr,D,3.25,3.25,2.25,3.25,3.1,2.2,2015/16,€21.68m,€54.10m
T1,29/10/2015,Osmanlispor,Fenerbahce,A,3.8,3.25,2.0,3.4,3.5,2.0,2015/16,€44.60m,€168.80m
T1,30/10/2015,Besiktas,Kasimpasa,D,1.57,4.2,5.25,1.65,3.6,5.0,2015/16,€127.95m,€55.65m
T1,30/10/2015,Konyaspor,Genclerbirligi,D,1.95,3.5,3.8,1.95,3.3,3.75,2015/16,€36.05m,€37.35m
T1,06/11/2015,Eskisehirspor,Osmanlispor,A,3.1,3.3,2.3,3.0,3.2,2.3,2015/16,€38.58m,€44.60m
T1,06/11/2015,Genclerbirligi,Mersin Idman Yurdu,D,2.0,3.4,3.75,2.0,3.4,3.5,2015/16,€37.35m,€21.68m
T1,07/11/2015,Antalyaspor,Kayserispor,D,2.4,3.2,3.0,2.4,3.3,2.75,2015/16,€47.55m,€39.35m
T1,07/11/2015,Buyuksehyr,Trabzonspor,H,2.3,3.4,3.0,2.35,3.3,2.85,2015/16,€54.10m,€107.30m
T1,07/11/2015,Kasimpasa,Akhisar Belediyespor,H,1.75,3.75,4.33,1.75,3.5,4.5,2015/16,€55.65m,€34.75m
T1,07/11/2015,Rizespor,Galatasaray,H,3.6,3.6,1.95,3.6,3.3,2.0,2015/16,€36.65m,€117.23m
T1,08/11/2015,Bursaspor,Besiktas,A,2.88,3.4,2.38,2.8,3.25,2.4,2015/16,€81.00m,€127.95m
T1,08/11/2015,Fenerbahce,Konyaspor,H,1.36,4.75,8.0,1.36,4.5,8.0,2015/16,€168.80m,€36.05m
T1,08/11/2015,Sivasspor,Gaziantepspor,H,1.73,3.6,4.75,1.75,3.6,4.4,2015/16,€32.05m,€38.30m
T1,21/11/2015,Akhisar Belediyespor,Bursaspor,H,3.1,3.3,2.3,3.0,3.2,2.3,2015/16,€34.75m,€81.00m
T1,21/11/2015,Galatasaray,Antalyaspor,D,1.45,4.5,6.5,1.44,4.5,6.25,2015/16,€117.23m,€47.55m
T1,21/11/2015,Kayserispor,Kasimpasa,D,2.4,3.2,3.0,2.35,3.0,3.1,2015/16,€39.35m,€55.65m
T1,21/11/2015,Mersin Idman Yurdu,Fenerbahce,A,6.0,4.0,1.55,5.5,3.8,1.57,2015/16,€21.68m,€168.80m
T1,22/11/2015,Besiktas,Sivasspor,H,1.36,4.75,8.0,1.4,4.33,7.5,2015/16,€127.95m,€32.05m
T1,22/11/2015,Konyaspor,Eskisehirspor,H,2.0,3.3,3.75,1.9,3.3,4.0,2015/16,€36.05m,€38.58m
T1,22/11/2015,Osmanlispor,Rizespor,A,1.91,3.25,4.33,1.91,3.6,3.6,2015/16,€44.60m,€36.65m
T1,22/11/2015,Trabzonspor,Genclerbirligi,H,1.7,3.6,5.0,1.67,3.6,5.0,2015/16,€107.30m,€37.35m
T1,23/11/2015,Gaziantepspor,Buyuksehyr,A,3.8,3.3,2.0,3.5,3.25,2.05,2015/16,€38.30m,€54.10m
T1,27/11/2015,Antalyaspor,Osmanlispor,D,2.9,3.3,2.38,3.0,3.2,2.3,2015/16,€47.55m,€44.60m
T1,27/11/2015,Bursaspor,Kayserispor,A,2.1,3.3,3.5,2.1,3.2,3.4,2015/16,€81.00m,€39.35m
T1,27/11/2015,Rizespor,Konyaspor,D,2.3,3.25,3.1,2.3,3.1,3.1,2015/16,€36.65m,€36.05m
T1,28/11/2015,Eskisehirspor,Mersin Idman Yurdu,H,2.1,3.3,3.5,2.1,3.3,3.3,2015/16,€38.58m,€21.68m
T1,28/11/2015,Sivasspor,Buyuksehyr,D,2.7,3.4,2.5,2.65,3.25,2.55,2015/16,€32.05m,€54.10m
T1,29/11/2015,Besiktas,Akhisar Belediyespor,A,1.36,4.5,9.0,1.4,4.33,7.5,2015/16,€127.95m,€34.75m
T1,29/11/2015,Genclerbirligi,Gaziantepspor,D,1.75,3.6,4.75,1.75,3.5,4.5,2015/16,€37.35m,€38.30m
T1,29/11/2015,Kasimpasa,Galatasaray,D,3.2,3.4,2.2,3.6,3.3,2.0,2015/16,€55.65m,€117.23m
T1,30/11/2015,Fenerbahce,Trabzonspor,H,1.5,4.33,6.0,1.55,4.0,5.5,2015/16,€168.80m,€107.30m
T1,04/12/2015,Galatasaray,Bursaspor,H,1.62,4.0,5.0,1.6,3.75,5.25,2015/16,€117.23m,€81.00m
T1,05/12/2015,Kayserispor,Besiktas,A,3.6,3.6,1.95,3.5,3.4,2.0,2015/16,€39.35m,€127.95m
T1,05/12/2015,Konyaspor,Antalyaspor,H,2.05,3.3,3.6,2.0,3.2,3.7,2015/16,€36.05m,€47.55m
T1,05/12/2015,Osmanlispor,Kasimpasa,A,2.15,3.4,3.3,2.0,3.4,3.5,2015/16,€44.60m,€55.65m
T1,06/12/2015,Buyuksehyr,Genclerbirligi,H,1.85,3.6,4.0,1.85,3.5,4.0,2015/16,€54.10m,€37.35m
T1,06/12/2015,Gaziantepspor,Fenerbahce,D,7.0,4.33,1.44,7.25,4.0,1.45,2015/16,€38.30m,€168.80m
T1,06/12/2015,Mersin Idman Yurdu,Rizespor,H,2.9,3.3,2.38,2.9,3.1,2.4,2015/16,€21.68m,€36.65m
T1,07/12/2015,Akhisar Belediyespor,Sivasspor,H,2.15,3.4,3.3,2.2,3.2,3.2,2015/16,€34.75m,€32.05m
T1,07/12/2015,Trabzonspor,Eskisehirspor,H,1.73,3.8,4.5,1.7,3.6,4.75,2015/16,€107.30m,€38.58m
T1,11/12/2015,Bursaspor,Osmanlispor,A,2.05,3.4,3.25,2.15,3.2,3.3,2015/16,€81.00m,€44.60m
T1,12/12/2015,Antalyaspor,Mersin Idman Yurdu,H,1.91,3.6,3.75,2.0,3.4,3.5,2015/16,€47.55m,€21.68m
T1,12/12/2015,Eskisehirspor,Gaziantepspor,A,2.1,3.3,3.5,2.05,3.3,3.4,2015/16,€38.58m,€38.30m
T1,12/12/2015,Kasimpasa,Konyaspor,H,1.73,3.6,4.75,1.75,3.5,4.5,2015/16,€55.65m,€36.05m
T1,12/12/2015,Rizespor,Trabzonspor,H,2.6,3.3,2.63,2.45,3.3,2.7,2015/16,€36.65m,€107.30m
T1,13/12/2015,Fenerbahce,Buyuksehyr,H,1.57,3.75,6.0,1.5,4.0,6.0,2015/16,€168.80m,€54.10m
T1,13/12/2015,Genclerbirligi,Sivasspor,A,2.38,3.3,2.9,2.2,3.2,3.2,2015/16,€37.35m,€32.05m
T1,13/12/2015,Kayserispor,Akhisar Belediyespor,H,2.0,3.3,3.8,2.0,3.2,3.7,2015/16,€39.35m,€34.75m
T1,14/12/2015,Besiktas,Galatasaray,H,2.1,3.5,3.3,2.0,3.4,3.5,2015/16,€127.95m,€117.23m
T1,19/12/2015,Gaziantepspor,Rizespor,H,2.8,3.1,2.6,2.7,3.1,2.6,2015/16,€38.30m,€36.65m
T1,19/12/2015,Konyaspor,Bursaspor,H,2.38,3.25,3.0,2.4,3.2,2.85,2015/16,€36.05m,€81.00m
T1,19/12/2015,Mersin Idman Yurdu,Kasimpasa,A,4.2,3.3,1.91,3.6,3.3,2.0,2015/16,€21.68m,€55.65m
T1,19/12/2015,Trabzonspor,Antalyaspor,H,1.7,3.75,4.75,1.75,3.5,4.5,2015/16,€107.30m,€47.55m
T1,20/12/2015,Buyuksehyr,Eskisehirspor,H,1.57,3.8,6.0,1.6,3.7,5.5,2015/16,€54.10m,€38.58m
T1,20/12/2015,Galatasaray,Akhisar Belediyespor,H,1.44,4.5,6.5,1.45,4.25,6.25,2015/16,€117.23m,€34.75m
T1,20/12/2015,Genclerbirligi,Fenerbahce,A,6.0,3.8,1.57,5.75,3.75,1.57,2015/16,€37.35m,€168.80m
T1,20/12/2015,Sivasspor,Kayserispor,D,2.5,3.1,2.9,2.4,3.1,2.9,2015/16,€32.05m,€39.35m
T1,21/12/2015,Osmanlispor,Besiktas,A,3.5,3.3,2.1,3.7,3.25,2.0,2015/16,€44.60m,€127.95m
T1,26/12/2015,Antalyaspor,Gaziantepspor,D,2.0,3.5,3.6,2.0,3.25,3.7,2015/16,€47.55m,€38.30m
T1,26/12/2015,Kasimpasa,Trabzonspor,D,2.2,3.3,3.25,2.1,3.2,3.4,2015/16,€55.65m,€107.30m
T1,26/12/2015,Rizespor,Buyuksehyr,H,2.8,3.5,2.38,2.8,3.2,2.45,2015/16,€36.65m,€54.10m
T1,27/12/2015,Akhisar Belediyespor,Osmanlispor,D,2.3,3.5,2.88,2.5,3.2,2.75,2015/16,€34.75m,€44.60m
T1,27/12/2015,Besiktas,Konyaspor,H,1.36,4.75,8.5,1.36,4.75,7.5,2015/16,€127.95m,€36.05m
T1,27/12/2015,Bursaspor,Mersin Idman Yurdu,H,1.57,4.0,5.5,1.62,3.6,5.5,2015/16,€81.00m,€21.68m
T1,27/12/2015,Kayserispor,Galatasaray,D,3.2,3.5,2.15,3.2,3.3,2.15,2015/16,€39.35m,€117.23m
T1,28/12/2015,Eskisehirspor,Genclerbirligi,H,2.15,3.5,3.2,2.1,3.2,3.4,2015/16,€38.58m,€37.35m
T1,28/12/2015,Fenerbahce,Sivasspor,H,1.33,5.0,9.0,1.33,4.75,8.75,2015/16,€168.80m,€32.05m
T1,16/01/2016,Akhisar Belediyespor,Konyaspor,A,2.5,3.2,2.88,2.45,3.1,2.9,2015/16,€34.75m,€36.05m
T1,16/01/2016,Galatasaray,Sivasspor,H,1.55,4.2,5.5,1.55,4.1,5.25,2015/16,€117.23m,€32.05m
T1,16/01/2016,Kasimpasa,Gaziantepspor,A,1.62,3.75,5.5,1.6,3.9,5.0,2015/16,€55.65m,€38.30m
T1,16/01/2016,Kayserispor,Osmanlispor,H,2.25,3.2,3.3,2.2,3.1,3.25,2015/16,€39.35m,€44.60m
T1,17/01/2016,Antalyaspor,Buyuksehyr,A,3.4,3.3,2.15,3.25,3.3,2.15,2015/16,€47.55m,€54.10m
T1,17/01/2016,Bursaspor,Trabzonspor,H,2.25,3.4,3.1,2.25,3.2,3.1,2015/16,€81.00m,€107.30m
T1,17/01/2016,Rizespor,Genclerbirligi,A,2.2,3.3,3.3,2.3,3.2,3.0,2015/16,€36.65m,€37.35m
T1,18/01/2016,Eskisehirspor,Fenerbahce,A,6.5,3.8,1.53,5.5,3.9,1.57,2015/16,€38.58m,€168.80m
T1,23/01/2016,Konyaspor,Kayserispor,H,2.4,3.4,2.8,2.4,3.2,2.85,2015/16,€36.05m,€39.35m
T1,23/01/2016,Mersin Idman Yurdu,Akhisar Belediyespor,D,3.3,3.6,2.05,3.3,3.3,2.1,2015/16,€21.68m,€34.75m
T1,23/01/2016,Osmanlispor,Galatasaray,H,2.9,3.3,2.4,3.0,3.2,2.3,2015/16,€44.60m,€117.23m
T1,24/01/2016,Fenerbahce,Rizespor,H,1.29,5.5,11.0,1.3,5.0,9.0,2015/16,€168.80m,€36.65m
T1,24/01/2016,Gaziantepspor,Bursaspor,A,3.5,3.4,2.05,3.75,3.3,1.95,2015/16,€38.30m,€81.00m
T1,24/01/2016,Genclerbirligi,Antalyaspor,H,2.1,3.5,3.3,2.1,3.3,3.3,2015/16,€37.35m,€47.55m
T1,24/01/2016,Sivasspor,Eskisehirspor,A,1.75,3.75,4.33,1.7,3.6,4.75,2015/16,€32.05m,€38.58m
T1,25/01/2016,Buyuksehyr,Kasimpasa,D,2.15,3.4,3.3,2.2,3.4,3.0,2015/16,€54.10m,€55.65m
T1,05/02/2016,Antalyaspor,Fenerbahce,H,7.0,4.33,1.45,7.5,4.33,1.45,2015/16,€47.55m,€168.80m
T1,05/02/2016,Osmanlispor,Sivasspor,H,1.91,3.4,4.0,1.9,3.3,4.0,2015/16,€44.60m,€32.05m
T1,06/02/2016,Bursaspor,Buyuksehyr,D,2.25,3.4,3.1,2.2,3.3,3.1,2015/16,€81.00m,€54.10m
T1,06/02/2016,Galatasaray,Konyaspor,D,1.53,4.33,5.5,1.44,4.25,6.5,2015/16,€117.23m,€36.05m
T1,06/02/2016,Kayserispor,Mersin Idman Yurdu,A,1.57,4.0,5.75,1.6,3.6,5.5,2015/16,€39.35m,€21.68m
T1,07/02/2016,Akhisar Belediyespor,Trabzonspor,H,2.5,3.25,2.8,2.35,3.3,2.85,2015/16,€34.75m,€107.30m
T1,07/02/2016,Besiktas,Gaziantepspor,H,1.25,5.5,12.0,1.28,5.0,10.0,2015/16,€127.95m,€38.30m
T1,07/02/2016,Rizespor,Eskisehirspor,D,1.95,3.5,3.75,1.9,3.4,3.9,2015/16,€36.65m,€38.58m
T1,08/02/2016,Kasimpasa,Genclerbirligi,A,1.6,4.0,5.25,1.6,4.0,5.0,2015/16,€55.65m,€37.35m
T1,12/02/2016,Fenerbahce,Kasimpasa,H,1.53,4.2,6.0,1.5,4.33,6.5,2015/16,€168.80m,€55.65m
T1,13/02/2016,Genclerbirligi,Bursaspor,H,2.3,3.5,2.9,2.45,3.1,2.85,2015/16,€37.35m,€81.00m
T1,13/02/2016,Konyaspor,Osmanlispor,D,2.5,3.25,2.8,2.5,3.0,2.85,2015/16,€36.05m,€44.60m
T1,13/02/2016,Mersin Idman Yurdu,Galatasaray,H,4.33,3.6,1.8,4.25,3.6,1.75,2015/16,€21.68m,€117.23m
T1,14/02/2016,Buyuksehyr,Besiktas,D,3.2,3.4,2.2,3.0,3.2,2.3,2015/16,€54.10m,€127.95m
T1,14/02/2016,Eskisehirspor,Antalyaspor,H,2.3,3.3,3.1,2.35,3.4,2.75,2015/16,€38.58m,€47.55m
T1,14/02/2016,Gaziantepspor,Akhisar Belediyespor,A,2.7,3.2,2.63,2.6,3.1,2.7,2015/16,€38.30m,€34.75m
T1,14/02/2016,Sivasspor,Rizespor,H,2.2,3.3,3.3,2.2,3.4,3.0,2015/16,€32.05m,€36.65m
T1,15/02/2016,Trabzonspor,Kayserispor,H,2.1,3.3,3.5,2.15,3.25,3.25,2015/16,€107.30m,€39.35m
T1,17/02/2016,Besiktas,Mersin Idman Yurdu,H,1.25,6.0,10.0,1.28,5.25,9.5,2015/16,€127.95m,€21.68m
T1,19/02/2016,Konyaspor,Sivasspor,H,2.1,3.25,3.5,2.15,3.25,3.6,2015/16,€36.05m,€32.05m
T1,20/02/2016,Antalyaspor,Rizespor,H,2.25,3.25,3.2,2.3,3.25,3.0,2015/16,€47.55m,€36.65m
T1,20/02/2016,Bursaspor,Fenerbahce,D,4.33,3.75,1.8,4.25,3.7,1.75,2015/16,€81.00m,€168.80m
T1,20/02/2016,Kasimpasa,Eskisehirspor,H,1.65,3.75,5.25,1.67,3.6,5.0,2015/16,€55.65m,€38.58m
T1,21/02/2016,Akhisar Belediyespor,Buyuksehyr,D,2.6,3.2,2.75,2.6,3.0,2.75,2015/16,€34.75m,€54.10m
T1,21/02/2016,Galatasaray,Trabzonspor,H,1.75,3.5,4.75,1.67,3.8,4.5,2015/16,€117.23m,€107.30m
T1,21/02/2016,Kayserispor,Gaziantepspor,D,1.67,3.6,5.5,1.65,3.5,5.25,2015/16,€39.35m,€38.30m
T1,21/02/2016,Osmanlispor,Mersin Idman Yurdu,H,1.57,3.8,6.0,1.55,3.8,5.75,2015/16,€44.60m,€21.68m
T1,22/02/2016,Besiktas,Genclerbirligi,H,1.44,4.33,7.0,1.44,4.33,6.5,2015/16,€127.95m,€37.35m
T1,26/02/2016,Buyuksehyr,Kayserispor,H,1.8,3.5,4.5,1.75,3.5,4.4,2015/16,€54.10m,€39.35m
T1,27/02/2016,Eskisehirspor,Bursaspor,A,3.1,3.3,2.3,2.85,3.25,2.4,2015/16,€38.58m,€81.00m
T1,27/02/2016,Mersin Idman Yurdu,Konyaspor,A,2.9,3.2,2.45,2.85,3.2,2.4,2015/16,€21.68m,€36.05m
T1,27/02/2016,Rizespor,Kasimpasa,H,3.0,3.1,2.45,2.95,3.2,2.35,2015/16,€36.65m,€55.65m
T1,27/02/2016,Trabzonspor,Osmanlispor,A,3.3,3.3,2.2,3.1,3.25,2.2,2015/16,€107.30m,€44.60m
T1,28/02/2016,Gaziantepspor,Galatasaray,H,3.3,3.5,2.1,3.5,3.5,1.95,2015/16,€38.30m,€117.23m
T1,28/02/2016,Genclerbirligi,Akhisar Belediyespor,H,2.05,3.3,3.6,1.95,3.2,4.0,2015/16,€37.35m,€34.75m
T1,28/02/2016,Sivasspor,Antalyaspor,D,1.85,3.6,4.0,1.91,3.4,3.75,2015/16,€32.05m,€47.55m
T1,29/02/2016,Fenerbahce,Besiktas,H,2.1,3.4,3.4,2.05,3.25,3.5,2015/16,€168.80m,€127.95m
T1,04/03/2016,Mersin Idman Yurdu,Sivasspor,H,3.1,3.3,2.3,2.85,3.2,2.4,2015/16,€21.68m,€32.05m
T1,05/03/2016,Bursaspor,Rizespor,H,1.73,3.75,4.5,1.72,3.5,4.6,2015/16,€81.00m,€36.65m
T1,05/03/2016,Kayserispor,Genclerbirligi,A,2.1,3.2,3.6,2.0,3.3,3.6,2015/16,€39.35m,€37.35m
T1,05/03/2016,Osmanlispor,Gaziantepspor,D,1.55,3.8,6.0,1.55,3.7,6.25,2015/16,€44.60m,€38.30m
T1,06/03/2016,Akhisar Belediyespor,Fenerbahce,A,4.5,3.75,1.75,4.75,3.3,1.78,2015/16,€34.75m,€168.80m
